id_colegio,internado,politica_uniforme,orientacion_religiosa,alumnos_matriculados,alumnos_prom_curso,genero,actividades_extra,apoyo_academico,deportes,idioma,infraestructura,programas
4948,0,1,1,283,17,1,8,7,6,1,8,7
4949,0,1,1,92,15,1,4,4,7,1,9,5
4951,0,1,1,762,31,1,7,6,9,1,9,7
4952,0,1,1,476,23,1,8,7,8,0,10,8
4953,0,0,1,349,20,1,6,6,8,2,8,7
4954,0,0,1,190,19,1,6,7,6,1,8,8
4955,0,1,1,95,9,1,2,6,8,1,8,6
4956,0,1,1,271,18,1,4,7,7,1,7,7
4958,0,1,1,573,27,1,7,7,6,2,8,7
4960,0,1,1,623,31,1,3,7,5,1,6,7
4961,0,1,1,178,17,1,1,6,5,1,5,7
4967,0,1,1,256,25,1,2,6,4,1,6,8
4969,0,1,7,132,9,1,1,5,5,2,7,7
4973,0,1,5,1146,42,1,6,8,5,2,8,9
4974,0,1,7,282,28,1,3,5,3,1,7,6
4975,0,1,1,204,20,1,9,4,6,1,8,8
4977,0,1,1,964,35,1,9,7,8,1,8,8
4982,0,1,1,1372,31,1,7,7,9,2,9,8
4983,0,1,1,446,23,1,8,7,9,2,10,8
4984,0,1,1,706,27,1,5,7,8,2,9,8
4985,0,1,1,155,15,1,6,7,6,2,8,7
4986,0,1,1,108,10,1,5,6,6,2,8,7
4987,0,1,1,291,29,1,3,7,6,1,5,6
4988,0,1,1,559,21,1,4,7,7,1,5,7
4989,0,1,1,345,21,1,3,7,9,1,8,5
4990,0,1,1,319,29,1,6,8,5,2,8,7
4991,0,1,1,216,21,1,2,6,4,1,7,7
4992,0,1,1,307,27,1,5,6,6,1,6,8
4994,0,1,1,365,19,1,6,6,4,2,7,8
4995,0,1,1,316,22,1,3,8,2,1,7,8
4996,0,1,1,278,27,1,7,8,6,2,6,8
4997,0,1,1,182,18,1,6,7,6,1,7,8
4998,0,1,1,185,18,1,4,6,8,1,8,7
4999,0,0,1,192,24,1,3,7,1,1,4,7
5001,0,1,1,778,29,1,7,8,8,1,8,7
5002,0,0,1,262,16,1,7,6,5,2,6,6
5003,0,1,1,166,16,1,1,6,3,1,8,6
5005,0,1,1,316,28,1,5,7,8,1,5,5
5006,0,1,1,28,3,1,4,3,2,1,4,4
5009,0,0,1,384,38,1,3,5,5,1,6,5
5010,0,1,7,600,33,1,3,6,5,1,7,8
5012,0,1,4,563,31,1,3,5,3,1,5,6
5015,0,1,1,381,38,1,3,5,4,2,7,7
5016,0,1,7,737,40,1,4,6,5,1,9,7
5019,0,1,7,612,32,1,2,6,7,1,6,7
5020,0,1,1,727,30,1,4,6,6,1,6,7
5021,0,1,1,643,26,1,6,6,7,2,9,6
5024,0,1,1,939,34,1,8,6,8,3,8,7
5025,0,0,1,547,34,1,7,8,9,2,8,7
5026,0,1,1,1020,30,1,6,7,8,3,7,7
5028,0,1,1,192,24,1,3,5,3,2,6,5
5029,0,0,1,565,35,1,4,7,5,1,7,7
5031,0,1,1,159,19,1,6,6,3,2,6,6
5033,0,1,1,314,31,1,4,7,5,2,6,7
5034,0,1,1,262,26,1,4,7,6,2,5,5
5035,0,0,1,48,6,1,0,2,3,1,4,5
5036,0,0,1,6,2,1,1,2,3,1,5,4
5038,0,0,1,145,18,1,7,7,6,3,5,7
5039,0,1,1,213,21,1,2,5,5,3,5,3
5040,0,0,1,9,1,1,1,3,3,2,5,4
5046,0,1,1,193,19,1,4,6,3,2,5,6
5048,0,0,1,841,35,1,2,7,8,2,8,7
5049,0,1,1,263,13,1,7,8,8,1,8,7
5050,0,1,1,468,33,1,1,5,5,1,4,5
5051,0,1,1,413,22,1,5,7,7,1,8,7
5052,0,1,1,158,15,1,7,4,7,1,5,7
5053,0,1,1,141,14,1,7,5,4,1,4,7
5054,0,0,1,242,24,1,5,6,4,1,6,6
5055,0,1,1,124,12,1,3,4,4,1,6,6
5056,0,0,1,4,1,1,1,3,3,1,5,5
5057,0,1,1,192,13,1,6,6,8,2,10,8
5059,0,0,1,4,1,1,1,4,2,1,2,6
5060,0,1,1,4,1,1,5,1,1,1,3,7
5064,0,0,1,3,1,1,1,1,2,1,5,3
5065,0,0,1,16,2,1,4,4,1,1,3,8
5066,0,0,1,9,1,1,2,1,3,1,4,5
5067,0,1,1,7,1,1,4,5,4,1,5,6
5068,0,1,1,1,1,1,1,4,1,2,3,2
5069,0,0,1,23,3,1,0,5,2,2,2,2
5070,0,1,1,39,4,1,3,3,5,1,3,5
5072,0,1,1,77,9,1,4,5,3,1,6,6
5073,0,1,1,280,25,1,3,6,5,1,5,5
5074,0,1,1,106,10,1,3,6,4,1,6,5
5078,0,1,1,5,1,1,2,1,1,1,2,4
5080,0,0,1,5,1,1,2,2,4,0,5,5
5081,0,0,1,3,1,1,3,2,3,1,4,2
5082,0,1,5,1510,43,1,7,8,4,2,8,9
5085,0,1,1,1227,30,1,4,5,7,1,6,5
5086,0,0,1,35,5,1,3,6,3,1,6,7
5087,0,0,1,303,27,1,6,8,7,1,9,7
5088,0,1,1,820,27,1,7,7,7,1,8,7
5090,0,1,1,231,23,1,5,7,6,0,9,4
5091,0,1,1,170,17,1,1,6,6,2,6,7
5093,0,1,1,291,29,1,6,7,6,1,10,6
5095,1,1,1,5,1,1,4,1,2,1,6,6
5097,0,1,1,4,1,1,2,3,3,2,3,4
5099,0,1,1,1,1,1,2,1,3,1,3,5
5100,0,1,1,9,2,1,0,4,5,1,6,6
5101,0,1,1,142,14,1,7,6,5,1,7,7
5103,0,1,1,7,1,1,3,2,3,1,4,2
5104,0,1,1,902,32,1,8,6,7,2,8,6
5105,0,1,1,454,22,1,6,6,5,2,6,7
5106,0,1,1,482,25,1,7,8,9,2,8,7
5109,0,1,1,723,25,1,5,7,7,2,9,8
5110,0,1,1,207,15,1,6,7,7,2,6,8
5112,0,1,1,215,21,1,6,5,7,1,8,6
5113,0,1,1,318,22,1,7,8,6,2,10,6
5114,0,0,1,8,1,1,2,2,3,2,5,5
5116,0,1,1,41,5,1,5,4,2,2,4,4
5117,0,0,1,24,4,1,2,3,6,1,6,6
5119,0,1,1,114,11,1,6,6,6,2,6,6
5120,0,0,1,5,1,1,3,2,3,1,4,5
5121,0,1,1,116,11,1,4,6,4,1,7,6
5122,0,1,7,1138,32,1,6,8,6,3,8,7
5123,0,1,1,211,21,1,4,5,4,2,4,5
5126,0,1,1,654,32,1,2,5,3,0,3,5
5127,0,1,1,425,22,3,3,6,6,1,7,7
5128,0,1,1,561,20,2,8,6,9,2,7,8
5129,0,1,1,335,23,1,5,5,6,2,6,5
5130,0,1,1,271,15,1,4,7,4,2,5,5
5131,0,1,1,277,18,1,3,5,5,3,9,7
5132,0,1,1,193,19,1,4,5,7,2,8,6
5133,0,1,1,122,12,1,4,5,8,2,6,7
5134,0,1,1,134,9,1,2,5,7,2,6,6
5135,0,0,1,32,4,2,3,4,4,2,5,5
5140,0,1,1,92,9,1,6,5,8,2,5,6
5143,0,1,1,39,6,1,1,4,4,1,4,3
5145,0,1,1,31,4,1,3,4,3,2,6,2
5147,0,0,1,84,8,1,3,5,4,1,4,3
5150,0,1,1,1436,42,1,5,8,6,2,9,7
5151,0,0,7,188,18,1,4,4,6,2,6,6
5152,0,1,7,235,23,1,6,4,6,2,6,7
5153,0,1,5,516,36,1,3,4,8,2,10,8
5154,1,1,1,336,17,1,6,8,5,1,7,7
5155,0,1,1,409,24,1,6,7,5,2,7,5
5157,0,1,1,113,11,1,4,6,3,2,5,5
5158,0,1,1,118,11,1,5,6,4,1,3,6
5159,0,1,1,4,1,1,3,2,3,2,7,4
5162,0,1,1,12,2,1,2,1,3,2,6,5
5163,0,0,1,3,1,1,1,1,1,1,3,1
5165,0,0,1,12,2,1,2,1,2,1,2,1
5166,0,1,1,99,9,1,2,6,7,2,7,6
5167,0,0,1,4,1,1,3,1,3,1,2,1
5169,0,0,1,4,1,1,3,3,5,1,5,4
5170,0,1,1,14,2,1,1,1,2,2,4,2
5172,0,1,1,110,11,1,2,5,4,2,5,5
5174,0,0,1,8,1,1,3,1,1,1,3,4
5175,0,0,1,11,2,1,2,1,3,2,4,2
5176,0,1,1,7,1,1,2,1,2,1,2,4
5178,0,1,1,8,2,1,4,4,7,2,1,7
5180,0,0,7,93,9,1,5,4,2,2,4,5
5181,0,1,7,163,16,1,4,4,5,2,7,5
5182,0,0,7,5,1,1,1,1,3,0,3,2
5186,0,0,7,3,1,1,3,3,5,1,7,6
5188,0,1,1,57,7,1,6,5,7,1,5,7
5189,0,0,5,114,11,1,3,4,1,3,5,3
5192,0,1,1,118,11,1,6,5,5,2,8,4
5193,0,1,1,144,14,1,2,4,5,2,3,6
5194,0,1,1,311,23,1,4,6,5,2,9,6
5195,0,0,1,3,1,1,2,3,3,2,3,2
5196,0,1,1,121,12,1,7,3,7,2,6,6
5197,0,1,1,118,11,1,5,4,7,2,6,6
5198,0,0,1,7,1,1,4,3,3,2,5,2
5201,0,1,1,0,None,1,1,1,2,2,1,2
5202,0,1,1,205,20,1,5,4,3,2,5,5
5203,0,1,1,11,1,1,2,3,3,2,5,4
5204,0,0,1,4,1,1,3,2,3,2,3,5
5205,0,0,1,54,6,1,5,3,8,2,5,7
5207,0,0,1,11,2,1,1,4,2,2,6,2
5208,0,1,5,108,10,1,3,4,4,2,6,6
5210,0,1,7,117,11,1,3,5,4,2,4,6
5211,0,1,7,131,13,1,4,4,2,3,5,5
5212,0,1,5,31,3,1,5,3,6,2,5,6
5213,0,1,0,14,1,1,3,2,5,2,6,6
5214,0,1,8,183,18,1,3,4,6,2,6,8
5215,1,0,1,649,38,1,5,3,6,1,9,8
5216,0,1,1,365,20,1,8,8,9,1,9,8
5218,0,1,1,861,39,1,8,4,7,2,8,7
5219,1,0,1,1004,38,1,8,7,7,1,8,8
5220,0,1,1,309,30,1,7,5,1,1,8,6
5221,0,0,1,498,27,1,5,7,5,1,7,7
5224,0,1,1,347,20,1,6,6,6,1,6,7
5225,0,1,1,163,16,1,4,6,6,1,8,7
5226,0,1,1,905,31,1,7,6,8,1,9,7
5227,0,0,1,257,25,1,5,6,6,1,9,5
5228,0,1,1,261,26,1,7,7,8,1,7,6
5229,0,1,1,1045,34,1,4,6,7,1,8,7
5233,1,1,1,22,2,1,4,3,5,1,7,4
5248,0,0,1,25,3,1,4,6,5,2,6,4
5249,0,1,1,98,9,1,6,5,5,3,5,7
5250,0,0,1,27,3,1,1,4,2,1,2,5
5258,0,0,1,10,2,1,0,1,1,2,1,4
5264,0,1,5,1410,37,1,3,7,6,2,7,8
5265,0,1,8,581,41,1,3,6,6,2,9,9
5267,0,0,7,117,29,1,3,6,5,1,7,7
5270,0,1,1,591,24,1,7,7,4,2,6,7
5272,0,0,1,202,20,1,2,6,1,1,5,8
5273,0,0,1,190,19,1,5,5,5,2,7,6
5274,1,1,1,97,16,1,2,3,5,2,7,4
5275,0,0,1,4,1,1,1,1,1,1,1,3
5276,1,0,1,15,2,1,0,1,4,1,4,4
5280,0,0,5,579,32,1,5,6,8,1,5,8
5282,0,1,1,858,33,1,7,7,5,1,7,9
5283,0,0,1,360,20,1,7,7,8,2,8,8
5284,0,0,1,302,25,1,4,5,4,2,6,5
5286,0,1,1,403,22,1,6,6,5,1,5,6
5288,0,1,1,250,25,1,3,5,7,2,6,6
5289,0,0,1,490,22,1,4,6,4,3,8,6
5290,0,1,1,144,14,1,6,5,7,2,5,6
5292,0,1,1,307,27,1,1,6,3,2,7,4
5294,0,0,1,32,5,1,4,5,1,2,4,3
5307,0,0,1,21,3,1,2,1,3,1,3,1
5309,0,0,1,25,4,1,3,1,3,2,6,5
5310,0,0,1,16,2,1,1,2,4,1,5,6
5314,0,0,1,29,4,1,0,1,5,1,3,2
5315,0,1,1,1491,32,1,5,6,7,2,7,7
5322,0,0,1,9,1,1,2,2,2,2,5,3
5323,1,1,1,556,30,1,6,7,4,1,6,7
5324,1,1,1,417,23,1,6,8,7,2,10,7
5326,1,1,1,108,10,1,3,6,6,2,8,5
5327,0,0,1,109,10,1,5,6,4,2,5,5
5328,0,0,1,3,1,1,3,2,5,2,5,1
5329,0,0,1,42,7,1,1,4,4,2,2,1
5331,0,0,1,18,3,1,3,4,2,2,3,3
5332,0,0,1,3,1,1,3,1,4,2,3,3
5333,1,0,1,152,15,1,2,4,6,2,6,3
5336,0,0,1,11,2,1,4,3,3,2,3,4
5337,0,0,1,3,1,1,3,3,4,1,6,5
5339,1,0,1,55,5,1,4,5,4,2,7,4
5340,0,0,1,3,1,1,2,1,3,2,2,2
5341,0,0,1,90,11,1,1,4,4,2,4,4
5342,1,1,5,288,24,1,5,4,7,2,7,7
5343,1,1,1,383,29,1,3,6,5,1,8,7
5344,0,0,1,1138,26,1,7,7,6,2,9,5
5345,0,0,1,208,20,1,2,4,3,1,5,5
5346,0,1,1,128,12,1,4,4,4,1,6,6
5347,0,1,1,488,25,1,3,6,4,1,9,7
5348,0,0,1,133,13,1,7,1,6,1,5,7
5353,0,1,1,140,14,1,1,6,6,2,3,6
5357,0,0,1,3,1,1,1,1,1,1,2,2
5358,0,0,1,2,1,1,2,1,2,2,4,7
5360,0,0,1,15,2,1,2,1,1,2,2,3
5362,0,0,1,2,1,1,1,1,1,0,3,2
5363,0,0,1,56,7,1,5,2,8,1,4,7
5364,0,0,1,4,1,1,2,1,1,1,3,5
5365,0,0,1,7,1,1,2,1,2,2,2,6
5368,0,0,1,3,1,1,2,1,1,1,2,2
5371,0,0,1,16,3,1,2,1,1,1,3,2
5372,0,1,5,485,26,1,4,6,2,1,7,5
5373,0,0,5,96,9,1,4,4,7,3,5,8
5374,0,1,1,368,23,1,3,7,6,3,6,7
5375,0,0,1,184,18,1,5,6,3,1,4,7
5376,0,1,1,14,2,1,3,2,4,2,4,5
5378,0,0,1,148,14,1,5,6,7,2,6,7
5379,0,0,1,12,3,1,3,3,2,2,2,3
5380,0,0,1,0,None,1,3,1,2,3,1,6
5381,0,0,1,2,1,1,2,2,1,0,3,5
5382,0,0,1,97,9,1,2,6,5,2,6,7
5385,0,0,1,48,6,1,3,3,5,2,7,5
5386,0,0,1,48,6,1,4,3,4,2,5,7
5387,0,0,5,299,29,1,2,6,5,2,7,8
5391,0,0,5,21,3,1,4,3,4,3,4,7
5392,0,0,1,14,2,1,2,4,5,3,4,5
5393,1,1,1,951,32,1,6,6,5,1,6,8
5394,1,1,1,594,27,1,9,8,9,1,9,8
5395,0,1,1,609,32,1,6,7,6,2,9,7
5396,0,1,1,288,24,1,5,5,8,2,8,9
5398,0,1,1,287,28,1,5,6,8,2,7,6
5404,0,1,1,27,3,1,3,5,3,1,6,5
5406,0,1,1,259,25,1,4,4,6,2,4,4
5407,0,0,1,149,14,1,2,5,4,2,6,5
5408,0,1,1,129,12,1,5,5,5,3,1,5
5410,0,0,1,16,2,1,4,5,5,2,7,6
5411,0,1,1,176,17,1,2,5,7,2,7,4
5414,0,1,1,20,3,1,2,3,4,2,5,7
5415,0,0,1,8,1,1,2,2,4,1,4,6
5422,0,1,1,36,4,1,4,5,8,3,8,6
5423,0,1,1,22,3,1,5,3,3,2,4,5
5424,0,1,1,23,3,1,3,5,6,2,8,5
5425,0,0,1,84,8,1,6,4,5,2,7,4
5430,0,1,1,28,4,1,3,4,5,2,4,2
5431,0,0,1,23,3,1,6,5,6,2,8,7
5434,0,1,5,1145,40,1,1,5,5,2,7,7
5435,0,1,5,1039,37,1,6,6,8,2,9,8
5437,0,1,7,16,2,1,5,4,3,2,4,6
5439,1,1,1,416,23,1,7,6,6,2,7,8
5440,0,1,1,389,22,1,7,6,5,2,10,6
5441,0,1,1,600,30,1,6,5,2,2,7,5
5442,0,1,1,442,23,1,6,6,6,2,6,7
5446,0,1,1,152,15,1,4,6,7,2,4,8
5449,0,0,1,21,3,1,4,2,3,2,3,5
5455,0,0,1,11,2,1,2,2,3,2,4,6
5459,0,0,1,5,1,1,2,2,4,3,3,5
5462,0,0,1,32,4,1,3,3,5,2,6,7
5463,0,0,1,14,2,1,0,4,4,2,2,1
5465,0,1,1,926,33,1,6,7,8,4,10,8
5466,0,1,5,214,21,1,4,4,5,2,6,6
5467,1,0,1,136,19,1,6,3,10,1,9,7
5469,0,0,7,6,1,1,0,1,1,2,3,3
5470,0,0,1,333,17,1,4,5,6,3,9,4
5471,0,0,1,425,21,1,5,7,5,3,5,7
5472,1,1,1,76,9,1,6,5,7,2,5,5
5473,0,0,1,23,3,1,1,5,3,2,3,4
5474,0,0,1,10,2,1,0,1,2,2,4,1
5479,0,1,1,18,3,1,3,4,3,3,5,5
5480,0,0,1,15,2,1,3,5,8,2,5,3
5482,0,0,1,17,2,1,1,1,1,1,3,1
5485,0,0,1,18,3,1,1,1,1,2,3,1
5487,0,0,1,43,7,1,2,2,2,2,4,6
5490,0,0,1,7,1,1,0,1,1,1,2,1
5492,0,0,1,17,3,1,2,3,4,2,4,5
5493,0,1,5,69,8,1,2,3,4,1,4,4
5494,0,1,4,8,2,1,1,1,3,2,4,1
5496,0,1,5,2,1,1,1,1,1,1,3,2
5499,0,0,1,263,23,1,2,5,6,3,6,4
5503,0,0,5,22,3,1,3,2,3,2,3,3
5504,0,0,5,21,3,1,3,3,3,2,4,6
5506,0,1,5,30,3,1,3,2,3,2,5,5
5507,0,1,1,375,31,1,7,6,3,2,8,7
5508,0,1,1,653,27,1,5,7,6,2,7,7
5509,0,1,1,326,25,1,6,6,4,2,7,5
5510,0,1,1,424,23,1,2,8,7,2,8,6
5512,0,0,1,6,1,1,1,1,5,2,4,5
5513,0,1,1,2,1,1,6,4,8,2,9,5
5518,0,0,1,2,1,1,4,1,3,1,4,8
5520,0,0,1,2,1,1,1,1,5,2,3,6
5521,0,0,1,11,1,1,1,4,3,2,2,9
5522,0,0,1,10,2,1,5,2,3,2,6,7
5523,0,0,1,3,1,1,1,1,6,1,8,6
5524,0,1,1,4,1,1,1,1,2,2,5,5
5525,0,1,1,74,9,1,3,5,3,1,8,6
5529,0,0,8,1,1,1,1,1,2,1,1,3
5532,0,1,5,10,2,1,2,2,3,2,4,5
5533,0,0,5,10,2,1,1,1,1,1,3,4
5535,0,1,1,4,1,1,4,1,7,1,6,2
5536,0,0,7,10,1,1,3,1,4,2,3,3
5537,0,1,7,46,6,1,3,3,3,0,3,3
5538,0,1,1,312,26,1,5,7,5,3,5,7
5539,0,1,1,239,23,1,4,5,6,1,4,6
5541,0,1,1,30,3,1,2,3,2,0,4,4
5546,0,0,1,6,1,1,1,1,1,1,2,2
5548,0,1,1,15,2,1,1,1,3,1,5,4
5550,0,1,1,26,3,1,2,4,7,2,5,4
5551,0,1,1,17,2,1,1,1,2,2,3,2
5554,0,0,1,7,1,1,2,1,1,2,1,3
5557,0,0,1,5,1,1,2,0,2,1,1,4
5558,0,0,1,4,1,1,3,1,3,1,3,4
5561,0,0,1,5,1,1,0,1,1,2,4,5
5563,0,0,1,12,2,1,1,1,1,2,3,3
5565,0,1,1,258,19,1,4,4,4,2,8,6
5566,0,0,1,889,30,1,5,4,6,1,10,6
5567,0,1,1,246,15,1,3,4,6,1,8,7
5568,0,1,1,780,28,1,6,5,6,2,8,8
5569,0,1,1,724,27,1,5,6,3,3,8,7
5570,0,1,1,2309,38,1,8,7,5,2,8,4
5574,0,1,1,472,23,1,6,6,5,3,5,6
5575,0,1,1,331,20,1,3,6,5,1,4,6
5578,0,1,1,964,33,1,5,6,9,2,7,7
5580,0,1,1,1148,30,1,8,6,9,2,9,8
5582,0,1,1,207,20,1,5,6,4,2,9,7
5583,0,1,1,351,29,1,5,7,9,2,9,6
5585,0,0,1,184,18,1,5,6,4,2,8,5
5588,0,1,1,347,21,1,7,6,8,2,9,8
5589,0,1,1,535,29,1,6,6,7,2,9,6
5590,0,1,1,368,24,1,5,7,5,3,8,8
5592,0,1,1,299,29,1,2,6,3,2,9,8
5596,0,1,1,997,32,1,6,7,8,2,10,5
5597,0,1,1,723,24,1,2,7,5,2,10,6
5599,0,1,1,314,28,1,3,5,5,2,7,7
5601,0,1,1,121,15,1,4,6,3,2,6,5
5604,0,1,1,144,14,1,4,7,4,3,7,6
5606,0,1,1,363,18,1,6,7,6,2,9,6
5608,0,1,1,210,21,1,3,5,5,2,8,6
5611,0,1,1,622,32,1,5,5,6,3,6,7
5613,0,1,1,626,22,1,5,7,7,3,8,5
5614,0,1,1,518,25,1,0,6,4,3,6,6
5622,0,0,1,232,23,1,4,6,6,2,6,3
5623,0,1,1,65,6,1,4,4,5,2,7,7
5624,0,1,1,220,22,1,5,5,3,2,7,7
5625,0,1,1,179,17,1,3,4,4,3,4,5
5627,0,0,1,85,8,1,1,3,4,2,5,3
5629,0,1,1,26,4,1,1,1,1,2,2,4
5630,0,1,1,81,10,1,2,5,2,2,3,3
5631,0,1,1,106,10,1,3,5,4,2,4,4
5632,0,1,1,35,4,1,2,4,3,2,5,1
5633,0,0,1,10,2,1,1,4,2,2,5,3
5634,0,1,1,173,17,1,4,4,9,2,5,7
5635,0,1,1,44,5,1,1,5,3,1,3,4
5636,0,1,1,10,1,1,2,4,2,2,4,2
5637,0,0,1,2,2,1,3,2,2,2,4,1
5638,0,0,1,99,9,1,2,4,5,2,5,5
5639,0,0,1,10,2,1,1,1,3,2,1,2
5640,0,1,1,188,18,1,5,5,2,2,4,6
5644,0,0,1,4,1,1,4,2,3,2,3,3
5645,0,1,1,368,30,1,6,4,7,2,10,7
5646,0,1,1,103,10,1,4,5,1,2,4,6
5647,0,1,1,42,4,1,4,4,3,2,5,5
5648,0,1,1,69,6,1,4,5,6,2,5,6
5649,0,1,1,163,16,1,3,4,7,2,3,6
5651,0,0,7,4,1,1,2,1,3,1,1,4
5652,1,1,5,807,33,2,3,6,4,2,10,7
5653,0,1,1,311,38,1,4,3,3,1,8,5
5654,0,1,5,3529,36,1,5,8,6,2,10,8
5655,0,1,1,1080,40,1,5,4,5,1,9,7
5656,0,1,1,1082,34,1,9,8,10,3,10,8
5658,0,1,1,237,21,1,5,3,6,1,8,7
5659,0,1,1,1013,37,1,2,6,5,2,8,7
5661,0,1,8,1127,43,1,6,6,6,2,8,8
5662,0,1,1,270,33,1,3,5,5,1,8,7
5663,1,1,5,1136,30,1,6,7,5,2,9,9
5664,0,1,2,400,40,1,2,4,2,1,7,5
5666,0,1,1,2385,41,1,5,4,7,2,11,8
5667,0,1,5,660,25,1,4,6,5,2,8,5
5668,0,1,1,264,26,1,3,5,6,2,6,8
5669,0,0,5,553,39,2,4,7,2,2,9,9
5670,0,1,5,859,30,1,3,7,2,2,7,8
5675,0,1,7,156,19,1,4,5,2,1,6,6
5678,0,0,5,488,27,1,5,7,3,0,9,8
5680,0,0,5,719,35,1,1,5,3,2,8,7
5682,0,1,5,371,33,3,2,6,5,1,8,8
5683,0,1,5,148,14,1,5,5,3,2,5,5
5684,0,1,7,135,10,1,5,5,1,2,5,6
5690,0,0,1,240,24,1,2,5,2,1,5,5
5693,0,0,7,48,6,1,5,4,2,3,4,7
5694,0,0,7,63,7,1,2,4,2,1,3,4
5695,0,1,5,219,19,1,5,7,4,2,4,7
5697,0,1,1,519,37,1,1,4,4,2,7,5
5698,0,1,1,156,15,1,1,5,1,1,6,7
5703,0,0,1,441,21,1,5,7,4,3,10,8
5706,0,0,7,353,35,1,7,7,6,2,9,7
5709,0,1,7,174,17,1,6,6,4,2,9,8
5713,0,1,5,390,22,1,5,3,8,2,5,7
5714,0,0,1,118,13,1,4,3,5,1,6,4
5716,0,1,1,438,33,1,4,4,5,1,6,5
5717,0,1,7,448,29,1,1,7,4,2,7,6
5719,0,1,5,423,42,1,1,6,2,2,7,7
5720,0,1,7,353,25,1,7,4,5,3,6,6
5722,0,1,1,96,24,1,0,2,2,1,4,5
5725,0,1,1,748,41,1,6,0,8,1,10,7
5726,0,1,1,330,33,1,6,5,5,2,7,6
5729,1,1,5,85,9,2,5,5,6,3,8,9
5730,0,1,5,162,16,1,3,4,2,2,5,8
5731,0,1,5,26,4,1,2,4,3,2,6,6
5732,0,0,5,134,13,1,2,4,7,2,5,6
5734,0,0,1,4,2,1,2,2,6,2,3,2
5737,0,1,5,115,11,1,5,4,4,2,6,6
5740,0,0,7,21,4,1,2,2,3,2,4,7
5745,0,1,2,154,25,1,8,6,7,2,8,7
5746,0,1,1,285,28,1,8,4,3,2,7,5
5748,0,0,1,74,7,1,4,3,3,2,7,5
5750,0,1,5,39,6,1,1,4,1,2,7,1
5751,0,1,1,50,5,1,3,0,7,2,4,1
5752,0,0,10,35,5,1,3,5,3,2,7,5
5753,0,1,5,98,9,1,6,4,4,2,7,7
5754,0,0,7,50,6,1,5,4,4,2,4,5
5756,0,0,7,75,12,1,4,5,3,2,7,6
5759,0,0,1,33,5,1,3,1,2,1,4,3
5760,0,0,7,49,6,1,0,1,1,3,4,3
5761,0,0,5,157,15,1,2,6,6,2,5,8
5763,0,1,2,147,14,1,3,4,2,3,5,6
5764,0,0,7,73,9,1,4,3,1,2,6,6
5765,0,0,1,34,4,1,3,2,3,2,4,2
5766,0,1,7,46,6,1,5,4,3,2,5,2
5767,0,0,1,137,13,1,0,3,4,2,4,5
5768,0,0,4,74,9,1,2,4,1,2,5,4
5770,0,0,1,24,3,1,3,3,5,2,8,7
5773,0,1,4,89,8,1,8,5,8,2,7,8
5774,0,0,5,252,25,1,4,4,2,2,5,5
5776,0,0,5,28,4,1,2,5,4,2,2,8
5778,0,0,5,46,5,1,2,3,4,1,6,5
5779,0,0,1,35,5,1,5,4,5,2,4,4
5781,0,1,7,89,8,1,2,3,4,2,5,5
5782,0,1,1,513,28,1,2,3,6,1,5,7
5783,0,0,1,14,2,1,5,5,6,2,5,4
5784,0,0,1,36,6,1,3,5,6,1,6,4
5785,0,0,7,7,1,1,0,1,3,2,1,2
5790,0,0,1,139,13,1,5,5,2,2,5,6
5791,0,0,4,43,5,1,1,4,2,2,3,4
5793,0,0,5,64,6,1,6,4,7,2,6,6
5794,0,0,5,54,9,1,6,4,5,2,5,7
5796,0,0,20,94,9,1,0,3,1,2,4,3
5797,0,0,4,68,8,1,0,5,3,2,4,5
5798,0,1,7,75,9,1,5,3,2,2,6,4
5799,0,1,7,26,3,1,4,4,5,1,4,6
5800,0,0,2,35,5,1,1,3,2,1,4,4
5801,0,0,5,28,4,1,3,1,3,1,4,7
5803,0,0,7,45,5,1,0,1,2,3,4,2
5806,0,0,5,370,19,1,5,1,4,3,6,6
5807,0,0,7,5,1,1,1,2,1,1,1,6
5813,0,1,4,1322,33,1,5,3,7,2,10,7
5814,0,0,5,1116,34,1,3,7,5,2,9,9
5816,0,1,7,685,36,1,4,4,5,2,6,8
5823,0,0,1,972,40,1,8,8,8,1,8,7
5824,0,1,1,633,25,1,6,7,7,3,9,7
5825,0,1,1,220,14,1,5,6,6,2,7,7
5827,0,1,1,249,24,1,7,7,6,2,6,6
5828,0,1,1,402,23,1,5,7,6,2,8,7
5829,0,1,1,581,29,1,3,6,5,2,7,8
5831,0,1,1,297,27,1,6,7,6,2,8,7
5832,0,0,1,97,12,1,3,6,7,2,3,5
5833,0,0,1,68,8,1,3,7,6,2,7,7
5834,0,0,1,15,2,1,2,2,2,2,4,2
5835,0,1,1,4,1,1,2,3,4,1,5,4
5837,0,0,1,11,1,1,0,1,2,2,3,5
5838,0,0,1,12,2,1,0,1,1,1,4,0
5844,0,0,1,4,1,1,1,2,2,2,2,2
5846,0,0,1,23,3,1,1,2,3,2,5,3
5847,0,0,1,33,4,1,0,2,3,2,4,2
5849,0,0,1,17,2,1,2,2,3,2,3,2
5850,0,0,1,3,1,1,4,1,2,0,1,6
5851,0,0,1,6,2,1,1,3,2,1,2,1
5852,0,1,1,36,4,1,1,2,7,2,4,4
5854,0,0,1,104,10,1,0,6,3,2,6,6
5855,0,1,1,15,3,1,2,2,3,2,4,1
