mrun;cod_nivel;es_mujer;prioritario;lat_con_error;lon_con_error;calidad_georef;cod_com;nom_com
16777200;9;0;0;-42,623821;-73,772224;2;10203;CHONCHI
16777258;9;0;1;-42,623821;-73,772224;2;10203;CHONCHI
16777987;9;0;1;-30,604809;-71,205421;2;4301;OVALLE
16778179;-1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
16778292;-1;1;1;-34,651611;-71,206238;2;6305;NANCAGUA
16783629;-1;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
16784609;0;1;0;-20,278135;-70,091347;1;1107;ALTO HOSPICIO
16786536;9;0;1;-34,354427;-70,964424;2;6114;QUINTA DE TILCOCO
16789907;-1;1;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
16790519;0;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16792343;1;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
16796354;9;1;1;-34,226551;-70,964355;2;6105;DOÑIHUE
16796453;9;1;0;-34,171379;-70,768555;1;6101;RANCAGUA
16802740;-1;0;1;-34,286243;-70,816078;2;6116;REQUINOA
16804749;-1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16808577;7;0;1;-34,408901;-70,860115;2;6115;RENGO
16810428;-1;1;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
16810746;0;0;0;-29,923534;-71,205421;1;4101;LA SERENA
16815195;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16818710;1;0;0;-29,967924;-71,261917;1;4102;COQUIMBO
16819171;0;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
16819920;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
16822703;9;1;0;-31,906092;-71,499489;1;4203;LOS VILOS
16830826;0;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
16835739;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
16841774;-1;1;1;-34,44664;-70,946281;2;6109;MALLOA
16842355;0;0;0;-40,565594;-73,179726;1;10301;OSORNO
16843357;-1;1;0;-29,959396;-71,255089;1;4102;COQUIMBO
16845961;9;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
16846849;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
16846935;1;1;1;-20,235031;-70,135574;1;1101;IQUIQUE
16847559;0;1;0;-29,974771;-71,258591;1;4102;COQUIMBO
16847798;-1;1;1;-34,158951;-70,715767;1;6101;RANCAGUA
16850464;-1;0;0;-30,603161;-71,199738;1;4301;OVALLE
16855733;1;1;0;-20,274172;-70,100189;1;1107;ALTO HOSPICIO
16857828;-1;1;1;-41,135899;-73,028061;2;10105;FRUTILLAR
16863782;0;0;1;-34,390251;-70,853172;1;6115;RENGO
16865244;1;0;1;-20,226563;-70,12883;1;1101;IQUIQUE
16867174;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
16869933;7;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
16869951;9;0;0;-43,118206;-73,61805;2;10208;QUELLON
16878273;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16880195;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
16883343;9;0;0;-34,728287;-71,273399;2;6302;CHEPICA
16892065;1;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
16893618;9;0;1;-30,604809;-71,205421;2;4301;OVALLE
16894012;9;0;1;-41,860439;-73,815193;1;10202;ANCUD
16894664;-1;0;1;-41,476891;-72,977798;1;10101;PUERTO MONTT
16897471;-1;0;0;-42,482834;-73,762733;2;10201;CASTRO
16906554;0;1;0;-42,623821;-73,772224;2;10203;CHONCHI
16910351;9;1;1;-34,408901;-70,860115;2;6115;RENGO
16914097;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
16915099;9;1;0;-34,132526;-70,740807;1;6101;RANCAGUA
16916038;-1;1;1;-34,286243;-70,816078;2;6116;REQUINOA
16917546;7;0;1;-41,153004;-73,421379;2;10104;FRESIA
16918305;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
16919461;9;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
16921367;1;0;1;-40,684441;-72,600021;2;10304;PUYEHUE
16921533;9;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
16922545;9;0;0;-40,574604;-73,135757;2;10301;OSORNO
16924421;9;1;1;-34,180973;-70,756477;1;6101;RANCAGUA
16924449;1;0;1;-19,240229;-69,951584;1;1404;HUARA
16926642;0;0;1;-31,780977;-70,965851;2;4204;SALAMANCA
16927769;-1;0;0;-34,168201;-70,763397;1;6101;RANCAGUA
16928460;7;0;0;-29,983955;-71,33065;1;4102;COQUIMBO
16936254;-1;0;0;-34,597839;-71,363297;2;6306;PALMILLA
16938546;1;1;1;-31,780977;-70,965851;2;4204;SALAMANCA
16944847;6;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16949272;-1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
16954310;1;0;0;-53,15556;-70,938194;1;12101;PUNTA ARENAS
16955068;1;0;0;-34,18259;-70,651115;2;6108;MACHALI
16958789;9;0;1;-34,036304;-70,642479;1;6102;CODEGUA
16963185;1;1;1;-19,312883;-69,42662;2;1402;CAMIÑA
16965661;0;0;0;-53,156712;-70,894051;1;12101;PUNTA ARENAS
16966167;9;1;1;-34,408901;-70,860115;2;6115;RENGO
16967349;0;0;1;-34,408901;-70,860115;2;6115;RENGO
16969601;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
16972894;-1;0;0;-34,287685;-71,084137;2;6104;COLTAUCO
16973869;7;1;1;-40,574604;-73,135757;2;10301;OSORNO
16978122;9;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
16988844;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
16990084;0;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
16991489;9;1;1;-29,953491;-71,29792;1;4102;COQUIMBO
16994733;1;0;1;-34,408901;-70,860115;2;6115;RENGO
16997328;1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17000096;9;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17000405;1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17000461;9;0;0;-34,129555;-70,731377;1;6101;RANCAGUA
17001218;0;0;0;-34,398388;-70,866768;1;6115;RENGO
17004297;1;0;1;-41,868153;-73,828209;2;10202;ANCUD
17007703;-1;0;1;-31,780977;-70,965851;2;4204;SALAMANCA
17016983;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
17019951;-1;0;1;-29,960503;-71,26226;1;4102;COQUIMBO
17021080;1;0;0;-31,909607;-71,511116;2;4203;LOS VILOS
17025640;1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
17026519;9;1;1;-29,955889;-71,247765;1;4101;LA SERENA
17030260;3;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17030789;1;0;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
17032642;0;0;1;-42,482834;-73,762733;2;10201;CASTRO
17035118;7;0;0;-40,412209;-73,011978;2;10307;SAN PABLO
17036527;1;0;0;-29,884544;-71,225403;1;4101;LA SERENA
17039068;0;1;0;-34,408901;-70,860115;2;6115;RENGO
17040008;7;0;1;-29,919165;-71,222588;1;4101;LA SERENA
17041386;1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17044891;9;1;1;-41,476585;-72,977692;1;10101;PUERTO MONTT
17047514;1;0;0;-20,229258;-70,135391;1;1101;IQUIQUE
17052374;1;0;1;-34,287685;-71,084137;2;6104;COLTAUCO
17055466;9;1;1;-34,408901;-70,860115;2;6115;RENGO
17056915;0;0;1;-40,574604;-73,135757;2;10301;OSORNO
17058614;1;0;1;-29,886473;-71,224365;1;4101;LA SERENA
17065887;-1;0;0;-31,789417;-70,956451;1;4204;SALAMANCA
17065979;0;0;1;-20,263916;-70,122467;1;1101;IQUIQUE
17066487;-1;1;0;-40,591351;-73,172844;1;10301;OSORNO
17067957;7;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17069152;-1;0;0;-53,135468;-70,902473;1;12101;PUNTA ARENAS
17074095;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
17074346;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17074380;1;0;1;-34,44664;-70,946281;2;6109;MALLOA
17079356;-1;0;0;-41,46323;-72,967224;1;10101;PUERTO MONTT
17085087;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17086716;1;0;1;-29,958466;-71,247238;1;4101;LA SERENA
17087687;9;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17089153;11;1;1;-51,725929;-72,509537;2;12401;NATALES
17090655;0;1;0;-20,224871;-70,131737;1;1101;IQUIQUE
17090894;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17094283;1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
17096102;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17098051;-1;0;1;-53,160004;-70,897919;1;12101;PUNTA ARENAS
17101855;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17102913;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17106457;-1;1;1;-34,061047;-70,726799;1;6106;GRANEROS
17106526;0;0;0;-34,287685;-71,084137;2;6104;COLTAUCO
17107026;0;1;0;-34,180569;-70,728073;1;6101;RANCAGUA
17109566;7;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
17114694;9;0;0;-31,909607;-71,511116;2;4203;LOS VILOS
17116493;9;0;1;-40,972916;-72,883698;2;10302;PUERTO OCTAY
17120850;9;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
17126070;0;1;1;-33,98008;-70,711525;2;6110;MOSTAZAL
17128066;1;0;0;-43,118206;-73,61805;2;10208;QUELLON
17134398;1;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
17135620;8;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17135747;1;0;1;-30,604809;-71,205421;2;4301;OVALLE
17137596;9;0;1;-42,482834;-73,762733;2;10201;CASTRO
17141998;-1;1;1;-34,287685;-71,084137;2;6104;COLTAUCO
17147069;9;0;1;-34,439323;-71,07608;2;6117;SAN VICENTE
17147344;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17156822;9;1;0;-42,628441;-73,780624;1;10203;CHONCHI
17162012;0;1;1;-41,396317;-73,462578;2;10106;LOS MUERMOS
17166321;1;1;1;-34,564442;-70,997505;1;6301;SAN FERNANDO
17171255;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17172252;-1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17174637;1;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
17175721;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17177377;1;1;0;-34,408901;-70,860115;2;6115;RENGO
17177906;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17178998;1;1;0;-34,16745;-70,777168;1;6101;RANCAGUA
17179848;0;0;1;-34,408901;-70,860115;2;6115;RENGO
17186825;0;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
17197989;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
17198196;1;1;0;-34,160965;-70,740494;1;6101;RANCAGUA
17198656;-1;1;0;-41,130615;-73,055084;1;10105;FRUTILLAR
17202065;10;0;1;-54,934601;-67,596947;2;12201;CABO DE HORNOS
17203623;9;1;0;-20,271664;-70,105446;1;1107;ALTO HOSPICIO
17204418;1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17208469;-1;1;1;-40,577717;-73,150276;1;10301;OSORNO
17219891;-1;1;0;-41,256516;-73,005882;2;10107;LLANQUIHUE
17224413;9;1;1;-31,398211;-71,458084;2;4202;CANELA
17227608;9;0;1;-34,728287;-71,273399;2;6302;CHEPICA
17233225;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
17237270;0;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
17237766;1;1;0;-20,211346;-70,149651;1;1101;IQUIQUE
17254248;9;0;0;-29,98418;-71,348488;1;4102;COQUIMBO
17254987;-1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17256542;-1;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17256768;7;1;1;-34,728287;-71,273399;2;6302;CHEPICA
17258827;7;0;0;-40,574604;-73,135757;2;10301;OSORNO
17260647;0;1;1;-29,99444;-71,330185;1;4102;COQUIMBO
17260986;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17262039;-1;0;1;-41,396317;-73,462578;2;10106;LOS MUERMOS
17265070;1;0;1;-41,153004;-73,421379;2;10104;FRESIA
17266756;7;0;0;-34,596481;-70,995537;1;6301;SAN FERNANDO
17268122;7;1;1;-29,885963;-71,22686;1;4101;LA SERENA
17268773;0;0;0;-29,959349;-71,342995;1;4102;COQUIMBO
17270692;-1;0;0;-42,471001;-73,488426;2;10210;QUINCHAO
17271105;7;1;0;-42,482834;-73,762733;2;10201;CASTRO
17273296;9;1;0;-29,889236;-71,246056;1;4101;LA SERENA
17277711;9;0;0;-20,2826;-70,102409;1;1107;ALTO HOSPICIO
17279241;-1;0;1;-30,604809;-71,205421;2;4301;OVALLE
17280323;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17281979;1;1;1;-42,917179;-72,706406;2;10401;CHAITEN
17283542;0;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
17290022;0;0;0;-34,064541;-70,725945;2;6106;GRANEROS
17293841;9;0;1;-34,638374;-71,117798;2;6308;PLACILLA
17298537;1;1;1;-29,88776;-71,236465;1;4101;LA SERENA
17299512;9;1;0;-40,570221;-73,172302;1;10301;OSORNO
17307183;9;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17309102;-1;1;1;-34,597839;-71,363297;2;6306;PALMILLA
17312488;-1;1;0;-34,157604;-70,730446;1;6101;RANCAGUA
17312732;10;0;1;-53,166485;-70,932175;1;12101;PUNTA ARENAS
17313010;0;1;1;-34,286243;-70,816078;2;6116;REQUINOA
17314226;0;1;0;-29,972355;-71,312675;1;4102;COQUIMBO
17316410;0;0;0;-29,902227;-71,2509;2;4101;LA SERENA
17316619;1;0;1;-20,277256;-70,098946;1;1107;ALTO HOSPICIO
17319333;9;1;1;-42,482834;-73,762733;2;10201;CASTRO
17319521;-1;1;1;-29,879278;-71,225662;1;4101;LA SERENA
17324511;9;1;0;-29,950527;-71,240822;1;4101;LA SERENA
17324858;9;0;0;-34,064541;-70,725945;2;6106;GRANEROS
17326229;-1;0;1;-42,623821;-73,772224;2;10203;CHONCHI
17328437;-1;1;0;-41,153004;-73,421379;2;10104;FRESIA
17330810;9;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
17333981;4;0;1;-53,165932;-70,907204;1;12101;PUNTA ARENAS
17342373;1;0;1;-34,442928;-71,080124;1;6117;SAN VICENTE
17351604;-1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17356587;-1;0;1;-40,548759;-73,160065;1;10301;OSORNO
17358403;0;1;1;-53,151688;-70,909119;1;12101;PUNTA ARENAS
17359603;0;1;1;-40,574604;-73,135757;2;10301;OSORNO
17361631;9;0;1;-34,269714;-70,951683;2;6103;COINCO
17364527;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
17365111;-1;0;0;-20,26862;-70,10965;1;1107;ALTO HOSPICIO
17368583;9;1;1;-34,404507;-70,852013;1;6115;RENGO
17369646;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17371852;9;1;0;-53,139435;-70,905983;1;12101;PUNTA ARENAS
17375767;-1;1;1;-34,064541;-70,725945;2;6106;GRANEROS
17376328;0;1;0;-41,47995;-72,985077;1;10101;PUERTO MONTT
17376942;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17377897;1;0;0;-29,928967;-71,204285;1;4101;LA SERENA
17380194;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
17380994;1;0;1;-41,456268;-72,899055;1;10101;PUERTO MONTT
17385462;-1;0;1;-29,870829;-71,226601;1;4101;LA SERENA
17386044;1;0;0;-34,154911;-70,705887;1;6101;RANCAGUA
17387300;0;0;0;-54,934601;-67,596947;2;12201;CABO DE HORNOS
17389754;-1;0;0;-34,651611;-71,206238;2;6305;NANCAGUA
17390595;1;0;0;-34,728287;-71,273399;2;6302;CHEPICA
17394434;9;1;1;-30,408751;-70,9384;2;4305;RIO HURTADO
17397838;-1;0;1;-53,158463;-70,89135;1;12101;PUNTA ARENAS
17401535;9;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17403551;9;0;1;-33,98008;-70,711525;2;6110;MOSTAZAL
17409189;1;1;1;-34,170105;-70,762741;1;6101;RANCAGUA
17411057;1;0;1;-34,18259;-70,651115;2;6108;MACHALI
17412558;1;0;0;-34,434772;-71,05674;1;6117;SAN VICENTE
17418229;0;0;1;-30,033573;-70,713631;2;4106;VICUÑA
17419876;9;0;0;-40,684441;-72,600021;2;10304;PUYEHUE
17424739;-1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17428099;0;0;0;-33,98008;-70,711525;2;6110;MOSTAZAL
17428225;7;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17429412;1;1;1;-29,876451;-71,238983;1;4101;LA SERENA
17429489;1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
17430448;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17432408;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17438039;-1;0;0;-40,574604;-73,135757;2;10301;OSORNO
17440031;1;1;0;-34,387108;-72,00441;2;6201;PICHILEMU
17443466;9;0;0;-53,180935;-70,950844;1;12101;PUNTA ARENAS
17443931;1;1;1;-42,144165;-73,472809;2;10209;QUEMCHI
17444094;1;1;1;-30,604809;-71,205421;2;4301;OVALLE
17446443;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
17450531;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
17450709;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17451720;-1;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
17451757;9;0;0;-34,633778;-71,362732;1;6310;SANTA CRUZ
17452879;0;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17453855;-1;0;0;-29,872961;-71,227142;1;4101;LA SERENA
17455266;0;1;0;-40,913002;-73,158173;2;10303;PURRANQUE
17455958;0;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
17456580;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
17457701;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17461980;9;0;0;-29,923534;-71,205421;1;4101;LA SERENA
17465121;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17465801;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17469574;7;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17479575;1;0;1;-30,604809;-71,205421;2;4301;OVALLE
17483894;1;0;1;-20,259398;-69,786568;2;1401;POZO ALMONTE
17485563;-1;1;1;-31,909607;-71,511116;2;4203;LOS VILOS
17490941;9;1;0;-29,935059;-71,240326;1;4101;LA SERENA
17497641;1;1;1;-34,651611;-71,206238;2;6305;NANCAGUA
17498601;9;1;0;-30,604809;-71,205421;2;4301;OVALLE
17499332;-1;1;0;-34,135502;-70,742676;1;6101;RANCAGUA
17505092;9;1;1;-34,156933;-70,713898;1;6101;RANCAGUA
17505176;1;0;1;-30,604809;-71,205421;2;4301;OVALLE
17508207;-1;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
17508775;-1;0;0;-29,912558;-71,250458;1;4101;LA SERENA
17510333;1;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17512226;9;1;0;-41,256516;-73,005882;2;10107;LLANQUIHUE
17512500;1;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
17513120;9;0;1;-41,868153;-73,828209;2;10202;ANCUD
17514492;9;1;1;-41,478241;-72,955696;1;10101;PUERTO MONTT
17514847;-1;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
17517329;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
17518767;0;1;1;-41,477009;-72,978539;1;10101;PUERTO MONTT
17523084;-1;1;0;-41,476437;-72,964348;1;10101;PUERTO MONTT
17524365;-1;1;0;-41,153004;-73,421379;2;10104;FRESIA
17524683;-1;0;0;-42,623821;-73,772224;2;10203;CHONCHI
17526655;9;0;1;-34,292046;-71,309166;2;6107;LAS CABRAS
17527053;1;0;1;-20,273821;-70,099808;1;1107;ALTO HOSPICIO
17528835;0;1;0;-34,208759;-70,817383;2;6111;OLIVAR
17528863;-1;1;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
17530491;1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
17533715;-1;1;1;-29,969782;-71,325638;1;4102;COQUIMBO
17534469;1;1;1;-53,16745;-70,926979;1;12101;PUNTA ARENAS
17535661;-1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17539936;9;1;1;-41,450729;-72,96521;1;10101;PUERTO MONTT
17540905;0;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17541135;0;1;1;-34,064541;-70,725945;2;6106;GRANEROS
17549097;0;1;1;-34,064541;-70,725945;2;6106;GRANEROS
17550321;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17554801;-1;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17555649;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
17559613;0;1;1;-30,604809;-71,205421;2;4301;OVALLE
17565418;0;1;0;-41,256516;-73,005882;2;10107;LLANQUIHUE
17566259;0;1;0;-30,604809;-71,205421;2;4301;OVALLE
17567586;7;1;0;-29,883623;-71,221664;1;4101;LA SERENA
17569175;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
17571015;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17573303;1;0;1;-53,147858;-70,935463;1;12101;PUNTA ARENAS
17574704;-1;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17574917;-1;0;1;-34,638374;-71,117798;2;6308;PLACILLA
17575125;9;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
17576248;-1;1;0;-34,603348;-71,653221;2;6309;PUMANQUE
17593273;7;0;0;-29,902227;-71,2509;2;4101;LA SERENA
17599420;1;0;1;-40,574604;-73,135757;2;10301;OSORNO
17599424;1;0;0;-20,222387;-70,144157;1;1101;IQUIQUE
17603244;-1;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17603263;7;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17605198;0;0;0;-29,872377;-71,238731;1;4101;LA SERENA
17611426;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17611785;1;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
17615172;-1;0;1;-31,627966;-71,169724;1;4201;ILLAPEL
17615186;0;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17617245;-1;1;1;-20,226337;-70,13678;1;1101;IQUIQUE
17617618;-1;1;0;-34,574093;-70,995384;1;6301;SAN FERNANDO
17620748;9;0;0;-34,408901;-70,860115;2;6115;RENGO
17620886;-1;1;1;-34,180004;-70,764641;1;6101;RANCAGUA
17629873;-1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17630747;-1;1;0;-20,24555;-70,097038;1;1107;ALTO HOSPICIO
17641173;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
17644559;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
17646092;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
17648158;-1;1;0;-40,593922;-73,143181;1;10301;OSORNO
17654965;1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17655468;9;1;0;-20,213921;-70,134102;1;1101;IQUIQUE
17657991;1;0;0;-34,18259;-70,651115;2;6108;MACHALI
17659085;9;0;0;-20,262648;-70,100594;1;1107;ALTO HOSPICIO
17662037;8;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17662104;1;1;0;-34,629818;-71,358612;1;6310;SANTA CRUZ
17664224;-1;0;0;-41,466728;-72,951164;1;10101;PUERTO MONTT
17667584;0;0;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
17669718;9;1;1;-29,944328;-71,344933;1;4102;COQUIMBO
17670538;1;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
17671845;0;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
17672490;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
17673489;1;0;1;-29,896616;-71,262321;1;4101;LA SERENA
17677915;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
17679907;1;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17680932;1;1;1;-34,387108;-72,00441;2;6201;PICHILEMU
17681958;1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
17682856;-1;0;0;-29,878286;-71,226906;1;4101;LA SERENA
17691225;1;1;0;-20,279232;-70,096001;1;1107;ALTO HOSPICIO
17691287;9;0;1;-34,397945;-70,85421;1;6115;RENGO
17691668;0;0;1;-42,482834;-73,762733;2;10201;CASTRO
17698103;0;1;0;-29,902227;-71,2509;2;4101;LA SERENA
17702602;-1;0;1;-20,223528;-70,137711;1;1101;IQUIQUE
17704063;0;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
17704373;0;1;0;-54,934601;-67,596947;2;12201;CABO DE HORNOS
17707729;-1;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17707871;1;1;1;-40,560883;-73,171204;1;10301;OSORNO
17717069;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17718406;1;0;1;-34,439323;-71,07608;2;6117;SAN VICENTE
17720593;0;1;1;-40,57053;-73,156601;1;10301;OSORNO
17721210;-1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17722679;-1;1;0;-41,480824;-72,975525;1;10101;PUERTO MONTT
17725430;-1;1;0;-41,482243;-72,959457;1;10101;PUERTO MONTT
17727389;-1;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17727829;-1;0;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
17730857;9;0;1;-34,292046;-71,309166;2;6107;LAS CABRAS
17732121;-1;0;0;-41,332302;-72,969223;1;10109;PUERTO VARAS
17732204;-1;1;1;-40,574604;-73,135757;2;10301;OSORNO
17733092;-1;1;1;-34,172718;-70,729019;1;6101;RANCAGUA
17740208;9;1;0;-31,633396;-71,177849;1;4201;ILLAPEL
17743043;7;0;0;-29,960989;-71,255157;1;4102;COQUIMBO
17743370;1;1;1;-34,159676;-70,712242;1;6101;RANCAGUA
17744451;1;0;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
17744572;9;1;1;-33,98008;-70,711525;2;6110;MOSTAZAL
17755825;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
17756467;-1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
17756743;1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
17756815;-1;0;1;-41,47102;-72,920288;1;10101;PUERTO MONTT
17763379;9;0;1;-29,902227;-71,2509;2;4101;LA SERENA
17764780;1;1;0;-30,833839;-71,258026;2;4304;PUNITAQUI
17765738;9;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
17771689;-1;0;1;-20,263012;-70,104195;1;1107;ALTO HOSPICIO
17772400;-1;0;0;-43,118206;-73,61805;2;10208;QUELLON
17772469;1;0;0;-34,124809;-70,739487;1;6101;RANCAGUA
17773563;-1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
