mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error;orden_postulantes
9786586;13504;50100033;1642
9792183;2532;11100033;493
9793975;774;40100033;6937
9794240;15720;13100033;4654
9796660;13331;50100032;3194
9808187;22009;40100033;6783
9808848;13504;11100033;5550
9809574;8437;21100033;5233
9810365;8429;23100033;2886
9812767;13553;13100033;4845
9817021;12717;50100031;1986
9818419;22322;13100033;2567
9827273;22626;13100033;2841
9829720;8444;41100033;1688
9834094;13474;50100033;2016
9835429;2635;13100033;3873
9841379;8425;23100033;3054
9845643;15720;13100033;4599
9845922;2444;13100033;3694
9850950;13576;13100033;3524
9855514;2116;11100031;589
9861506;772;17104133;4184
9861643;40457;13100033;3695
9862080;2111;13100033;4176
9864707;527;11100033;759
9865834;8256;11100033;381
9867080;2234;50100033;2542
9867793;626;40100031;8977
9868354;13461;13100031;4907
9871321;2124;50100032;5154
9871831;2283;13100033;4485
9873609;40285;71100033;6109
9877185;8483;40100032;8394
9878797;8448;31100033;2393
9879475;647;11100032;690
9880049;2612;13100033;4274
9883319;11105;13100033;4263
9884765;2265;40100032;8315
9885859;2532;11100033;1323
9886152;7785;71100033;6062
9886838;7722;50100033;2728
9889023;31221;11100033;1659
9889731;13344;71100033;6466
9890315;13376;40100032;7940
9891828;40422;13100033;4683
9893631;2701;13100031;3738
9893674;22113;13100033;3668
9895732;2415;71100031;5446
9902363;13612;40100032;7317
9904643;22420;71100033;6072
9904750;740;40100033;9062
9907297;15726;40100032;7060
9908986;24302;51100033;1137
9911330;530;11100033;1613
9913621;40189;11100032;5227
9916576;40153;50100032;3201
9919182;15646;13100033;4151
9919794;15515;50100031;3151
9925719;12686;50100033;3601
9926075;40285;11100033;1016
9931784;11594;11100033;6484
9940975;708;40100033;7241
9942567;8421;41100033;1391
9945639;13582;13100033;3302
9959147;535;50100033;2718
9959577;757;50100033;1826
9962465;15806;40100032;8471
9962466;40298;40100031;8467
9962676;24313;40100032;7857
9965169;108;13100033;5092
9966502;646;11100032;201
9968513;13551;40100032;8406
9973147;7638;11100033;6594
9974503;630;11100033;1443
9974542;12726;11100033;1289
9976770;15750;13100033;4677
9978495;13504;40100033;7860
9980433;13442;71100033;5561
9982811;2486;13100033;4427
9985965;2664;40100032;8119
9987072;7629;13100033;2645
9987586;2329;71100033;6497
9989163;7331;13100033;4750
9989250;8439;81100033;5492
9990436;13538;40100032;7871
9995303;2412;50100033;5532
9997813;2248;50100031;237
10001052;40416;50100032;1944
10001181;13503;13100033;3130
10007620;7626;13100033;5167
10013769;8458;61100033;6576
10017756;107;13100033;9133
10022337;8278;71100033;5704
10025697;7783;40100033;8202
10027503;8411;13100033;3887
10032103;521;11100033;5726
10032983;13494;40100031;7678
10033879;909;11100033;1478
10034129;40343;40100031;7339
10035048;2112;50100032;5947
10039006;521;40100033;7702
10040329;630;50100031;1905
10042911;2457;11100031;6215
10048319;15614;40100031;7097
10052876;22626;13100033;3316
10053138;711;40100033;7444
10056683;2263;50100031;2954
10068785;22688;50100033;553
10071013;15614;11100032;944
10071940;15608;50100031;1910
10074434;15840;13100033;4408
10076470;13350;40100031;8339
10083094;11139;13100033;4820
10084604;7722;40100033;5212
10085079;2457;11100031;5758
10086096;971;40100013;7123
10088242;12719;40100033;7314
10088363;8454;61100023;153
10091969;7337;40100033;7854
10095276;15646;40100031;7234
10097778;722;50100033;2744
10103705;22130;11100033;1913
10109605;13553;13100033;3876
10110089;2444;13100033;4190
10119484;7341;40100033;7328
10122232;7331;13100033;3026
10129675;701;13100033;4593
10132746;7625;13100033;3689
10134483;11287;13100033;5197
10141034;15724;40100031;7023
10142924;40343;50100031;2126
10143828;15646;13100033;2884
10144343;822;50100033;2592
10151432;7706;50100031;2790
10154664;22692;40100031;7355
10155863;40257;50100032;2256
10156849;22418;71100033;6252
10160360;13331;50100032;5687
10160830;22664;13100033;2826
10165767;534;40100033;960
10168769;2301;11100031;1042
10170394;2283;13100033;4616
10172521;20564;50100031;4565
10174987;22390;71100033;6197
10176839;22553;13100033;2827
10178929;126;11100033;6358
10179659;7772;13100033;5051
10180473;8442;13100033;3843
10181695;2114;11100013;6363
10183442;13538;40100032;9041
10184950;7331;13100033;3930
10186393;2528;11100033;796
10191908;12655;11100033;724
10194237;2612;13100033;3952
10195301;129;40100032;7531
10196149;525;11100033;1400
10198761;12652;71100031;6023
10202578;15608;50100031;2507
10204002;2134;13100033;3128
10209638;714;50100033;4283
10215334;15720;13100033;3440
10216653;22322;11100033;399
10218435;8442;81100033;5337
10219832;40319;40100033;8137
10221913;15501;40100032;8472
10226965;8444;11100031;1536
10228811;2111;13100033;4046
10231392;13463;11100031;1135
10233534;22176;50100033;3612
10233625;2444;13100033;2660
10245893;8433;71100033;6081
10249868;129;13100031;5047
10252632;12602;11100033;1597
10253270;706;11100033;4893
10260724;13457;50100031;2134
10261636;772;17104133;4007
10274180;2112;11100032;313
10276263;12602;11100033;2199
10281477;12593;40100031;6817
10284982;22380;40100033;8533
10285535;2330;40100031;8488
10286771;2553;11100033;312
10287803;12686;50100033;123
10290614;817;11100033;710
10291582;525;40100033;8378
10291901;2126;40100031;2108
10295505;13383;11100033;267
10300369;7679;50100033;121
10303482;12631;71100033;5715
10307998;1051;40100033;8173
10308692;113;50100031;5509
10310485;2387;40100031;6704
10315934;7397;40100031;6969
10317467;7328;13100033;2570
10320503;610;13100031;4918
10322322;40285;11100033;89
10331677;131;13100031;4205
10345035;2223;11100033;1875
10348231;15596;50100033;6807
10360264;2300;11100033;5486
10360593;22105;40100033;7569
10369905;7638;11100033;102
10384156;40298;50100032;4054
10384624;8438;40100033;7769
10385651;22493;11100033;686
10387196;13504;11100033;1044
10388606;2472;11100033;2008
10390148;7775;50100033;3405
10391279;13560;40100033;6893
10391994;22628;50100032;2286
10392584;7801;40100033;8236
10394140;11687;40100033;8087
10394955;13586;40100032;7338
10395316;40038;11100033;750
10403659;2423;40100032;7038
10411857;15755;11100031;277
10415225;7334;50100032;2378
10418640;22220;71100033;5674
10431535;22621;50100031;2094
10435715;22105;71100033;6241
10441322;40343;13100033;2861
10446709;13610;11100033;6539
10451629;2461;11100033;6187
10452832;8047;71100033;5677
10453717;22608;50100031;3155
10458839;1049;40100033;8933
10460638;8483;13100033;4298
10461635;22672;40100032;8223
10464891;22672;40100032;8375
10465383;527;40100033;565
10468552;2330;50100032;2143
10469902;710;11100033;829
10473634;8444;51100033;893
10474961;40285;40100031;7239
10475592;2111;13100033;2898
10476157;2146;11100033;6216
10477264;7628;13100013;3730
10480291;7724;11100033;602
10486260;22021;13100033;2331
10486267;22444;40100033;7991
10488870;2123;13100033;4734
10490232;11105;13100033;4113
10498187;7632;71100033;3308
10499310;7536;50100032;475
10503926;114;11100033;6324
10504662;990;40100033;8603
10506579;1049;40100033;7714
10507912;8442;33100033;2396
10513090;2360;11100033;272
10514451;1048;13100033;5097
10517498;13590;11100033;117
10517901;2579;40100032;8414
10519564;13626;11100033;888
10523136;7419;40100033;8854
10523973;13587;11100033;93
10525230;2151;50100031;2392
10525558;2330;11100033;406
10526378;22674;13100033;5125
10531787;646;50100031;2156
10533052;112;11100032;938
10536504;13561;71100033;5348
10538672;22609;40100031;7683
10543193;8038;11100033;2002
10544422;13350;40100031;8822
10545013;7956;13100033;4864
10547318;7724;50100031;5838
10548204;7626;13100033;5219
10551634;15646;11100031;994
10553238;15811;40100031;8380
10558261;12593;50100032;335
10560247;2234;40100033;8831
10561706;13532;50100031;2037
10561707;714;50100033;2041
10563142;2530;13100033;4483
10574223;20376;50100032;3091
10575496;2461;40100032;2433
10586867;15583;13100033;2834
10587811;13582;13100033;4102
10589494;2444;13100033;3892
10594237;2444;13100033;4234
10597341;8256;40100033;9033
10599479;7696;40100032;6756
10609053;12761;11100032;1328
10610827;7331;13100033;2563
10615692;15605;40100032;7995
10616989;22658;11100033;2345
10625657;716;71100033;5340
10631671;106;71100033;5342
10635944;2530;13100033;4051
10640557;31221;11100033;6055
10643607;8454;71100023;6371
10645941;24329;23100023;2083
10651311;15608;11100033;479
10651366;22105;71100033;6198
10652773;13486;13100033;4856
10654806;11265;40100031;2113
10655906;7682;40100031;6918
10660654;8323;40100033;7954
10660834;711;40100033;6792
10661289;13551;13100033;4038
10664387;40054;50100033;1638
10669138;2205;13100033;2494
10670748;22554;11100033;2370
10671569;15840;13100033;3220
10673278;24302;51100033;662
10676493;2457;11100031;1409
10678749;13539;50100031;345
10682307;721;50100031;1985
10686251;7959;40100033;2414
10693153;13331;40100032;7711
10695533;13474;71100033;5746
10696459;706;40100031;7209
10703043;122;40100033;7826
10703526;8109;13100033;4423
10705934;2164;40100031;7120
10705953;15757;50100031;2349
10711523;8444;50100031;2273
10714592;709;71100033;6410
10714902;16766;40100032;8957
10715997;2380;50100031;217
10717831;31221;11100033;616
10723999;12655;11100033;5
10730417;15808;13100033;4250
10737500;10916;11100033;1236
10740368;7431;40100033;7938
10741753;7772;13100033;3536
10742394;7722;11100033;1471
10745184;191;13100033;4725
10750766;2527;50100031;5701
10750969;7961;11100033;6479
10752084;22641;11100033;75
10754628;12515;11100031;720
10755296;8438;11100033;84
10755841;15571;40100033;7268
10757153;13532;40100032;8868
10757563;13457;40100032;6920
10757692;982;40100033;8865
10758342;8053;40100033;8571
10761398;22155;11100033;6391
10764516;530;71100033;4403
10765966;7626;13100033;3430
10773763;12704;40100032;8631
10773819;40298;11100032;929
10777367;40298;13100033;3815
10783439;119;40100033;9104
10784457;616;50100033;6810
10785810;126;11100033;1571
10787284;12761;11100032;1998
10789966;12602;11100033;6211
10791612;12762;50100031;2344
10796766;2583;13100033;3266
10796869;7631;11100031;641
10797215;2599;40100031;8993
10801212;8483;40100032;8343
10801513;12511;50100031;2920
10810866;22608;50100031;658
10811321;2359;40100031;7160
10812371;195;50100033;5373
10816446;22229;40100033;8963
10819525;131;11100031;6688
10830995;12617;11100032;6389
10833871;8438;21100033;5566
10834624;2415;11100031;1312
10834871;40422;11100033;60
10834963;22535;11100033;5917
10835056;119;40100033;5163
10835695;108;13100033;4525
10837069;646;11100032;6320
10848016;7685;40100031;7291
10852293;40006;71100033;5436
10852433;630;40100031;7077
10855600;2286;40100032;7671
10857039;639;50100033;2290
10857246;13394;71100033;6202
10864735;669;40100031;8150
10868318;12686;50100033;2878
10872933;1059;40100031;8519
10873436;13503;13100033;3435
10874994;646;13100033;5200
10879637;22367;11100033;443
10881173;7907;11100033;982
10882535;22697;40100032;6806
10882749;2310;11100031;1344
10885348;647;11100032;1984
10888490;13587;11100033;55
10892559;2457;11100031;1792
10892560;15832;11100033;1795
10896568;716;40100033;7667
10899196;15728;40100031;8171
10903814;22616;11100033;6210
10905103;22539;40100033;8480
10906142;7907;13100033;5136
10908589;2469;40100031;7238
10909794;114;11100033;6219
10913333;2444;13100033;4637
10914651;897;11100033;6674
10916005;12678;50100031;1175
10917221;2458;50100031;6292
10920039;701;13100033;4193
10923427;40043;11100032;5919
10924393;40073;11100033;3372
10925227;730;50100031;4569
10936050;11687;50100033;2741
10936959;2134;13100033;3621
10941333;22380;40100033;6899
10944085;2457;40100031;6912
10944639;12602;13100033;2533
10945834;8429;43100033;2192
10951156;534;40100033;6841
10952221;722;40100033;6798
10952456;8433;71100033;4916
10953263;22270;13100013;3940
10957374;40298;50100032;770
10957456;7720;13100033;4380
10958287;13513;11100033;1834
10960609;2153;11100031;1302
10960856;2562;71100031;6114
10960936;2153;11100031;6001
10965748;714;40100033;7069
10966691;2159;71100032;5483
10967020;8475;40100032;8687
10968863;2283;13100033;4136
10973243;13383;71100033;6468
10973371;7772;13100033;3866
10973914;982;40100033;7434
10976082;40298;13100033;3870
10976578;2444;13100033;4189
10983492;13593;11100033;1262
10985468;12594;11100033;6049
10987836;2406;13100033;3217
10990055;8438;11100033;1117
10990809;848;11100033;6652
10993680;129;13100031;3542
10997777;191;13100033;4011
10999009;2123;13100033;2807
11000002;8444;11100031;6639
11002048;7637;40100031;7970
11004085;22380;40100033;8633
11008715;40371;40100032;7392
11010698;7772;13100033;3299
11011039;13539;11100031;2043
11016685;8255;13100033;4674
11020118;7326;13100033;3988
11022198;616;11100033;922
11027471;2121;11100012;5328
11028024;647;11100032;1767
11029330;22430;40100033;7624
11030798;22672;40100032;8469
11039766;1077;40100033;7576
11039903;2126;11100033;2011
11041822;13621;40100031;8129
11045328;7634;40100033;7524
11045329;2407;40100031;7525
11048592;2263;40100031;7012
11054047;13342;40100032;7076
11055008;525;40100033;7583
11055980;2205;13100033;3169
11061204;15676;40100033;9067
11062584;15750;11100031;278
11066408;24329;23100023;3127
11067637;772;17104133;3825
11068648;13627;50100033;4580
11071831;40059;40100032;7930
11072690;22688;40100033;1740
11072806;22688;40100033;8274
11072807;721;40100032;8275
11073742;22420;71100033;5820
11076130;8433;61100033;6600
11076362;2469;50100031;3184
11077679;12655;13100033;5026
11078022;7956;13100033;2937
11080925;516;13100033;3479
11088474;7333;40100033;9112
11090557;7331;13100033;4099
11091606;531;13100033;4117
11091915;15646;13100033;5172
11096518;24302;51100033;1226
11101050;525;11100033;5796
11101148;13331;40100032;8912
11102264;8325;40100031;8705
11107700;2159;71100031;5803
11113948;7404;40100033;7797
11114544;15840;13100033;4013
11115108;22628;50100031;5016
11118746;725;50100033;473
11119440;22597;13100033;4156
11123519;8454;81100023;5218
11131861;2412;40100033;8384
11139773;7331;13100033;3999
11142085;618;40100033;7089
11146481;13562;11100033;6383
11146961;2579;40100032;7476
11147487;516;13100033;3844
11148272;12632;13100033;2651
11148921;12655;11100033;1012
11150024;22424;50100031;549
11150101;8434;21100033;3841
11153057;706;71100033;6059
11153141;13344;71100033;5768
11153294;2171;40100031;8420
11155159;2111;13100033;3939
11155766;2233;40100031;6890
11160329;22327;40100033;8953
11163974;13551;50100031;968
11172525;2457;11100031;744
11175527;7626;13100033;3555
11175740;13330;11100032;1454
11176027;15646;40100032;7275
11176913;847;40100033;8185
11176967;12686;50100033;5827
11177640;905;40100033;7538
11178376;7626;13100033;5180
11178767;13503;13100033;3779
11179437;711;11100033;1869
11179906;8442;81100033;3674
11182509;12726;11100033;7865
11182894;22664;13100033;4530
11189664;12655;13100033;4496
11197535;12593;50100031;2040
11198735;22175;40100033;8937
11202191;15806;40100032;8177
11203014;15762;40100033;6910
11209648;13561;71100033;6131
11212299;40298;40100031;7193
11212765;129;13100031;4341
11215513;22626;13100033;3073
11216805;2173;11100033;5448
11218598;2579;40100032;8282
11224987;13593;71100033;6174
11225386;8323;40100033;7783
11225678;13538;40100032;5609
11228845;13513;11100033;6042
11233120;566;40100033;7428
11233792;22480;11100033;6555
11235971;13475;50100031;6720
11236074;22283;71100031;5711
11237252;117;11100031;1722
11242408;2458;40100031;7574
11246593;2132;50100033;9138
11247156;8475;50100031;5406
11248605;2111;13100033;2527
11248800;12691;11100031;1451
11251716;2155;40100032;7999
11252241;2553;11100033;615
11252876;13504;11100033;287
11253309;2611;11100033;1045
11256451;7631;50100032;242
11257325;2506;50100033;3096
11258608;2409;40100031;9046
11264739;2379;40100031;8399
11265375;13582;13100033;3163
11267013;2420;40100031;8102
11267252;22009;50100033;3086
11276669;22461;13100033;3563
11278540;2206;11100031;1780
11281300;40256;50100031;1633
11281301;611;13100033;4585
11287576;1014;50100033;5157
11290719;2330;11100033;539
11292091;8174;13100033;2226
11292183;22609;40100031;8864
11294180;40080;13100033;4093
11295341;1036;50100033;3185
11295507;15750;13100033;5201
11296169;12518;40100032;8459
11297394;8174;11100033;430
11300591;2310;50100031;1641
11305563;22566;11100033;820
11307441;12711;40100033;7101
11309368;40080;13100033;4935
11310870;22688;50100033;2085
11314860;15571;40100033;8072
11315218;12719;40100033;9074
11319812;12749;13100033;2706
11320426;12757;50100032;5723
11320883;8439;40100032;8089
11324723;13529;40100032;8462
11326072;2330;40100032;7114
11329052;123;40100031;8317
11329823;12747;71100033;3037
11331465;8433;31100033;3135
11337513;7349;40100033;7486
11340335;111;50100033;6874
11349284;13612;40100032;8626
11350279;2487;40100031;3285
11354954;12741;13100033;4024
11363081;7326;13100033;2967
11363698;620;40100031;7147
11367069;31194;40100031;967
11369796;13475;40100032;6793
11381143;693;11100033;739
11392132;40351;40100032;7368
11392537;15544;13100033;2364
11395692;1036;50100033;1626
11396595;2283;13100033;2862
11402254;1049;40100033;8789
11403131;2319;40100031;7054
11403642;22658;11100033;79
11405100;847;40100033;7890
11406906;8003;40100032;7469
11408453;7722;13100033;2568
11411159;2635;13100033;2624
11413394;13561;71100033;6283
11414373;13350;40100031;8208
11422432;13403;40100031;8711
11425475;15759;13100033;3881
11429302;15762;50100033;6803
11430838;12717;40100031;7668
11431251;2458;11100033;985
11442415;7826;11100033;2385
11452852;2259;40100032;966
11456372;646;50100032;309
11456902;2111;13100033;3104
11462275;114;11100033;357
11464038;2310;50100031;4774
11464438;117;50100031;6625
11465126;7638;11100033;266
11467027;8049;71100033;5749
11470208;2456;50100031;2315
11472829;22688;40100033;6977
11475626;22380;40100033;6898
11476067;7331;13100033;4218
11482322;15759;13100033;5185
11483840;40038;50100033;976
