rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_regular;vacantes_prioritarios;software_aleatorio;habilitado_distancia
13580;0;50100033;10;5;3;0;0;0;0;-29,995726;-71,057449;11;0;0;0;2;1
13580;1;11100033;110;1;3;0;0;0;0;-29,995726;-71,057449;12;3;3;0;2;1
13580;7;71100033;110;7;3;0;0;0;0;-29,995726;-71,057449;11;1;1;0;2;1
13582;7;71100033;110;7;3;0;1;0;0;-29,942034;-71,264305;20;0;0;0;1;0
13582;9;13100033;310;1;3;0;1;0;0;-29,942034;-71,264305;155;32;32;0;1;0
13586;-1;40100031;10;4;1;0;0;0;0;-29,872055;-71,232483;35;1;1;0;1;1
13586;-1;40100032;10;4;2;0;0;0;0;-29,872055;-71,232483;35;10;10;0;1;1
13586;0;50100031;10;5;1;0;0;0;0;-29,872055;-71,232483;35;1;1;0;1;1
13586;0;50100032;10;5;2;0;0;0;0;-29,872055;-71,232483;35;7;7;0;1;1
13586;1;11100031;110;1;1;0;0;0;0;-29,872055;-71,232483;88;0;0;0;1;1
13586;1;11100032;110;1;2;0;0;0;0;-29,872055;-71,232483;88;1;1;0;1;1
13586;7;71100033;110;7;3;0;0;0;0;-29,872055;-71,232483;120;13;13;0;1;1
13586;9;13100033;310;1;3;0;0;0;0;-29,872055;-71,232483;84;0;0;0;1;1
13587;0;50100033;10;5;3;0;1;0;0;-29,928551;-71,210854;35;35;29;6;1;0
13587;1;11100033;110;1;3;0;1;0;0;-29,928553;-71,210846;90;53;53;0;1;0
13587;7;71100033;110;7;3;0;1;0;0;-29,928553;-71,210846;45;19;19;0;1;0
13589;-1;40100032;10;4;2;0;0;0;0;-29,986547;-71,332451;18;10;10;0;1;1
13589;0;50100031;10;5;1;0;0;0;0;-29,986547;-71,332451;18;7;7;0;1;1
13590;-1;40100033;10;4;3;0;0;0;0;-30,582544;-71,198341;30;22;21;1;1;0
13590;0;50100033;10;5;3;0;0;0;0;-30,582544;-71,198341;30;9;9;0;1;0
13590;1;11100033;110;1;3;0;0;0;0;-30,582544;-71,198341;80;61;61;0;1;0
13590;7;71100033;110;7;3;0;0;0;0;-30,582544;-71,198341;45;23;23;0;1;0
13590;9;13100033;310;1;3;0;0;0;0;-30,582544;-71,198341;90;65;65;0;1;0
13593;-1;40100033;10;4;3;0;0;0;0;-29,997339;-71,330879;35;21;21;0;1;1
13593;0;50100033;10;5;3;0;0;0;0;-29,997339;-71,330879;35;2;2;0;1;1
13593;1;11100033;110;1;3;0;0;0;0;-29,997339;-71,330879;45;6;6;0;1;1
13593;7;71100033;110;7;3;0;0;0;0;-29,997339;-71,330879;45;19;19;0;1;1
13604;-1;40100033;10;4;3;0;0;0;0;-29,966602;-71,31031;23;0;0;0;1;0
13604;0;50100033;10;5;3;0;1;0;0;-29,966602;-71,31031;36;0;0;0;1;0
13604;1;11100033;110;1;3;0;1;0;0;-29,966602;-71,31031;39;0;0;0;1;0
13604;7;71100033;110;7;3;0;1;0;0;-29,966602;-71,31031;36;0;0;0;1;0
13604;9;13100033;310;1;3;0;1;0;0;-29,966602;-71,31031;73;0;0;0;1;0
13606;-1;40100031;10;4;1;0;0;0;0;-30,036291;-70,718948;35;8;8;0;1;1
13606;-1;40100032;10;4;2;0;0;0;0;-30,036291;-70,718948;35;25;25;0;1;1
13606;0;50100031;10;5;1;0;0;0;0;-30,036291;-70,718948;45;13;13;0;1;1
13606;0;50100032;10;5;2;0;0;0;0;-30,036291;-70,718948;45;23;23;0;1;1
13606;1;11100033;110;1;3;0;0;0;0;-30,036291;-70,718948;90;2;2;0;1;1
13606;7;71100033;110;7;3;0;0;0;0;-30,036291;-70,718948;90;7;7;0;1;1
13606;9;13100033;310;1;3;0;0;0;0;-30,036291;-70,718948;135;6;6;0;1;1
13608;-1;40100032;10;4;2;0;0;0;0;-29,988472;-71,332634;35;4;4;0;1;0
13608;0;50100031;10;5;1;0;1;0;0;-29,988472;-71,332634;43;0;0;0;1;0
13608;1;11100032;110;1;2;0;1;0;0;-29,988472;-71,332634;43;0;0;0;1;0
13608;7;71100033;110;7;3;0;1;0;0;-29,988472;-71,332634;35;17;17;0;1;0
13610;1;11100033;110;1;3;0;0;0;0;-29,943094;-71,120659;26;6;6;0;1;1
13610;7;71100033;110;7;3;0;0;0;0;-29,943094;-71,120659;26;13;13;0;1;1
13610;9;13100033;310;1;3;0;0;0;0;-29,943094;-71,120659;26;17;17;0;1;1
13612;-1;40100032;10;4;2;0;0;0;0;-29,970833;-71,331367;30;11;11;0;2;1
13612;0;50100031;10;5;1;0;0;0;0;-29,970833;-71,331367;30;13;13;0;2;1
13612;1;11100033;110;1;3;0;0;0;0;-29,970833;-71,331367;40;0;0;0;2;1
13612;7;71100033;110;7;3;0;0;0;0;-29,970833;-71,331367;40;22;22;0;2;1
13620;-1;40100031;10;4;1;0;0;0;0;-29,974459;-71,260277;25;21;17;4;1;1
13620;-1;40100032;10;4;2;0;0;0;0;-29,974459;-71,260277;15;4;4;0;1;1
13620;0;50100031;10;5;1;0;0;0;0;-29,974459;-71,260277;12;8;8;0;1;1
13620;0;50100032;10;5;2;0;0;0;0;-29,974459;-71,260277;24;2;2;0;1;1
13621;-1;40100031;10;4;1;0;0;0;0;-29,967005;-71,344864;30;12;12;0;1;0
13621;0;50100031;10;5;1;0;1;0;0;-29,967005;-71,344864;30;5;5;0;1;0
13621;1;11100033;110;1;3;0;1;0;0;-29,967005;-71,344864;40;0;0;0;1;0
13621;7;71100033;110;7;3;0;1;0;0;-29,967005;-71,344864;35;8;8;0;1;0
13621;9;13100033;310;1;3;0;1;0;0;-29,967005;-71,344864;35;10;10;0;1;0
13626;-1;40100033;10;4;3;0;0;0;0;-29,961584;-71,342957;25;12;12;0;2;1
13626;0;50100033;10;5;3;0;0;0;0;-29,961584;-71,342957;24;5;5;0;2;1
13626;1;11100033;110;1;3;0;0;0;0;-29,961584;-71,342957;30;9;9;0;2;1
13626;7;71100033;110;7;3;0;0;0;0;-29,961584;-71,342957;30;6;6;0;2;1
13626;9;13100033;310;1;3;0;0;0;0;-29,961584;-71,342957;35;7;7;0;2;1
13627;-1;40100033;10;4;3;0;0;0;0;-31,774704;-70,973976;23;7;7;0;1;1
13627;0;50100033;10;5;3;0;0;0;0;-31,774704;-70,973976;37;14;14;0;1;1
13627;1;11100033;110;1;3;0;0;0;0;-31,774704;-70,973976;45;0;0;0;1;1
13627;7;71100033;110;7;3;0;0;0;0;-31,774704;-70,973976;45;3;3;0;1;1
13627;9;13100033;310;1;3;0;0;0;0;-31,774704;-70,973976;45;1;1;0;1;1
13629;-1;40100032;10;4;2;0;0;0;0;-29,959576;-71,257225;19;1;1;0;1;1
13629;0;50100031;10;5;1;0;0;0;0;-29,959576;-71,257225;30;9;9;0;1;1
13632;0;50100031;10;5;1;0;1;0;0;-29,972994;-71,254196;30;12;10;2;1;0
13632;1;11100032;110;1;2;0;1;0;0;-29,972994;-71,254196;35;0;0;0;1;0
13633;-1;40100032;10;4;2;0;0;0;0;-29,970924;-71,299721;33;12;11;1;1;0
13633;0;50100031;10;5;1;0;1;0;0;-29,970924;-71,299721;33;0;0;0;1;0
13633;1;11100031;110;1;1;0;1;0;0;-29,970924;-71,299721;38;0;0;0;1;0
13633;7;71100033;110;7;3;0;1;0;0;-29,970924;-71,299721;38;0;0;0;1;0
13633;9;13100033;310;1;3;0;1;0;0;-29,970924;-71,299721;38;0;0;0;1;0
13637;0;50100031;10;5;1;0;0;0;0;-29,956507;-71,277161;30;18;18;0;1;0
13637;1;11100033;110;1;3;0;0;0;0;-29,956507;-71,277161;36;1;1;0;1;0
13637;7;71100033;110;7;3;0;0;0;0;-29,956507;-71,277161;36;13;13;0;1;0
15501;-1;40100031;10;4;1;0;0;0;0;-34,63604;-71,358765;30;0;0;0;1;1
15501;-1;40100032;10;4;2;0;0;0;0;-34,63604;-71,358765;30;23;22;1;1;1
15501;0;50100031;10;5;1;0;0;0;0;-34,63604;-71,358765;30;0;0;0;1;1
15501;0;50100032;10;5;2;0;0;0;0;-34,63604;-71,358765;30;1;1;0;1;1
15501;1;11100031;110;1;1;0;0;0;0;-34,63604;-71,358765;38;0;0;0;1;1
15501;1;11100032;110;1;2;0;0;0;0;-34,63604;-71,358765;38;4;4;0;1;1
15501;7;71100031;110;7;1;0;0;0;0;-34,63604;-71,358765;64;6;6;0;1;1
15502;0;50100031;10;5;1;0;1;0;0;-34,291172;-71,08197;30;16;16;0;1;0
15502;1;11100031;110;1;1;0;1;0;0;-34,291172;-71,08197;30;0;0;0;1;0
15502;7;71100031;110;7;1;0;1;0;0;-34,291172;-71,08197;40;9;9;0;1;0
15502;9;13100032;310;1;2;0;1;0;0;-34,291172;-71,08197;80;1;1;0;1;0
15503;-1;40100031;10;4;1;0;0;0;0;-34,165321;-70,742317;88;0;0;0;1;1
15503;-1;40100032;10;4;2;0;0;0;0;-34,165321;-70,742317;88;0;0;0;1;1
15503;0;50100031;10;5;1;0;0;0;0;-34,165321;-70,742317;90;2;2;0;1;1
15503;0;50100032;10;5;2;0;0;0;0;-34,165321;-70,742317;90;2;2;0;1;1
15515;-1;40100032;10;4;2;0;0;0;0;-34,065842;-70,725929;40;10;10;0;2;1
15515;0;50100031;10;5;1;0;0;0;0;-34,065842;-70,725929;40;7;7;0;2;1
15515;1;11100033;110;1;3;0;0;0;0;-34,065842;-70,725929;38;2;2;0;2;1
15515;7;71100033;110;7;3;0;0;0;0;-34,065842;-70,725929;35;11;11;0;2;1
15522;-1;40100032;10;4;2;0;0;0;0;-34,391582;-72,004158;24;11;11;0;1;1
15522;0;50100031;10;5;1;0;0;0;0;-34,391582;-72,004158;24;0;0;0;1;1
15522;1;11100032;110;1;2;0;0;0;0;-34,391582;-72,004158;24;2;2;0;1;1
15522;7;71100031;110;7;1;0;0;0;0;-34,391582;-72,004158;28;1;1;0;1;1
15522;9;13100031;310;1;1;0;0;0;0;-34,391582;-72,004158;34;0;0;0;1;1
15526;-1;40100031;10;4;1;0;0;0;0;-34,400333;-71,61779;35;14;14;0;1;1
15526;0;50100031;10;5;1;0;0;0;0;-34,400333;-71,61779;40;25;25;0;1;1
15526;1;11100033;110;1;3;0;0;0;0;-34,400333;-71,61779;40;5;5;0;1;1
15526;7;71100033;110;7;3;0;0;0;0;-34,400333;-71,61779;80;42;42;0;1;1
15531;-1;40100031;10;4;1;0;1;0;0;-34,437485;-71,083412;20;0;0;0;1;0
15531;-1;40100032;10;4;2;0;1;0;0;-34,437485;-71,083412;20;3;1;2;1;0
15531;0;50100031;10;5;1;0;1;0;0;-34,437485;-71,083412;20;0;0;0;1;0
15531;0;50100032;10;5;2;0;1;0;0;-34,437485;-71,083412;20;3;3;0;1;0
15535;-1;40100032;10;4;2;0;0;0;0;-34,340084;-70,835136;29;21;21;0;1;1
15535;0;50100031;10;5;1;0;0;0;0;-34,340084;-70,835136;29;13;13;0;1;1
15535;1;11100033;110;1;3;0;0;0;0;-34,340084;-70,835136;25;11;11;0;1;1
15535;7;71100033;110;7;3;0;0;0;0;-34,340084;-70,835136;29;1;1;0;1;1
15544;-1;40100032;10;4;2;0;1;0;0;-34,394638;-71,166649;35;0;0;0;1;0
15544;0;50100031;10;5;1;0;1;0;0;-34,394638;-71,166649;35;1;1;0;1;0
15544;1;11100033;110;1;3;0;1;0;0;-34,394638;-71,166649;35;0;0;0;1;0
15544;7;71100033;110;7;3;0;0;0;0;-34,394638;-71,166649;35;1;1;0;1;0
15544;9;13100033;310;1;3;0;0;0;0;-34,394638;-71,166649;30;1;1;0;1;0
15554;-1;40100032;10;4;2;0;1;0;0;-34,174129;-70,689552;60;0;0;0;1;0
15554;0;50100031;10;5;1;0;1;0;0;-34,174129;-70,689552;64;0;0;0;1;0
15554;1;11100033;110;1;3;0;1;0;0;-34,174129;-70,689552;70;1;1;0;1;0
15554;7;71100033;110;7;3;0;1;0;0;-34,181488;-70,688911;70;0;0;0;1;0
15554;9;13100033;310;1;3;0;1;0;0;-34,181488;-70,688911;68;0;0;0;1;0
15569;1;11100033;110;1;3;0;0;0;0;-34,068512;-71,941498;10;10;8;2;1;0
15570;-1;40100032;10;4;2;0;0;0;0;-34,728439;-71,646072;21;18;15;3;1;1
15570;0;50100031;10;5;1;0;0;0;0;-34,728439;-71,646072;30;11;11;0;1;1
15570;1;11100033;110;1;3;0;0;0;0;-34,728439;-71,646072;29;5;5;0;1;1
15570;7;71100033;110;7;3;0;0;0;0;-34,728439;-71,646072;35;0;0;0;1;1
15571;-1;40100033;10;4;3;0;0;0;0;-34,357525;-70,967911;30;8;8;0;1;1
15571;0;50100033;10;5;3;0;0;0;0;-34,357525;-70,967911;30;7;7;0;1;1
15571;1;11100033;110;1;3;0;0;0;0;-34,357525;-70,967911;30;1;1;0;1;1
15579;-1;40100032;10;4;2;0;1;0;0;-34,407944;-70,85775;28;0;0;0;2;0
15579;0;50100031;10;5;1;0;1;0;0;-34,407944;-70,85775;32;1;1;0;2;0
15579;1;11100032;110;1;2;0;1;0;0;-34,407944;-70,85775;33;0;0;0;2;0
15579;7;71100031;110;7;1;0;1;0;0;-34,407944;-70,85775;30;1;1;0;2;0
15583;9;13100033;310;1;3;0;0;0;0;-34,477226;-70,979515;180;45;45;0;1;1
15585;-1;40100032;10;4;2;0;1;0;0;-34,156605;-70,740585;35;0;0;0;1;0
15585;0;50100031;10;5;1;0;1;0;0;-34,156605;-70,740585;40;0;0;0;1;0
15585;1;11100032;110;1;2;0;1;0;0;-34,156605;-70,740585;41;0;0;0;1;0
15585;7;71100031;110;7;1;0;1;0;0;-34,156605;-70,740585;40;4;4;0;1;0
15588;-1;40100031;10;4;1;0;0;0;0;-34,349449;-70,841286;29;23;21;2;1;0
15588;0;50100031;10;5;1;0;0;0;0;-34,349449;-70,841286;23;12;12;0;1;0
15588;1;11100033;110;1;3;0;0;0;0;-34,349449;-70,841286;9;0;0;0;1;0
15588;7;71100033;110;7;3;0;0;0;0;-34,349449;-70,841286;12;0;0;0;1;0
15589;0;50100032;10;5;2;0;0;0;0;-34,39257;-71,170296;24;2;2;0;1;1
15589;1;11100032;110;1;2;0;0;0;0;-34,39257;-71,170296;36;7;7;0;1;1
15589;7;71100032;110;7;2;0;0;0;0;-34,39257;-71,170296;36;5;5;0;1;1
15589;9;13100032;310;1;2;0;0;0;0;-34,39257;-71,170296;36;3;3;0;1;1
15593;-1;40100031;10;4;1;0;1;0;0;-34,590755;-70,987755;29;0;0;0;1;0
15593;-1;40100032;10;4;2;0;1;0;0;-34,590755;-70,987755;29;18;18;0;1;0
15593;0;50100031;10;5;1;0;1;0;0;-34,590755;-70,987755;29;0;0;0;1;0
15593;0;50100032;10;5;2;0;1;0;0;-34,590755;-70,987755;29;0;0;0;1;0
15593;1;11100031;110;1;1;0;1;0;0;-34,590755;-70,987755;30;0;0;0;1;0
15593;1;11100032;110;1;2;0;1;0;0;-34,590755;-70,987755;32;0;0;0;1;0
15593;7;71100031;110;7;1;0;1;0;0;-34,590755;-70,987755;28;2;2;0;1;0
15593;7;71100032;110;7;2;0;1;0;0;-34,590755;-70,987755;32;2;2;0;1;0
15594;-1;40100032;10;4;2;0;0;0;0;-33,977936;-70,706993;22;15;15;0;1;0
15594;0;50100031;10;5;1;0;0;0;0;-33,977936;-70,706993;22;8;8;0;1;0
15594;1;11100032;110;1;2;0;0;0;0;-33,977936;-70,706993;36;1;1;0;1;0
15594;7;71100033;110;7;3;0;0;0;0;-33,977936;-70,706993;23;0;0;0;1;0
15595;-1;40100031;10;4;1;0;1;0;0;-34,167244;-70,738625;12;0;0;0;2;0
15595;-1;40100032;10;4;2;0;1;0;0;-34,167244;-70,738625;12;9;7;2;2;0
15595;0;50100031;10;5;1;0;1;0;0;-34,167244;-70,738625;10;5;3;2;2;0
15595;0;50100032;10;5;2;0;1;0;0;-34,167244;-70,738625;10;6;4;2;2;0
15596;-1;40100033;10;4;3;0;0;0;0;-34,43483;-71,080719;33;22;22;0;1;0
15596;0;50100033;10;5;3;0;0;0;0;-34,43483;-71,080719;33;2;2;0;1;0
15596;1;11100033;110;1;3;0;0;0;0;-34,43483;-71,080719;33;7;7;0;1;0
15596;7;71100033;110;7;3;0;0;0;0;-34,43483;-71,080719;40;13;13;0;1;0
15596;9;13100033;310;1;3;0;0;0;0;-34,43483;-71,080719;72;34;34;0;1;0
15598;-1;40100031;10;4;1;0;0;0;0;-34,174294;-70,735725;22;14;13;1;1;1
15598;-1;40100032;10;4;2;0;0;0;0;-34,174294;-70,735725;25;16;12;4;1;1
15598;0;50100031;10;5;1;0;0;0;0;-34,174294;-70,735725;32;19;16;3;1;1
15598;0;50100032;10;5;2;0;0;0;0;-34,174294;-70,735725;29;17;14;3;1;1
15600;-1;40100031;10;4;1;0;1;0;0;-34,226135;-70,968079;50;0;0;0;1;0
15600;0;50100031;10;5;1;0;1;0;0;-34,226135;-70,968079;50;0;0;0;1;0
15600;1;11100033;110;1;3;0;1;0;0;-34,226135;-70,968079;50;0;0;0;1;0
15600;7;71100033;110;7;3;0;1;0;0;-34,226135;-70,968079;50;0;0;0;1;0
15600;9;13100033;310;1;3;0;1;0;0;-34,226135;-70,968079;50;0;0;0;1;0
15601;-1;40100031;10;4;1;0;1;0;0;-34,402107;-70,856194;30;0;0;0;1;0
15601;-1;40100032;10;4;2;0;1;0;0;-34,402107;-70,856194;30;0;0;0;1;0
15601;0;50100031;10;5;1;0;1;0;0;-34,402107;-70,856194;30;0;0;0;1;0
15601;0;50100032;10;5;2;0;1;0;0;-34,402107;-70,856194;30;0;0;0;1;0
15601;1;11100032;110;1;2;0;1;0;0;-34,402107;-70,856194;90;0;0;0;1;0
15601;7;71100031;110;7;1;0;1;0;0;-34,402107;-70,856194;60;1;1;0;1;0
15601;9;13100031;310;1;1;0;1;0;0;-34,402107;-70,856194;70;0;0;0;1;0
15605;-1;40100032;10;4;2;0;0;0;0;-34,127647;-70,740875;25;17;14;3;1;1
15605;0;50100031;10;5;1;0;0;0;0;-34,127647;-70,740875;25;0;0;0;1;1
15605;1;11100032;110;1;2;0;0;0;0;-34,127647;-70,740875;27;1;1;0;1;1
15605;7;71100033;110;7;3;0;0;0;0;-34,127647;-70,740875;20;5;5;0;1;1
15608;-1;40100031;10;4;1;0;0;0;0;-34,57159;-71,000298;40;37;33;4;1;1
15608;0;50100031;10;5;1;0;0;0;0;-34,57159;-71,000298;40;30;30;0;1;1
15608;1;11100033;110;1;3;0;0;0;0;-34,57159;-71,000298;40;23;23;0;1;1
15608;7;71100033;110;7;3;0;0;0;0;-34,57159;-71,000298;37;0;0;0;1;1
15610;0;50100031;10;5;1;0;0;0;0;-34,697964;-71,035652;40;4;4;0;1;1
15610;0;50100032;10;5;2;0;0;0;0;-34,697964;-71,035652;40;26;22;4;1;1
15610;1;11100031;110;1;1;0;0;0;0;-34,697964;-71,035652;31;0;0;0;1;1
15610;1;11100032;110;1;2;0;0;0;0;-34,697964;-71,035652;28;3;3;0;1;1
15610;7;71100033;110;7;3;0;0;0;0;-34,697964;-71,035652;61;2;2;0;1;1
15610;9;13100033;310;1;3;0;0;0;0;-34,697964;-71,035652;45;0;0;0;1;1
15614;-1;40100031;10;4;1;0;0;0;0;-34,405495;-70,871155;32;6;6;0;1;1
15614;0;50100031;10;5;1;0;0;0;0;-34,405495;-70,871155;32;0;0;0;1;1
15614;0;50100032;10;5;2;0;0;0;0;-34,405495;-70,871155;64;44;44;0;1;1
15614;1;11100032;110;1;2;0;0;0;0;-34,405495;-70,871155;108;14;14;0;1;1
15614;7;71100033;110;7;3;0;0;0;0;-34,405495;-70,871155;108;34;34;0;1;1
15615;1;11100033;110;1;3;0;0;0;0;-34,407696;-71,971176;3;3;2;1;1;0
15621;-1;40100032;10;4;2;0;1;0;0;-34,589077;-70,990158;30;0;0;0;1;0
15621;0;50100031;10;5;1;0;1;0;0;-34,589077;-70,990158;30;0;0;0;1;0
15621;1;11100031;110;1;1;0;1;0;0;-34,589077;-70,990158;34;0;0;0;1;0
15621;7;71100033;110;7;3;0;1;0;0;-34,589077;-70,990158;36;0;0;0;1;0
15621;9;13100033;310;1;3;0;1;0;0;-34,589077;-70,990158;36;0;0;0;1;0
15622;-1;40100031;10;4;1;0;0;0;0;-34,650349;-71,213562;30;22;19;3;1;1
15622;0;50100031;10;5;1;0;0;0;0;-34,650349;-71,213562;30;14;14;0;1;1
15622;1;11100031;110;1;1;0;0;0;0;-34,650349;-71,213562;37;3;3;0;1;1
15622;7;71100033;110;7;3;0;0;0;0;-34,650349;-71,213562;37;5;5;0;1;1
15624;-1;40100032;10;4;2;0;0;0;0;-34,290352;-71,311409;70;0;0;0;2;1
15624;0;50100031;10;5;1;0;0;0;0;-34,290352;-71,311409;70;0;0;0;2;1
15624;1;11100032;110;1;2;0;0;0;0;-34,290352;-71,311409;82;0;0;0;2;1
15624;7;71100033;110;7;3;0;0;0;0;-34,290352;-71,311409;82;0;0;0;2;1
15624;9;13100033;310;1;3;0;0;0;0;-34,290352;-71,311409;84;1;1;0;2;1
15627;-1;40100033;10;4;3;0;1;0;0;-34,190056;-70,705826;24;0;0;0;1;0
15627;0;50100033;10;5;3;0;1;0;0;-34,190056;-70,705826;25;0;0;0;1;0
15627;1;11100033;110;1;3;0;1;0;0;-34,190056;-70,705826;35;0;0;0;1;0
15627;7;71100033;110;7;3;0;1;0;0;-34,190056;-70,705826;34;0;0;0;1;0
15627;9;13100033;310;1;3;0;1;0;0;-34,190056;-70,705826;35;1;1;0;1;0
15628;-1;40100032;10;4;2;0;0;0;0;-34,149227;-70,717438;20;20;17;3;1;1
15628;0;50100031;10;5;1;0;0;0;0;-34,149227;-70,717438;20;12;12;0;1;1
15632;-1;40100032;10;4;2;0;0;0;0;-34,168201;-70,705833;30;13;13;0;1;1
15632;0;50100031;10;5;1;0;0;0;0;-34,168201;-70,705833;30;0;0;0;1;1
15632;1;11100031;110;1;1;0;0;0;0;-34,168201;-70,705833;35;0;0;0;1;1
15632;7;71100031;110;7;1;0;0;0;0;-34,168201;-70,705833;34;2;2;0;1;1
15633;-1;40100031;10;4;1;0;1;0;0;-34,59449;-70,991615;50;0;0;0;1;0
15633;0;50100031;10;5;1;0;1;0;0;-34,59449;-70,991615;50;0;0;0;1;0
15633;1;11100033;110;1;3;0;1;0;0;-34,594158;-70,994186;56;0;0;0;1;0
15633;7;71100033;110;7;3;0;1;0;0;-34,594158;-70,994186;29;1;1;0;1;0
15633;9;13100033;310;1;3;0;1;0;0;-34,594158;-70,994186;52;0;0;0;1;0
15643;-1;40100031;10;4;1;0;0;0;0;-34,147823;-70,733559;30;28;23;5;1;1
15643;0;50100031;10;5;1;0;0;0;0;-34,147823;-70,733559;25;16;16;0;1;1
15643;1;11100031;110;1;1;0;0;0;0;-34,147823;-70,733559;34;21;21;0;1;1
15643;7;71100031;110;7;1;0;0;0;0;-34,147823;-70,733559;23;4;4;0;1;1
15643;9;13100031;310;1;1;0;0;0;0;-34,147823;-70,733559;15;0;0;0;1;1
15646;-1;40100031;10;4;1;0;0;0;0;-34,073627;-70,729752;60;31;31;0;1;0
15646;-1;40100032;10;4;2;0;0;0;0;-34,073627;-70,729752;60;39;39;0;1;0
15646;0;50100031;10;5;1;0;0;0;0;-34,073627;-70,729752;60;6;6;0;1;0
15646;0;50100032;10;5;2;0;0;0;0;-34,073627;-70,729752;60;25;25;0;1;0
15646;1;11100031;110;1;1;0;0;0;0;-34,073627;-70,729752;170;28;28;0;1;0
15646;7;71100033;110;7;3;0;0;0;0;-34,073627;-70,729752;168;0;0;0;1;0
15646;9;13100033;310;1;3;0;0;0;0;-34,073627;-70,729752;420;141;141;0;1;0
15650;-1;40100032;10;4;2;0;1;0;0;-34,167484;-70,736259;15;5;5;0;1;0
15650;0;50100031;10;5;1;0;1;0;0;-34,167484;-70,736259;15;0;0;0;1;0
15650;1;11100031;110;1;1;0;1;0;0;-34,167484;-70,736259;20;0;0;0;1;0
15650;1;11100032;110;1;2;0;1;0;0;-34,167484;-70,736259;20;2;1;1;1;0
15650;7;71100031;110;7;1;0;1;0;0;-34,167484;-70,736259;20;5;4;1;1;0
15657;1;11100032;110;1;2;0;1;0;0;-34,436222;-71,08651;70;1;1;0;2;0
15657;7;71100031;110;7;1;0;1;0;0;-34,436222;-71,08651;70;0;0;0;2;0
15657;9;13100033;310;1;3;0;1;0;0;-34,436222;-71,08651;70;0;0;0;2;0
15658;-1;40100031;10;4;1;0;0;0;0;-33,982403;-70,712059;11;7;7;0;2;1
15658;-1;40100032;10;4;2;0;0;0;0;-33,982403;-70,712059;11;8;6;2;2;1
15658;0;50100031;10;5;1;0;0;0;0;-33,982403;-70,712059;12;1;1;0;2;1
15658;0;50100032;10;5;2;0;0;0;0;-33,982403;-70,712059;12;11;9;2;2;1
15662;-1;40100031;10;4;1;0;1;0;0;-34,143646;-70,739929;27;0;0;0;1;0
15662;-1;40100032;10;4;2;0;1;0;0;-34,143646;-70,739929;27;4;2;2;1;0
15662;0;50100031;10;5;1;0;1;0;0;-34,143646;-70,739929;38;0;0;0;1;0
15662;0;50100032;10;5;2;0;1;0;0;-34,143646;-70,739929;38;3;0;3;1;0
15662;1;11100031;110;1;1;0;1;0;0;-34,143646;-70,739929;38;1;0;1;1;0
15662;1;11100032;110;1;2;0;1;0;0;-34,143646;-70,739929;38;0;0;0;1;0
15662;7;71100033;110;7;3;0;1;0;0;-34,143646;-70,739929;76;0;0;0;1;0
15662;9;13100033;310;1;3;0;1;0;0;-34,143646;-70,739929;114;0;0;0;1;0
15664;-1;40100031;10;4;1;0;1;0;0;-34,629009;-71,372665;30;0;0;0;1;0
15664;-1;40100032;10;4;2;0;1;0;0;-34,629009;-71,372665;60;0;0;0;1;0
15664;0;50100031;10;5;1;0;1;0;0;-34,629009;-71,372665;66;0;0;0;1;0
15664;0;50100032;10;5;2;0;1;0;0;-34,629009;-71,372665;33;0;0;0;1;0
15664;1;11100033;110;1;3;0;1;0;0;-34,629009;-71,372665;108;0;0;0;1;0
15664;7;71100033;110;7;3;0;1;0;0;-34,629009;-71,372665;108;0;0;0;1;0
15664;9;13100033;310;1;3;0;1;0;0;-34,629009;-71,372665;108;0;0;0;1;0
15676;-1;40100033;10;4;3;0;1;0;0;-34,182884;-70,710403;56;8;4;4;1;0
15676;0;50100033;10;5;3;0;1;0;0;-34,182884;-70,710403;56;0;0;0;1;0
15676;1;11100033;110;1;3;0;1;0;0;-34,182884;-70,710403;72;0;0;0;1;0
15676;7;71100033;110;7;3;0;1;0;0;-34,182884;-70,710403;72;31;24;7;1;0
15676;9;13100033;310;1;3;0;1;0;0;-34,182884;-70,710403;72;2;1;1;1;0
15682;-1;40100031;10;4;1;0;1;0;0;-34,169369;-70,71534;16;0;0;0;1;0
15682;0;50100032;10;5;2;0;1;0;0;-34,169369;-70,71534;18;0;0;0;1;0
15682;1;11100032;110;1;2;0;1;0;0;-34,169369;-70,71534;18;0;0;0;1;0
15682;7;71100031;110;7;1;0;1;0;0;-34,169369;-70,71534;23;1;1;0;1;0
15682;9;13100031;310;1;1;0;1;0;0;-34,169369;-70,71534;18;0;0;0;1;0
15683;-1;40100031;10;4;1;0;0;0;0;-34,635632;-71,373703;20;0;0;0;1;1
15683;-1;40100032;10;4;2;0;0;0;0;-34,635632;-71,373703;20;0;0;0;1;1
15683;0;50100031;10;5;1;0;0;0;0;-34,635632;-71,373703;20;0;0;0;1;1
15683;0;50100032;10;5;2;0;0;0;0;-34,635632;-71,373703;20;1;1;0;1;1
15683;1;11100033;110;1;3;0;0;0;0;-34,635632;-71,373703;34;1;1;0;1;1
