mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
1851142;13492216;0;1;1
1852646;17940645;0;1;1
1852646;25196049;0;1;0
1854402;7155164;0;1;1
1863132;9047449;0;1;0
1873003;25345253;0;1;0
1875733;23845693;0;1;1
1876089;4566192;0;1;1
1877989;9327040;1;1;0
1887048;10872025;0;1;1
1890455;20301573;0;1;0
1893800;11507110;1;1;1
1895984;7871371;1;1;1
1911051;25197801;0;1;0
1912838;2513677;0;1;1
1916322;25665884;0;1;1
1919377;9475864;0;1;0
1925297;26615115;0;1;1
1925553;6164169;0;1;1
1925553;22780591;0;1;1
1925553;25565389;0;1;0
1927204;6709498;0;1;0
1928201;12368973;0;1;1
1929149;1226252;0;1;0
1932742;4279563;0;1;0
1932742;12101923;0;1;0
1934774;11176417;0;1;1
1944497;3306007;0;1;1
1948797;26288239;0;1;1
1954480;20924608;0;1;1
1957600;1451757;0;1;0
1960538;25427777;0;1;1
1961125;25538023;0;1;1
1963797;14500893;0;1;1
1964843;21965791;0;1;0
1969357;16612489;0;1;1
1969430;1774274;0;1;0
1974702;8192986;0;1;0
1975090;4145261;0;1;1
1976014;25943925;0;1;1
1978091;4773796;0;1;0
1978091;18319854;0;1;1
1978943;133897;0;1;0
1980793;19022679;1;1;1
1982460;26325086;0;1;1
1985875;25725799;0;1;1
1986845;16565395;0;1;1
1986845;26293084;0;1;1
1986859;25204296;0;1;1
1988162;11472154;1;1;1
1993207;25532223;0;1;0
1994705;22289023;1;1;1
1996013;26023155;0;1;0
1997266;1988078;0;1;1
2002388;6380769;0;1;1
2002388;26124894;0;1;1
2004332;502851;1;1;0
2005650;14849222;0;1;0
2008050;21772164;0;1;1
2009940;12735750;0;1;1
2009940;25679203;0;1;0
2010444;25274382;0;1;0
2010444;26608508;0;1;0
2017771;26185029;0;1;0
2019018;6672359;0;1;1
2019223;26324262;0;1;0
2026757;25923697;0;1;1
2026934;9056518;0;1;0
2026934;25941659;0;1;0
2029754;649527;0;1;1
2030057;25948677;0;1;0
2031858;12183616;0;1;1
2034814;26617253;0;1;1
2046774;17847093;0;1;1
2046839;25305495;0;1;1
2052199;12378095;0;1;0
2054616;26376311;0;1;0
2054705;2524359;0;1;1
2057196;6667755;0;1;0
2062560;26129754;0;1;0
2078117;25722392;0;1;0
2083532;25989069;0;1;0
2085693;25656779;0;1;1
2086465;26034674;0;1;1
2090635;13136445;0;1;0
2091951;26547797;0;1;1
2094829;11313673;0;1;1
2095459;19855641;0;1;0
2095459;24431815;0;1;0
2099658;6410509;0;1;1
2099658;11218617;0;1;1
2100807;14344806;0;1;1
2100807;25453802;0;1;1
2103422;6487856;0;1;0
2106242;26122019;0;1;1
2113062;2199365;0;1;1
2113062;18958075;0;1;0
2115508;16574878;0;1;1
2121625;26614954;0;1;1
2126897;26022104;0;1;1
2127038;11521303;0;1;0
2127219;25320823;0;1;1
2127219;25777986;0;1;1
2128321;22951962;0;1;1
2129570;25293827;0;1;0
2129723;26565298;0;1;0
2130826;3948868;0;1;1
2130826;5236418;0;1;1
2133167;26022923;0;1;1
2134762;18624345;0;1;1
2135102;4030;0;1;0
2135897;25373332;0;1;0
2138441;26394125;0;1;1
2139955;8946422;0;1;1
2142935;25801399;0;1;0
2145710;25184397;0;1;1
2147967;16834059;0;1;1
2152065;8167959;0;1;0
2152065;25182289;0;1;0
2158678;17010790;1;1;1
2159370;15269518;0;1;0
2183544;6531409;0;1;0
2186774;12132143;1;1;0
2190096;18370698;0;1;0
2192394;25209961;0;1;0
2194251;20927472;0;1;1
2199365;18958075;0;1;0
2199632;22383563;0;1;0
2206524;26092492;0;1;1
2210150;20854203;0;1;1
2214756;25678899;0;1;0
2215468;25297972;0;1;1
2217060;17467823;0;1;0
2217060;23087273;0;1;0
2220608;25405622;0;1;1
2230329;13920056;0;1;1
2230329;25281016;0;1;0
2232147;17162302;0;1;1
2233275;25331283;0;1;0
2233942;14100530;0;1;1
2233942;25217713;0;1;0
2233942;26610677;0;1;0
2234002;557069;0;1;0
2240465;4965275;0;1;0
2242150;4055064;0;1;1
2242465;18143749;0;1;1
2242904;26759;0;1;1
2242958;454736;0;1;1
2242958;1280157;0;1;1
2245379;15484547;0;1;0
2245408;26330021;0;1;0
2246714;11892556;0;1;1
2253610;25214046;0;1;1
2258671;7505417;0;1;1
2259647;25585601;0;1;1
2262827;558872;1;1;0
2263615;16988456;0;1;1
2263824;16239500;0;1;0
2263824;25290894;0;1;0
2266379;25311255;0;1;1
2267448;26033177;0;1;1
2271349;1186155;0;1;1
2275422;13147295;0;1;1
2277281;17771395;0;1;0
2280286;21732174;0;1;1
2280286;25955412;0;1;1
2280685;12021321;0;1;1
2280685;16658572;0;1;1
2282956;23485863;0;1;0
2283548;24134006;1;1;0
2287250;14836167;0;1;0
2287279;15544957;0;1;1
2287616;4274275;0;1;0
2289946;8206555;0;1;1
2290742;25901034;0;1;0
2292989;16138761;0;1;1
2294717;24433178;0;1;0
2299843;15591350;0;1;0
2302060;25310066;0;1;0
2302060;25584599;0;1;0
2304751;340102;0;1;1
2306466;21847026;0;1;1
2306511;10214559;0;1;1
2306511;26439857;0;1;1
2310469;1077031;0;1;0
2314061;20493575;0;1;1
2318456;4541031;0;1;0
2318456;11302042;0;1;0
2318690;18320749;0;1;1
2325509;9251204;0;1;1
2326672;12599097;0;1;0
2326689;2685816;0;1;0
2329417;19927415;0;1;0
2332993;25441512;0;1;1
2337396;25857779;0;1;0
2340459;11953884;0;1;1
2345283;12925396;0;1;0
2346463;25669444;0;1;1
2346788;25568607;0;1;1
2346789;25888786;0;1;1
2349830;25662718;0;1;0
2351854;18131993;0;1;1
2353382;23007099;0;1;1
2362298;20694139;0;1;0
2362298;25350795;0;1;0
2363115;25944817;0;1;1
2365677;5586052;0;1;0
2365992;12961995;0;1;0
2369388;14229301;0;1;1
2369703;25284170;0;1;0
2369831;8696145;0;1;1
2381942;10510254;0;1;0
2383268;15611216;0;1;1
2383268;23009029;1;1;1
2384405;26029181;0;1;1
2384667;19553573;0;1;1
2391018;788544;1;1;1
2391203;25374715;0;1;1
2392636;16277359;1;1;1
2395985;18939125;0;1;1
2396333;5830750;0;1;1
2398107;7318352;0;1;1
2398591;2574612;0;1;0
2400248;26210033;0;1;1
2409819;14008838;0;1;0
2414618;21912199;0;1;1
2416988;25654666;0;1;1
2418053;25654989;0;1;1
2418232;9109295;0;1;1
2419863;22794569;0;1;1
2423154;26031214;0;1;1
2427581;11599103;0;1;1
2434332;18889059;0;1;1
2434920;5775491;0;1;0
2434920;17019614;0;1;0
2434920;18380975;0;1;0
2434920;23352770;0;1;0
2438865;13082398;0;1;0
2438865;14449659;0;1;0
2445954;25440248;0;1;0
2448280;25691513;0;1;0
2448664;25583700;0;1;1
2452482;25888344;0;1;1
2455757;15604467;1;1;1
2459216;26123256;0;1;1
2460405;26008245;0;1;0
2464458;763173;0;1;0
2466277;20240256;0;1;1
2466277;25333231;0;1;0
2468258;25534611;0;1;0
2468990;14230190;0;1;1
2470618;25320600;0;1;1
2474678;19722389;0;1;1
2474678;24117123;0;1;1
2475761;7257842;0;1;0
2477793;18436167;0;1;0
2477793;25648596;0;1;0
2481004;12554126;0;1;1
2481004;25908211;0;1;1
2482615;26610451;0;1;1
2482905;25170381;0;1;0
2484784;6447537;0;1;0
2484784;8522184;0;1;0
2485386;24814387;1;1;1
2485815;25321661;0;1;1
2487335;25427722;0;1;0
2493542;25273128;0;1;0
2497221;23834899;0;1;1
2498652;26186236;0;1;0
2503975;20815474;0;1;1
2506151;5718058;0;1;1
2507430;12024754;0;1;0
2508112;25284288;0;1;1
2508725;25238286;0;1;1
2508725;25251749;0;1;1
2510657;9266081;0;1;0
2511926;1639972;0;1;1
2511926;26013911;0;1;1
2512691;1183292;0;1;1
2514840;1072001;0;1;1
2517465;19162221;0;1;1
2519568;21793977;0;1;1
2520477;25731277;0;1;1
2523178;26609653;0;1;1
2523471;7689294;0;1;1
