mrun;id_familia;id_bloque;nivel;es_mujer;prioritario;lat_con_error;lon_con_error
15640312; ; ;0;1;0;-53.164684;-70.916275
15644895; ; ;-1;1;0;-53.163887;-70.91674
15652684; ; ;9;0;1;-53.137531;-70.929276
15655536; ; ;-1;0;0;-53.145267;-70.904312
15659759; ; ;1;0;0;-53.164158;-70.916565
15660460; ; ;9;1;1;-53.163933;-70.917519
15664450; ; ;-1;0;0;-53.180531;-70.922615
15669256; ; ;-1;0;0;-53.167885;-70.929482
15675498; ; ;-1;1;0;-53.163029;-70.916115
15675938; ; ;-1;0;0;-53.150116;-70.911049
15683109; ; ;1;0;0;-53.163185;-70.915794
15685247; ; ;-1;0;0;-53.163494;-70.917625
15688453; ; ;-1;0;0;-51.720905;-72.493744
15703896; ; ;0;1;0;-53.163628;-70.915848
15710272; ; ;9;1;0;-53.163185;-70.918083
15727315; ; ;-1;0;0;-53.142269;-70.899452
15740990; ; ;1;1;1;-51.728981;-72.499466
15757686; ; ;0;0;0;-53.163792;-70.917763
15780223; ; ;9;1;1;-53.163467;-70.917625
15790076; ; ;1;1;0;-53.174202;-70.927834
15793379; ; ;-1;0;0;-53.154102;-70.908691
15804622; ; ;-1;1;0;-51.730957;-72.499237
15836570;112; ;7;1;0;-53.1646;-70.916374
15843397; ; ;7;0;0;-53.174252;-70.942955
15848973; ; ;-1;0;1;-51.73061;-72.493324
15859221; ; ;1;0;0;-53.147266;-70.933746
15867678; ; ;9;1;1;-53.164272;-70.916557
15867789; ; ;7;0;0;-53.164391;-70.918076
15869304; ; ;9;1;0;-53.158161;-70.924545
15905394; ; ;-1;1;0;-53.171684;-70.921425
15919696; ; ;9;1;0;-53.163116;-70.915871
15921190; ; ;9;0;1;-53.166988;-70.934753
15923498; ; ;9;0;1;-53.151581;-70.888626
15926583; ; ;1;1;0;-53.163033;-70.944626
15930079; ; ;9;1;0;-53.145657;-70.912712
15935438; ; ;-1;0;0;-53.137215;-70.9188
15942100; ; ;1;0;1;-51.737076;-72.480515
15942756; ; ;9;1;0;-53.164051;-70.917046
15942913; ; ;0;1;1;-53.164314;-70.915382
15948379; ; ;9;1;1;-53.135929;-70.913589
15951106; ; ;0;1;0;-53.142807;-70.912048
15952620;103; ;-1;0;0;-53.1535;-70.905479
15977000; ; ;-1;0;0;-51.728619;-72.506676
15983539; ; ;0;1;0;-53.160477;-70.908104
15987484; ; ;-1;0;0;-53.164154;-70.916252
15994632; ; ;9;1;0;-53.164631;-70.916214
16010973; ; ;0;1;0;-51.731461;-72.508995
16012658; ; ;9;0;1;-53.168476;-70.915199
16019081; ; ;9;0;0;-53.13472;-70.89959
16020006; ; ;-1;0;0;-53.13472;-70.913567
16023100; ; ;-1;1;1;-54.933876;-67.618225
16025345; ; ;1;0;0;-53.163113;-70.916481
16039679; ; ;9;0;0;-53.159626;-70.946297
16041291; ; ;0;0;0;-53.163822;-70.917488
16047370; ; ;7;0;0;-53.157379;-70.910744
16052299; ; ;9;1;1;-53.164478;-70.917892
16070633; ; ;-1;1;1;-53.151215;-70.938011
16073985; ; ;-1;0;0;-53.141758;-70.897713
16076375; ; ;-1;1;1;-51.732525;-72.51577
16080997; ; ;0;1;0;-53.154835;-70.936111
16081570; ; ;1;0;1;-53.159397;-70.935783
16084284; ; ;0;1;0;-53.164932;-70.945923
16094336; ; ;-1;0;1;-53.171032;-70.927856
16095687; ; ;9;0;0;-53.152439;-70.933807
16101698; ; ;-1;0;1;-53.147663;-70.909248
16101799; ; ;9;1;0;-53.29567;-70.365677
16102515;18;18;-1;1;0;-53.137489;-70.896835
16116394; ; ;-1;0;1;-53.161366;-70.928078
16136126; ; ;9;0;1;-53.155842;-70.911301
16142503; ; ;-1;0;1;-51.726303;-72.495766
16145391; ; ;9;1;1;-53.134491;-70.927223
16159088; ; ;1;0;0;-53.166821;-70.934006
16167588;41; ;9;1;1;-51.732845;-72.515213
16174879; ; ;1;1;1;-53.163357;-70.916573
16179553; ; ;1;1;1;-51.733223;-72.517334
16191053; ; ;-1;1;0;-53.148239;-70.884697
16194314; ; ;-1;0;0;-53.159676;-70.936066
16198601; ; ;-1;1;0;-51.741199;-72.491028
16199494; ; ;1;0;0;-53.153027;-70.935936
16201295; ; ;9;1;0;-53.146679;-70.893906
16209996; ; ;9;0;0;-53.164391;-70.94632
16219698; ; ;-1;0;1;-53.163937;-70.9179
16229730; ; ;1;1;0;-53.159977;-70.914467
16232266; ; ;-1;1;0;-53.163715;-70.917625
16239389; ; ;-1;1;0;-53.165108;-70.944046
16246315; ; ;-1;1;0;-53.149635;-70.903954
16251163; ; ;-1;0;0;-51.73151;-72.49894
16251981; ; ;-1;0;0;-53.144577;-70.900887
16254698; ; ;-1;1;0;-53.163227;-70.878014
16256542; ; ;9;0;0;-53.122292;-70.885628
16259753; ; ;9;1;1;-53.13504;-70.926262
16275657; ; ;-1;1;0;-53.16412;-70.917564
16277201; ; ;1;1;0;-53.148647;-70.904854
16281920; ; ;1;0;1;-52.455379;-71.335823
16283454;45; ;9;1;1;-51.732697;-72.515747
16286973; ; ;-1;1;0;-53.161118;-70.938675
16290694; ; ;7;1;0;-53.136784;-70.887924
16291414; ; ;-1;0;0;-51.728477;-72.506226
16297705; ; ;-1;1;0;-53.163849;-70.915588
16305320; ; ;-1;1;0;-53.163544;-70.916656
16307230; ; ;1;0;1;-53.160099;-70.898087
16309794; ; ;9;1;1;-53.164043;-70.917458
16311522; ; ;9;1;1;-51.734982;-72.475723
16312226; ; ;-1;1;0;-53.164082;-70.917641
16324570; ; ;9;0;1;-53.149605;-70.901695
16324893; ; ;-1;1;1;-53.140408;-70.907684
16329778; ; ;9;1;0;-53.178009;-70.947464
16332807; ; ;0;0;0;-53.14941;-70.919403
16338435; ; ;0;1;0;-53.164108;-70.925041
16344181; ; ;9;0;0;-53.141346;-70.926735
16349586; ; ;9;1;0;-53.162971;-70.916206
16353572; ; ;9;1;0;-53.127979;-70.876083
16359901; ; ;0;1;0;-53.124336;-70.883797
16360148; ; ;1;1;0;-53.14333;-70.906113
16372819; ; ;9;1;0;-53.164097;-70.916367
16402480; ; ;-1;1;0;-51.738934;-72.488716
16410936;152; ;9;1;0;-53.125927;-70.893517
16420271; ; ;9;1;1;-51.720215;-72.495102
16420664; ; ;9;0;0;-53.163708;-70.916237
16430410; ; ;9;1;1;-53.164505;-70.916298
16436691; ; ;0;1;0;-53.16209;-70.897995
16454845; ; ;-1;0;1;-51.733288;-72.516289
16458709; ; ;0;1;0;-51.740559;-72.484879
16461478; ; ;9;0;0;-53.176186;-70.946945
16470747; ; ;1;0;0;-53.164459;-70.915878
16472179; ; ;9;1;1;-53.1618;-70.930099
16477215; ; ;-1;0;0;-53.145794;-70.913765
16480497; ; ;-1;0;0;-53.163754;-70.917961
16482979; ; ;-1;0;0;-53.152962;-70.937592
16487331; ; ;0;0;1;-53.163185;-70.916962
16499632; ; ;0;1;0;-53.143139;-70.898209
16503216; ; ;9;0;1;-53.162167;-70.896942
16506519;149; ;-1;0;0;-53.18224;-70.934479
16514862; ; ;0;1;0;-53.179729;-70.944984
16533104; ; ;9;1;1;-53.163712;-70.91581
16534109; ; ;-1;1;1;-53.153671;-70.943596
16537802; ; ;9;1;1;-53.163944;-70.917458
16556881;69; ;9;1;1;-53.164661;-70.916496
16565930; ; ;9;0;1;-53.164639;-70.916748
16577240; ; ;1;1;0;-52.80061;-71.306587
16601366; ; ;7;0;0;-53.163689;-70.915886
16601510;23;23;-1;1;0;-53.147171;-70.901009
16607076; ; ;-1;0;0;-53.164619;-70.915741
16609939; ; ;9;1;1;-53.29464;-70.366989
16613798; ; ;1;0;1;-53.164623;-70.916077
16617771;150;150;9;0;0;-53.163769;-70.917419
16621818;65; ;-1;0;1;-53.163158;-70.917519
16644488; ; ;9;0;1;-53.184036;-70.948708
16645511; ; ;9;1;0;-53.164478;-70.916008
16647088;155; ;9;0;1;-51.732643;-72.516838
16650118; ; ;9;1;1;-53.164127;-70.916977
16655342; ; ;9;0;0;-53.128345;-70.918205
16662738;84; ;1;1;0;-53.172668;-70.931671
16674478; ; ;0;0;1;-53.162785;-70.943443
16690511; ; ;0;1;0;-53.159767;-70.907494
16694597; ; ;-1;1;0;-53.295948;-70.365273
16698180; ; ;0;1;0;-51.734554;-72.492729
16703910; ; ;7;0;0;-53.126785;-70.875954
16709750; ; ;-1;0;0;-53.164345;-70.916901
16716843; ; ;0;0;1;-53.16312;-70.916832
16723593; ; ;0;1;0;-53.295521;-70.374603
16728545;38; ;-1;0;0;-53.150333;-70.944633
16735053; ; ;9;0;1;-51.72398;-72.507233
16736801; ; ;9;1;0;-53.163696;-70.917122
16752741; ; ;-1;0;0;-51.732521;-72.492813
16758671; ; ;-1;0;0;-53.165005;-70.912766
16767691; ; ;9;1;0;-53.128796;-70.871857
16771455;69; ;7;0;1;-53.163143;-70.916779
16777413; ; ;1;1;0;-53.162987;-70.915573
16777754; ; ;7;0;0;-53.16404;-70.915894
16781076; ; ;9;0;0;-53.163433;-70.917831
16781667; ; ;9;1;1;-53.154133;-70.897186
16806029; ; ;1;1;1;-53.163307;-70.917046
16806126; ; ;9;0;1;-51.688072;-72.556023
16807686; ; ;9;1;1;-53.132027;-70.911865
16823548; ; ;1;1;0;-53.164234;-70.916039
16826623; ; ;1;1;0;-52.800503;-70.800224
16833320; ; ;-1;1;0;-53.143436;-70.919815
16854575; ; ;-1;1;0;-53.119267;-70.890144
16857811; ; ;1;1;0;-53.128208;-70.874245
16864002; ; ;9;0;0;-53.141815;-70.922157
16867373; ; ;0;0;0;-53.893196;-71.310478
16872546; ; ;-1;1;0;-53.184097;-70.933647
16876591; ; ;0;1;0;-53.164627;-70.917358
16878273; ; ;0;0;0;-53.146221;-70.908791
16880284; ; ;-1;0;0;-53.176525;-70.945663
16887867; ; ;9;1;0;-53.296467;-70.367149
16891830; ; ;-1;0;1;-51.738743;-72.480171
16893476; ; ;9;0;1;-53.139683;-70.880936
16897240; ; ;-1;0;0;-53.296249;-70.365311
16901570;163;163;-1;0;0;-53.16457;-70.916328
16902616; ; ;-1;1;0;-54.933151;-67.61747
16903117; ; ;-1;1;1;-53.163555;-70.916336
16926959; ; ;-1;0;0;-53.163834;-70.918259
16927942;56; ;9;1;0;-53.295135;-70.365326
16947427; ; ;0;1;1;-53.140057;-70.900108
16952105; ; ;9;1;0;-53.1637;-70.918098
16952305; ; ;0;1;0;-53.163059;-70.917938
16958638; ; ;7;0;0;-53.162502;-70.897758
16965661; ; ;-1;0;0;-53.158005;-70.893295
16978332; ; ;9;0;1;-53.16391;-70.916794
16982917; ; ;9;0;0;-53.16386;-70.917107
16986505; ; ;-1;1;0;-53.147728;-70.93322
16988153; ; ;-1;0;1;-53.175148;-70.947411
16990084; ; ;-1;0;0;-53.151295;-70.945526
17007417; ; ;7;0;1;-53.148582;-70.93119
17017389;14; ;-1;1;0;-53.163216;-70.915688
17026830; ; ;1;1;0;-53.160187;-70.904274
17029099; ; ;9;0;1;-53.295761;-70.358871
17034364;111;111;1;1;1;-53.140949;-70.894287
17042898; ; ;1;1;0;-53.177624;-70.942734
17053837; ; ;0;0;0;-53.16629;-70.917587
17070041; ; ;9;0;1;-53.161564;-70.904984
17072103; ; ;9;1;1;-53.150028;-70.91188
17089395; ; ;1;1;1;-53.163952;-70.916
17091557; ; ;0;0;0;-53.153751;-70.923302
17095879; ; ;-1;0;0;-53.166294;-70.944702
17107600; ; ;7;1;1;-53.247253;-70.666817
17111147; ; ;9;0;0;-53.169682;-70.928352
17117816; ; ;0;1;0;-53.163948;-70.91748
17120321; ; ;-1;0;0;-51.740086;-72.485771
17134269; ; ;-1;0;0;-53.147552;-70.904205
17141183; ; ;-1;0;0;-53.163681;-70.915665
17161964; ; ;-1;1;0;-53.150234;-70.904755
17164103; ; ;9;1;0;-53.164169;-70.916634
17167175; ; ;-1;0;1;-53.142761;-70.921463
17171344; ; ;9;1;0;-53.145222;-70.896233
17179243; ; ;9;0;0;-53.163326;-70.93615
17188065;24;24;0;1;0;-53.153732;-70.889252
17194601; ; ;9;1;0;-53.132828;-70.929008
17206914; ; ;9;1;1;-53.295616;-70.374222
17207532; ; ;-1;1;0;-53.150635;-70.909225
17208289; ; ;9;0;1;-51.741215;-72.486626
17233268; ; ;9;1;1;-53.163521;-70.915611
17235737; ; ;9;1;1;-53.15955;-70.894348
17240860; ; ;7;1;1;-53.164631;-70.916298
17246295; ; ;7;1;1;-53.167805;-70.929352
17246709; ; ;0;0;0;-51.730328;-72.498466
17257011; ; ;9;0;0;-53.168236;-70.921631
17278598; ; ;-1;1;0;-53.128456;-70.867889
17280655; ; ;1;0;0;-53.165024;-70.921318
17282014; ; ;0;1;0;-53.163204;-70.918045
17288274; ; ;7;1;1;-51.730793;-72.499657
17295838; ; ;9;0;1;-53.162117;-70.934547
17296247; ; ;9;0;0;-53.172668;-70.944115
17297456; ; ;9;0;0;-53.173767;-70.937645
17299683; ; ;-1;0;0;-53.135929;-70.901184
17301329; ; ;0;0;0;-53.163765;-70.915649
17302231; ; ;9;0;0;-53.16328;-70.917923
17312421; ; ;1;1;0;-53.12606;-70.876625
17312470; ; ;0;0;0;-53.175789;-70.925957
17319571; ; ;0;1;0;-53.175144;-70.924614
17327607;79; ;9;0;0;-53.162491;-70.928032
17332355; ; ;1;1;0;-53.148933;-70.911255
17332690; ; ;-1;0;0;-53.163742;-70.916031
17336442; ; ;1;0;0;-53.157284;-70.890717
17336500; ; ;9;1;0;-53.16151;-70.899033
17346928; ; ;9;0;0;-53.164055;-70.918137
17353232; ; ;0;1;0;-53.295338;-70.366516
17360430; ; ;-1;1;0;-53.163265;-70.916542
17361759; ; ;1;1;0;-53.147373;-70.9058
17398594; ; ;0;1;0;-53.161228;-70.913933
17406863; ; ;-1;0;1;-53.1684;-70.936165
17409210; ; ;9;0;0;-53.163151;-70.895943
17410215; ; ;9;0;0;-53.295773;-70.36676
17411764; ; ;9;1;1;-53.162739;-70.936455
17414567;160; ;0;1;1;-51.73325;-72.516373
17422378; ; ;9;1;0;-53.163372;-70.913284
17431301; ; ;9;1;1;-53.163998;-70.915894
17435915; ; ;-1;0;0;-53.185486;-70.944489
17444076; ; ;9;0;1;-53.149982;-70.916061
17445300; ; ;0;1;0;-53.163578;-70.907097
17445378; ; ;1;1;1;-53.163464;-70.918526
17452212; ; ;-1;1;1;-53.178604;-70.944794
17455299; ; ;1;0;0;-53.154129;-70.90403
17465530; ; ;9;0;0;-53.164593;-70.917778
17471760; ; ;1;1;0;-51.25832;-72.344078
17495062; ; ;9;0;0;-51.731796;-72.497589
17497685; ; ;1;0;0;-53.163204;-70.918243
17499445; ; ;-1;1;0;-53.163956;-70.918335
17502496; ; ;-1;0;1;-53.155479;-70.935799
17502748; ; ;9;1;0;-53.164265;-70.917084
17504739; ; ;9;0;0;-53.163647;-70.917526
17512342; ; ;-1;0;0;-53.163803;-70.917725
17525131; ; ;-1;1;0;-51.731636;-72.511909
17533338; ; ;-1;0;0;-53.137756;-70.919823
17534469;29; ;0;1;1;-53.166817;-70.927567
17538432; ; ;0;1;0;-51.730911;-72.502075
17548471; ; ;0;0;1;-51.733089;-72.484436
17573303; ; ;0;0;0;-53.163147;-70.91613
17583292; ; ;0;0;0;-53.170433;-70.929543
17584141; ; ;1;1;0;-53.149471;-70.929367
17588434; ; ;-1;0;0;-53.163818;-70.916023
17627534;151; ;-1;0;0;-53.164375;-70.917793
17628295; ; ;1;0;0;-53.151421;-70.941452
17634271; ; ;9;0;0;-53.148209;-70.900414
17650516; ; ;1;0;1;-53.142601;-70.889236
17652097; ; ;7;0;1;-53.163139;-70.916191
17668457; ; ;9;0;0;-53.159302;-70.893707
17669849; ; ;0;0;1;-53.296406;-70.368553
17674684; ; ;7;0;0;-53.142883;-70.905502
17679907; ; ;0;0;0;-53.295326;-70.366539
17695265; ; ;0;1;0;-53.171886;-70.918732
17700868; ; ;-1;0;0;-53.164421;-70.917953
17701388; ; ;9;1;1;-53.164165;-70.918221
17705567; ; ;0;0;0;-53.164677;-70.917877
17731090; ; ;9;0;1;-51.740585;-72.493729
17756688; ; ;9;0;1;-53.153767;-70.909332
17759442;47;47;1;0;0;-53.152931;-70.919868
17762408; ; ;0;0;0;-53.162342;-70.899078
17774922; ; ;9;0;1;-53.2943;-70.369423
17781175; ; ;9;1;1;-53.163109;-70.916939
17781290; ; ;-1;0;0;-53.139828;-70.879318
17782279; ; ;-1;1;1;-53.153889;-70.906891
17785490; ; ;0;0;0;-53.16304;-70.918007
17787519; ; ;9;1;0;-53.151993;-70.946098
17795108; ; ;-1;0;1;-53.174576;-70.939941
17800830; ; ;0;1;0;-53.163929;-70.918076
17822565; ; ;9;0;1;-53.163555;-70.918198
17830193; ; ;-1;1;0;-53.181698;-70.949585
17832721; ; ;9;0;0;-53.163258;-70.915802
17837463; ; ;9;0;0;-53.164501;-70.918549
17855763; ; ;9;1;0;-53.172024;-70.920044
17856034; ; ;0;1;1;-53.147766;-70.904419
17856917; ; ;-1;1;0;-53.142162;-70.905426
17873679;8; ;-1;1;0;-53.171524;-70.940865
17892847; ; ;-1;1;0;-53.152374;-70.943993
17895949; ; ;9;0;1;-53.163143;-70.910774
17901143;162; ;9;1;1;-53.161449;-70.907097
17914002; ; ;7;0;1;-53.164558;-70.917679
17926080; ; ;1;1;0;-53.226261;-70.635643
17935016; ; ;0;1;0;-53.143543;-70.900246
17942472; ; ;1;1;0;-53.174721;-70.937553
17949334; ; ;9;1;0;-53.295338;-70.36747
17955023; ; ;9;0;1;-51.733902;-72.515427
17973157; ; ;-1;0;0;-53.164665;-70.916183
17981273; ; ;-1;1;1;-53.163475;-70.916451
17982173; ; ;-1;0;0;-53.163082;-70.917488
18023300; ; ;-1;0;0;-53.1437;-70.901741
18023375; ; ;0;1;0;-53.15089;-70.92144
18031027; ; ;-1;0;0;-51.732487;-72.516953
18048679; ; ;0;1;0;-53.170124;-70.941795
18050705; ; ;0;1;0;-53.164379;-70.917763
18056065; ; ;1;0;0;-53.163284;-70.918419
18056193; ; ;-1;0;1;-51.740749;-72.486465
18059923; ; ;1;0;0;-53.163181;-70.918404
18074637; ; ;9;0;1;-53.164425;-70.917801
18082123;58; ;0;0;1;-53.164658;-70.918243
18083916; ; ;-1;0;0;-53.163364;-70.91835
18087559; ; ;-1;1;1;-51.734001;-72.516121
18093026; ; ;9;0;0;-53.147442;-70.931526
18097963; ; ;-1;1;0;-53.153931;-70.935036
18098500; ; ;0;1;1;-53.15802;-70.92067
18125728; ; ;9;1;1;-51.732731;-72.516785
18126090; ; ;1;0;0;-53.162594;-70.89888
18139079; ; ;-1;1;0;-53.173111;-70.93158
18139246; ; ;-1;1;1;-53.16386;-70.916451
18145606; ; ;9;1;1;-53.17281;-70.937515
18147989; ; ;1;1;1;-53.161442;-70.936501
18163498;102; ;-1;0;0;-53.163464;-70.916939
18193896; ; ;-1;1;0;-53.16441;-70.918175
18198373; ; ;9;0;0;-53.296265;-70.367149
18199700; ; ;-1;1;0;-53.161205;-70.931679
18200187; ; ;9;0;0;-51.737274;-72.49601
18200336; ; ;-1;1;1;-53.145378;-70.912407
18208385; ; ;9;1;1;-53.166115;-70.931992
18211665; ; ;-1;1;0;-53.172031;-70.920647
18220476; ; ;-1;1;0;-53.128609;-70.870407
18224948; ; ;0;0;0;-53.173256;-70.920364
18225574; ; ;0;0;0;-53.176964;-70.937355
18225763; ; ;9;1;0;-53.164177;-70.916382
18230801; ; ;9;1;0;-53.154465;-70.900299
18236288; ; ;-1;1;1;-53.14217;-70.913681
18240043; ; ;1;0;0;-53.177444;-70.939781
18250897; ; ;-1;1;1;-53.163433;-70.917183
18262803; ; ;0;0;0;-53.295368;-70.373215
18263090; ; ;-1;1;0;-51.725025;-72.499901
18272687; ; ;0;1;1;-53.163391;-70.91851
18272770; ; ;-1;0;1;-53.145611;-70.920937
18277874; ; ;-1;1;0;-53.161316;-70.930489
18277955; ; ;7;0;1;-53.161285;-70.89817
18296260; ; ;-1;0;0;-53.142559;-70.921646
18297916; ; ;9;1;0;-51.733723;-72.497887
18306344; ; ;-1;1;1;-51.728027;-72.483429
18306345; ; ;-1;0;0;-53.164726;-70.915733
18315893; ; ;-1;1;0;-53.156174;-70.900955
18321624; ; ;-1;1;0;-53.175121;-70.926125
18332003; ; ;-1;1;0;-51.739929;-72.488678
18333394; ; ;1;1;0;-53.131813;-70.874199
18339537; ; ;-1;1;1;-53.164543;-70.91745
18350713; ; ;9;1;1;-53.163548;-70.915901
18357810; ; ;9;1;1;-53.16328;-70.918106
18360316; ; ;9;0;0;-53.160858;-70.938477
18360594; ; ;-1;0;0;-53.151661;-70.886772
18364180; ; ;9;0;0;-53.163216;-70.915993
18364296; ; ;9;0;0;-53.16428;-70.916443
18364542; ; ;-1;1;0;-53.142727;-70.926292
18385285; ; ;-1;0;0;-51.735355;-72.491402
18389885; ; ;0;1;1;-53.146656;-70.935448
18401592;99; ;1;1;1;-53.161175;-70.945709
18419800; ; ;0;1;0;-53.177063;-70.943451
18429837; ; ;0;0;0;-53.145729;-70.937279
18433478; ; ;1;0;0;-53.15583;-70.921509
18437766; ; ;1;0;0;-53.295982;-70.371262
18469152; ; ;0;1;0;-53.159424;-70.918884
18472503; ; ;7;0;0;-53.148895;-70.906128
18489533; ; ;-1;0;0;-53.163544;-70.91568
18495860; ; ;9;1;0;-53.133705;-70.915169
18506103; ; ;-1;0;0;-53.126301;-70.880363
18509447; ; ;-1;0;1;-53.164082;-70.915924
18511764; ; ;-1;0;0;-53.155025;-70.93866
18517702; ; ;-1;1;0;-53.141487;-70.912743
18523225; ; ;0;1;0;-53.175861;-70.932251
18528793; ; ;9;1;1;-53.156181;-70.889839
18541003; ; ;1;0;0;-53.176888;-70.926659
18542856;141;141;-1;1;0;-53.16473;-70.916107
18543928; ; ;-1;0;0;-53.154469;-70.93853
18546781; ; ;9;1;0;-53.163223;-70.915703
18550721; ; ;0;1;0;-53.162231;-70.89856
18551416; ; ;0;1;0;-53.174;-70.941437
18561990; ; ;9;1;1;-53.155029;-70.919365
18569417; ; ;1;1;0;-53.152962;-70.888557
18576265; ; ;0;0;0;-53.138439;-70.897392
18577240; ; ;-1;1;0;-53.164146;-70.917862
18586040; ; ;-1;1;0;-53.167244;-70.942818
18586333; ; ;9;0;0;-53.16378;-70.915649
18587915; ; ;9;1;1;-53.132492;-70.925011
18598087; ; ;-1;0;0;-53.163589;-70.916092
18599649; ; ;9;1;1;-53.163136;-70.917175
18602137; ; ;0;0;0;-53.15469;-70.8908
18624973; ; ;-1;0;1;-53.165722;-70.933266
18625054; ; ;-1;1;1;-53.163612;-70.917778
18626278; ; ;1;1;0;-53.168018;-70.929024
18627142; ; ;1;1;0;-53.1646;-70.916267
18638359; ; ;-1;1;0;-53.175358;-70.937462
18640816; ; ;-1;0;0;-53.171753;-70.932915
18653577; ; ;9;1;0;-51.72554;-72.496033
18656831; ; ;1;1;1;-53.140862;-70.921082
18659662; ; ;1;1;1;-53.1525;-70.923042
18662077; ; ;1;1;0;-53.137253;-70.90773
18670809; ; ;0;0;1;-53.163216;-70.916946
18673388;153; ;1;1;1;-51.732288;-72.492393
18675444; ; ;-1;1;0;-53.160885;-70.918304
18691823;22;22;9;1;1;-53.16634;-70.940155
18699813; ; ;-1;0;0;-53.140156;-70.896133
18700096; ; ;0;1;1;-53.163136;-70.944191
18705842; ; ;-1;0;0;-53.163742;-70.915894
18708032; ; ;9;1;1;-53.165741;-70.930603
18728746; ; ;-1;0;0;-51.733921;-72.483162
18731528; ; ;-1;0;0;-53.168671;-70.942268
18778108; ; ;0;1;0;-53.14724;-70.894646
18800045; ; ;1;1;0;-53.163994;-70.916862
18801365; ; ;-1;1;0;-53.16116;-70.898392
18809785;85; ;0;1;0;-53.132961;-70.926315
18814611;21; ;0;0;1;-51.732693;-72.49189
18824804; ; ;9;1;1;-53.134377;-70.917809
18826997; ; ;-1;1;0;-53.136959;-70.896942
18835762; ; ;-1;0;1;-54.932915;-67.617119
18838163; ; ;-1;1;0;-53.130978;-70.914246
18843946; ; ;-1;0;0;-53.152283;-70.910667
18854832; ; ;1;1;0;-53.143032;-70.887672
18854883; ; ;-1;1;0;-51.729588;-72.49704
18866016; ; ;-1;0;0;-53.163696;-70.915733
18867069; ; ;0;1;0;-53.156467;-70.919235
18874615; ; ;-1;1;1;-53.124332;-70.88974
18878963; ; ;0;1;0;-53.16362;-70.917679
18879670; ; ;0;1;0;-53.164539;-70.916962
18880188; ; ;9;0;1;-53.164043;-70.917068
18886315; ; ;1;1;0;-53.162464;-70.899109
18888073; ; ;9;1;0;-53.163265;-70.916565
18901970; ; ;-1;1;1;-51.732712;-72.500999
18912860; ; ;1;1;0;-53.164684;-70.915771
18914475; ; ;1;1;1;-53.155949;-70.931679
18935151; ; ;0;0;1;-53.147846;-70.906693
18946000; ; ;-1;0;1;-53.160522;-70.934868
18966659; ; ;-1;0;0;-53.146996;-70.913872
18967339; ; ;1;0;0;-53.141273;-70.880516
18976901; ; ;1;1;0;-53.163296;-70.917717
18983501; ; ;9;1;1;-51.733707;-72.515785
18996655; ; ;1;0;1;-53.162689;-70.91349
19004112; ; ;-1;1;0;-53.136608;-70.889061
19019823; ; ;9;0;1;-53.157898;-70.905731
19020585;104; ;7;0;0;-53.158611;-70.905975
19028400; ; ;-1;1;0;-53.164402;-70.916946
19030589; ; ;9;1;1;-53.19429;-70.935989
19046650; ; ;1;0;1;-53.160362;-70.903862
19048273;65; ;9;1;1;-53.163895;-70.915955
19070225; ; ;9;0;0;-53.162987;-70.917953
19078816; ; ;-1;1;0;-53.164005;-70.916931
19084038; ; ;0;0;0;-53.160511;-70.913147
19089411; ; ;1;0;0;-53.163151;-70.918365
19100760;116; ;9;0;1;-53.163719;-70.916496
19102098; ; ;1;1;0;-53.163635;-70.91806
19102327; ; ;-1;0;1;-51.733612;-72.515999
19111088; ; ;0;1;0;-53.150616;-70.907616
19120317; ; ;-1;1;1;-53.174648;-70.943031
19122393; ; ;0;0;0;-53.164722;-70.917938
19125388; ; ;9;0;0;-53.17495;-70.922897
19126418; ; ;0;1;0;-53.164276;-70.916443
19127387; ; ;9;1;1;-53.163723;-70.907188
19136847; ; ;9;0;1;-53.136864;-70.921638
19143717; ; ;-1;0;1;-53.150452;-70.917099
19162174; ; ;0;0;0;-53.164307;-70.916298
19173591; ; ;9;0;0;-53.159466;-70.901787
19175326;138;138;1;1;1;-53.14827;-70.935799
19179269; ; ;-1;1;0;-53.142677;-70.901237
19195665;53; ;1;1;0;-53.163963;-70.916969
19210554; ; ;1;0;0;-53.137371;-70.9132
19218935; ; ;-1;1;1;-53.160084;-70.938538
19220097; ; ;0;0;0;-53.178112;-70.944618
19226037; ; ;-1;1;0;-53.164131;-70.91713
19231306; ; ;0;0;1;-53.295105;-70.365211
19235985; ; ;9;0;1;-53.163628;-70.917923
19240590; ; ;-1;1;0;-53.176544;-70.926201
19242367; ; ;1;0;0;-53.161423;-70.897057
19248199; ; ;9;1;1;-51.741386;-72.484505
19249740; ; ;-1;1;0;-53.131348;-70.872574
19255763; ; ;0;0;0;-53.137806;-70.919037
19262189; ; ;1;1;0;-53.143013;-70.891563
19266046; ; ;7;0;0;-53.16354;-70.915672
19278091; ; ;-1;0;0;-53.164398;-70.916084
19281661;159; ;-1;0;0;-53.142517;-70.934959
19308099; ; ;9;1;1;-53.127018;-70.913277
19315345; ; ;0;0;0;-53.150078;-70.913437
19333980; ; ;0;1;0;-53.163223;-70.917542
19336627; ; ;9;0;1;-53.164368;-70.915764
19339967; ; ;1;0;0;-53.161293;-70.898727
19343123; ; ;-1;1;1;-53.162941;-70.917946
19351581; ; ;1;1;1;-53.162189;-70.937317
