mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
14364359;8424;9;310;1;6;0;7;160;167
14364359;8429;9;310;1;2;0;7;246;252
14364359;24305;9;310;1;3;0;7;64;67
14364359;24307;9;310;1;4;0;7;70;85
14364359;24319;9;310;1;5;0;7;68;70
14364359;24327;9;310;1;1;0;7;181;187
14372749;8435;1;110;1;1;0;7;5;11
14372749;8441;1;110;1;4;0;7;9;14
14372749;8458;1;110;1;2;0;7;67;73
14372749;24318;1;110;1;3;0;7;3;13
14379208;8436;-1;10;4;2;0;7;10;18
14379208;8449;-1;10;4;1;0;7;17;18
14379208;8457;-1;10;4;3;0;7;18;29
14388435;8430;9;310;1;2;0;7;129;130
14388435;8474;9;310;1;1;0;2;33;5
14390948;24305;1;110;1;2;0;7;59;60
14390948;24327;1;110;1;1;0;2;99;13
14399040;8427;9;310;1;1;0;7;87;92
14399040;8429;9;310;1;3;0;4;11;17
14399040;8454;9;310;1;2;0;7;135;147
14408598;8455;0;10;5;3;0;7;128;128
14408598;24307;0;10;5;1;0;7;163;166
14408598;24313;0;10;5;2;0;7;19;28
14425350;8424;7;110;7;5;0;4;15;10
14425350;8442;7;110;7;6;1;1; ;1
14425350;11680;7;110;7;2;0;4;14;2
14425350;24307;7;110;7;4;0;7;32;36
14425350;24327;7;110;7;1;0;7;30;32
14425350;24338;7;110;7;3;0;4;6;5
14427646;8438;-1;10;4;2;0;7;4;13
14427646;8483;-1;10;4;1;0;2;11;4
14427802;8439;0;10;5;4;0;7;6;11
14427802;8442;0;10;5;3;0;7;57;60
14427802;8458;0;10;5;2;0;7;72;74
14427802;24307;0;10;5;1;0;7;126;129
14430326;8455;1;110;1;2;0;7;12;27
14430326;8457;1;110;1;1;0;7;3;11
14430326;11680;1;110;1;3;0;7;63;66
14430326;24307;1;110;1;4;0;7;27;36
14441496;8448;0;10;5;3;0;7;4;5
14441496;8455;0;10;5;1;0;2;42;5
14441496;8457;0;10;5;2;0;7;50;76
14441496;24307;0;10;5;4;0;7;252;253
14441960;8412;-1;10;4;1;0;2;41;9
14441960;8415;-1;10;4;3;0;7;37;37
14441960;8421;-1;10;4;2;0;7;118;118
14448908;8439;-1;10;4;4;0;7;87;87
14448908;8442;-1;10;4;2;0;7;71;77
14448908;8454;-1;10;4;5;0;7;96;98
14448908;24307;-1;10;4;1;0;7;186;207
14448908;24313;-1;10;4;3;0;7;89;93
14451589;8437;-1;10;4;3;0;7;33;35
14451589;8442;-1;10;4;1;0;7;116;118
14451589;8457;-1;10;4;5;0;7;111;114
14451589;24307;-1;10;4;4;0;7;113;141
14451589;24313;-1;10;4;2;0;7;92;96
14453162;8434;7;110;7;5;1;1; ;4
14453162;8455;7;110;7;2;0;7;28;28
14453162;8457;7;110;7;1;0;7;16;17
14453162;11678;7;110;7;3;0;7;2;5
14453162;24307;7;110;7;4;0;7;7;15
14463572;8427;9;310;1;1;0;7;118;123
14463572;24316;9;310;1;2;0;7;337;337
14476844;8439;-1;10;4;2;0;7;98;98
14476844;8442;-1;10;4;3;0;7;137;138
14476844;8457;-1;10;4;6;0;7;123;126
14476844;11680;-1;10;4;4;0;7;33;51
14476844;24305;-1;10;4;5;0;7;28;46
14476844;24307;-1;10;4;1;0;7;80;109
14476844;24338;-1;10;4;7;0;7;74;80
14490696;8433;1;110;1;3;0;7;16;23
14490696;8448;1;110;1;4;0;7;3;6
14490696;8455;1;110;1;2;0;7;10;25
14490696;24307;1;110;1;1;0;2;86;2
14503178;8436;0;10;5;4;0;7;17;20
14503178;8455;0;10;5;2;0;4;75;20
14503178;8457;0;10;5;1;0;7;1;46
14503178;11687;0;10;5;3;0;7;5;6
14521278;8424;9;310;1;5;0;7;266;270
14521278;8425;9;310;1;1;0;7;77;89
14521278;8427;9;310;1;2;0;7;165;167
14521278;8429;9;310;1;4;0;7;35;44
14521278;24316;9;310;1;3;0;7;104;107
14524060;8454;7;110;7;1;0;1;5;9
14524060;24329;7;110;7;2;0;7;25;27
14527342;8454;-1;10;4;4;0;7;148;148
14527342;11680;-1;10;4;3;0;7;121;132
14527342;24305;-1;10;4;2;0;7;145;152
14527342;24329;-1;10;4;1;0;7;36;44
14543379;8475;7;110;7;1;0;1;1;1
14543379;16895;7;110;7;2;0;7;1;2
14546511;8455;1;110;1;2;0;7;8;23
14546511;24311;1;110;1;1;0;7;45;47
14546511;24327;1;110;1;3;0;7;92;103
14549071;11680;9;310;1;1;0;7;37;37
14549071;24305;9;310;1;3;0;7;12;16
14549071;24327;9;310;1;2;0;7;165;171
14552876;24307;9;310;1;1;0;7;404;412
14552876;24319;9;310;1;3;0;7;24;27
14552876;24327;9;310;1;2;0;7;75;87
14552876;24338;9;310;1;4;0;7;63;66
14563892;8439;-1;10;4;3;0;7;76;76
14563892;8442;-1;10;4;2;0;7;10;31
14563892;24307;-1;10;4;1;0;7;90;119
14568758;8454;-1;10;4;1;0;7;118;120
14568758;8458;-1;10;4;3;0;7;24;53
14568758;24307;-1;10;4;2;0;7;284;298
14568758;24329;-1;10;4;4;0;7;91;91
14572175;8454;9;310;1;4;1;1; ;5
14572175;11678;9;310;1;2;0;7;14;23
14572175;24307;9;310;1;3;0;7;116;130
14572175;24327;9;310;1;1;0;7;72;84
14582354;8433;-1;10;4;5;0;7;57;58
14582354;11678;-1;10;4;4;0;7;50;52
14582354;24305;-1;10;4;1;0;7;164;169
14582354;24318;-1;10;4;2;0;2;109;16
14582354;24338;-1;10;4;3;0;7;55;62
14589994;8424;9;310;1;2;0;7;210;216
14589994;8429;9;310;1;1;0;7;218;225
14589994;24307;9;310;1;3;0;7;43;58
14589994;24338;9;310;1;4;0;7;10;14
14591960;8424;9;310;1;3;0;7;389;391
14591960;8427;9;310;1;1;0;7;105;110
14591960;8454;9;310;1;2;0;7;158;168
14591960;24307;9;310;1;4;0;7;143;157
14596857;8412;-1;10;4;1;0;7;88;95
14596857;8415;-1;10;4;2;0;7;4;10
14596857;8421;-1;10;4;3;0;7;17;34
14596857;8422;-1;10;4;4;0;7;31;32
14602387;8424;9;310;1;2;0;4;19;16
14602387;8425;9;310;1;4;0;7;207;215
14602387;24307;9;310;1;3;0;7;46;61
14602387;24316;9;310;1;1;0;7;125;127
14610135;8454;9;310;1;5;1;1; ;6
14610135;24305;9;310;1;1;0;7;10;14
14610135;24307;9;310;1;3;0;7;339;349
14610135;24327;9;310;1;2;0;7;244;249
14610135;24338;9;310;1;4;0;7;44;48
14614442;8455;1;110;1;2;0;4;26;15
14614442;11680;1;110;1;3;0;4;62;8
14614442;11687;1;110;1;4;1;1; ;4
14614442;24327;1;110;1;1;0;7;121;125
14617499;11678;1;110;1;4;0;7;33;38
14617499;11680;1;110;1;2;0;7;42;49
14617499;24305;1;110;1;3;0;7;23;24
14617499;24319;1;110;1;5;0;7;16;27
14617499;24327;1;110;1;6;0;7;93;104
14617499;24338;1;110;1;1;0;7;5;9
14624125;8448;-1;10;4;1;0;2;11;1
14624125;24302;-1;10;4;2;0;7;53;54
14629080;8424;9;310;1;2;0;7;216;221
14629080;8457;9;310;1;1;0;2;37;14
14629080;24307;9;310;1;3;0;7;402;410
14630351;8458;-1;10;4;1;0;2;184;23
14630351;16895;-1;10;4;2;0;7;28;29
14632044;8439;0;10;5;1;0;7;21;23
14632044;8442;0;10;5;2;0;7;16;24
14632044;8444;0;10;5;3;0;7;26;35
14639494;11687;-1;10;4;2;0;7;14;17
14639494;24311;-1;10;4;1;0;7;101;101
14641930;8424;9;310;1;1;0;7;126;133
14641930;8429;9;310;1;3;0;7;223;230
14641930;8454;9;310;1;6;1;1; ;4
14641930;24307;9;310;1;4;0;7;3;19
14641930;24316;9;310;1;2;0;7;281;281
14641930;24338;9;310;1;5;0;7;74;77
14656065;8434;-1;10;4;3;0;4;11;9
14656065;8435;-1;10;4;1;0;7;41;45
14656065;24302;-1;10;4;4;0;7;63;64
14656065;24318;-1;10;4;2;0;7;157;158
14660080;8424;9;310;1;2;0;7;54;62
14660080;8425;9;310;1;3;0;7;250;253
14660080;8427;9;310;1;1;0;7;117;122
14660080;8429;9;310;1;4;0;7;147;154
14666212;8483;1;110;1;1;0;1;3;2
14666212;24329;1;110;1;2;0;7;2;15
14669486;8438;-1;10;4;3;0;7;9;15
14669486;8454;-1;10;4;2;0;7;81;83
14669486;24307;-1;10;4;1;0;7;376;384
14709287;8448;-1;10;4;1;0;7;2;3
14709287;8458;-1;10;4;3;0;7;66;82
14709287;24307;-1;10;4;2;0;7;109;137
14734758;8458;-1;10;4;1;0;2;84;13
14734758;24313;-1;10;4;2;0;7;95;99
14746348;8434;1;110;1;1;0;7;1;12
14746348;8458;1;110;1;2;0;7;77;82
14746348;24302;1;110;1;3;0;7;13;15
14747521;8455;0;10;5;1;0;7;4;28
14747521;8457;0;10;5;2;0;7;39;69
14747521;11680;0;10;5;3;0;7;85;100
14747521;24307;0;10;5;4;0;7;158;161
14750316;8441;-1;10;4;1;0;2;48;12
14750316;8458;-1;10;4;2;0;7;231;232
14754377;8433;1;110;1;3;1;1; ;3
14754377;8458;1;110;1;1;0;7;54;62
14754377;24307;1;110;1;2;0;7;104;108
14776269;8454;9;310;1;2;0;6;128;22
14776269;24307;9;310;1;3;0;7;292;302
14776269;24316;9;310;1;1;0;7;294;294
14783192;24307;9;310;1;1;0;7;279;289
14783192;24327;9;310;1;2;0;7;138;145
14783192;24329;9;310;1;3;0;7;8;22
14787554;8425;9;310;1;2;0;7;302;303
14787554;8427;9;310;1;1;0;7;60;65
14787554;8429;9;310;1;4;0;7;176;183
14787554;24316;9;310;1;3;0;4;11;11
14790594;11680;-1;10;4;1;0;7;47;64
14790594;24338;-1;10;4;2;0;7;60;66
14798402;8454;-1;10;4;2;0;7;33;40
14798402;24307;-1;10;4;3;0;7;254;269
14798402;24329;-1;10;4;1;0;7;50;57
14803243;8424;9;310;1;4;0;7;157;164
14803243;8427;9;310;1;2;0;7;102;107
14803243;24307;9;310;1;3;0;7;101;115
14803243;24316;9;310;1;1;0;7;53;57
14810319;8411;9;310;1;2;0;7;76;79
14810319;8421;9;310;1;3;0;7;77;77
14810319;24300;9;310;1;1;0;7;3;28
14811446;8474;9;310;1;1;0;4;2;9
14811446;24307;9;310;1;2;0;7;57;72
14812834;8437;-1;10;4;5;0;7;23;25
14812834;8438;-1;10;4;6;0;7;38;40
14812834;8457;-1;10;4;1;0;7;12;26
14812834;8458;-1;10;4;2;0;7;80;93
14812834;24307;-1;10;4;3;0;7;404;410
14812834;24338;-1;10;4;4;0;7;5;21
14813354;8433;1;110;1;3;1;1; ;4
14813354;8457;1;110;1;2;0;7;13;21
14813354;24307;1;110;1;1;0;7;76;82
14823511;24307;7;110;7;1;0;7;10;18
14823511;24319;7;110;7;2;0;1;5;3
14824033;8455;1;110;1;1;0;2;49;10
14824033;8457;1;110;1;2;0;7;48;52
14824033;24305;1;110;1;3;0;7;38;39
14840806;8424;9;310;1;4;0;7;396;398
14840806;8427;9;310;1;3;0;7;127;132
14840806;8454;9;310;1;1;0;7;16;37
14840806;24316;9;310;1;2;0;7;261;262
14845990;8424;9;310;1;2;0;7;47;55
14845990;8429;9;310;1;1;0;5;235;18
14849058;8458;-1;10;4;1;0;2;73;10
14849058;24318;-1;10;4;2;0;7;63;77
14850163;8458;7;110;7;2;0;7;15;21
14850163;24307;7;110;7;3;0;7;53;55
14850163;24318;7;110;7;4;1;1; ;1
14850163;24327;7;110;7;1;0;7;43;44
14865537;8412;-1;10;4;2;0;7;59;67
14865537;8413;-1;10;4;3;0;7;36;36
14865537;24317;-1;10;4;1;0;7;40;43
14866778;8438;0;10;5;2;0;7;38;38
14866778;11678;0;10;5;3;0;7;48;49
14866778;11680;0;10;5;4;0;7;158;159
14866778;24313;0;10;5;1;0;7;39;44
14876525;8438;0;10;5;2;0;7;8;10
14876525;8442;0;10;5;4;0;7;32;36
14876525;11680;0;10;5;3;0;7;109;119
14876525;24313;0;10;5;1;0;7;21;29
14883034;8424;9;310;1;3;0;7;189;195
14883034;8457;9;310;1;2;0;7;48;58
14883034;24316;9;310;1;4;0;7;174;176
14883034;24327;9;310;1;1;0;7;226;232
14883933;8457;-1;10;4;1;0;7;110;113
14883933;8458;-1;10;4;3;0;7;134;142
14883933;24307;-1;10;4;2;0;7;332;345
14885514;8455;0;10;5;2;0;7;97;103
14885514;11678;0;10;5;4;0;7;9;19
14885514;11680;0;10;5;1;0;7;151;153
14885514;24307;0;10;5;3;0;7;134;137
14886381;11680;0;10;5;3;0;7;51;70
14886381;24305;0;10;5;2;0;7;64;67
14886381;24329;0;10;5;1;0;2;26;7
14889612;8442;1;110;1;3;0;6;28;19
14889612;8444;1;110;1;4;1;1; ;2
14889612;8454;1;110;1;1;0;7;53;59
14889612;24307;1;110;1;2;0;7;77;83
14895766;8412;1;110;1;3;0;7;3;4
14895766;8413;1;110;1;1;0;1;1;1
14895766;8415;1;110;1;2;0;7;4;10
14900642;11680;0;10;5;1;0;7;149;151
14900642;24338;0;10;5;2;0;7;3;14
14902207;8435;-1;10;4;3;0;7;43;46
14902207;24302;-1;10;4;1;0;2;2;2
14902207;24318;-1;10;4;2;0;7;105;111
14908714;8458;-1;10;4;2;0;7;115;124
14908714;24302;-1;10;4;3;0;7;35;39
14908714;24318;-1;10;4;1;0;7;149;150
14915479;8430;9;310;1;1;0;7;123;124
14915479;8454;9;310;1;4;0;7;125;139
14915479;24307;9;310;1;2;0;7;232;245
14915479;24327;9;310;1;3;0;7;57;70
14915479;24329;9;310;1;5;0;7;20;32
14916869;8424;9;310;1;1;0;7;239;244
14916869;8427;9;310;1;2;0;7;120;125
14916869;24327;9;310;1;3;0;7;97;108
14930029;8424;9;310;1;2;0;7;355;358
14930029;8429;9;310;1;3;0;4;3;10
14930029;24316;9;310;1;1;0;7;86;89
14945346;11680;-1;10;4;1;0;7;63;80
14945346;24305;-1;10;4;2;0;7;122;130
14964738;8475;0;10;5;2;0;7;20;22
14964738;16895;0;10;5;1;0;7;24;25
14969256;8425;9;310;1;6;0;7;264;267
14969256;8430;9;310;1;2;0;7;42;43
14969256;8455;9;310;1;5;0;7;22;28
14969256;8457;9;310;1;4;0;7;85;91
14969256;24316;9;310;1;3;0;7;250;251
14969256;24327;9;310;1;1;0;7;278;280
14976973;8422;-1;10;4;2;0;7;18;24
14976973;24317;-1;10;4;1;0;7;25;31
14977554;8412;-1;10;4;2;0;7;5;32
14977554;8413;-1;10;4;3;0;7;10;14
14977554;8415;-1;10;4;1;0;2;32;4
14978870;8424;9;310;1;2;0;7;401;403
14978870;8425;9;310;1;1;0;7;279;282
14978870;8429;9;310;1;3;0;7;250;255
14978870;24305;9;310;1;5;0;7;4;8
14978870;24307;9;310;1;7;0;7;200;213
14978870;24316;9;310;1;8;0;7;146;148
14978870;24319;9;310;1;6;0;7;92;94
14978870;24327;9;310;1;4;0;7;88;99
14982207;24307;9;310;1;1;0;7;341;351
14982207;24327;9;310;1;2;0;7;76;88
14982207;24329;9;310;1;3;1;1; ;4
14982967;24307;9;310;1;2;0;7;360;370
14982967;24316;9;310;1;1;0;7;168;170
14991850;8412;-1;10;4;1;0;7;137;138
14991850;8413;-1;10;4;2;0;7;27;27
14991850;24317;-1;10;4;3;0;4;6;11
14994331;8458;7;110;7;1;0;1;1;2
14994331;24307;7;110;7;2;0;7;47;49
14994331;24327;7;110;7;3;0;7;47;48
14996132;8458;-1;10;4;1;0;7;230;231
14996132;24302;-1;10;4;2;0;7;40;44
14996132;24318;-1;10;4;3;0;7;122;125
14999593;24307;7;110;7;1;0;2;74;9
14999593;24313;7;110;7;3;0;1;15;11
14999593;24327;7;110;7;2;0;7;34;36
15016049;8442;0;10;5;4;0;7;64;67
15016049;11678;0;10;5;2;0;7;31;35
15016049;11680;0;10;5;6;0;7;159;160
15016049;24307;0;10;5;3;0;7;220;221
15016049;24311;0;10;5;5;0;7;40;43
15016049;24338;0;10;5;1;0;7;48;53
15036456;8424;9;310;1;1;0;7;242;246
15036456;8425;9;310;1;3;0;7;186;194
15036456;24307;9;310;1;4;0;7;177;190
15036456;24316;9;310;1;2;0;7;65;69
15039656;8433;1;110;1;2;0;7;12;19
15039656;24311;1;110;1;1;0;7;21;25
15040428;11680;0;10;5;1;0;7;104;114
15040428;24307;0;10;5;2;0;7;12;28
15058449;8424;9;310;1;1;0;7;289;293
15058449;8425;9;310;1;2;0;4;47;44
15058449;8427;9;310;1;3;0;7;72;77
15061965;8483;1;110;1;1;0;1;1;1
15076637;8455;0;10;5;2;0;7;9;31
15076637;8457;0;10;5;1;0;7;99;108
15099651;8442;-1;10;4;4;0;7;60;67
15099651;8457;-1;10;4;2;0;7;37;44
15099651;24307;-1;10;4;1;0;7;173;198
15099651;24313;-1;10;4;3;0;7;4;22
15104806;24319;1;110;1;1;0;7;70;73
15104806;24338;1;110;1;2;0;7;4;8
15112158;8455;0;10;5;1;0;2;96;10
15112158;8457;0;10;5;2;0;1;54;23
15112158;24307;0;10;5;3;0;7;242;243
15115951;8433;-1;10;4;5;0;7;38;41
15115951;8441;-1;10;4;4;0;7;51;52
15115951;8457;-1;10;4;1;0;7;125;128
15115951;8458;-1;10;4;3;0;7;193;195
15115951;24318;-1;10;4;2;0;7;164;164
15124906;8424;9;310;1;3;0;7;156;163
15124906;8425;9;310;1;1;0;7;83;95
15124906;8430;9;310;1;2;0;7;91;92
15140117;8424;9;310;1;3;0;7;351;354
15140117;8454;9;310;1;1;0;7;2;24
15140117;24316;9;310;1;2;0;7;277;278
15140552;11680;-1;10;4;1;0;7;100;112
15140552;24338;-1;10;4;2;0;7;89;94
15142373;8424;9;310;1;3;0;7;363;366
15142373;8429;9;310;1;2;0;7;114;121
15142373;24307;9;310;1;1;0;7;114;128
15144289;8455;9;310;1;2;0;7;5;13
15144289;11678;9;310;1;3;0;1;57;6
15144289;24307;9;310;1;1;0;7;154;168
15149373;8442;1;110;1;3;1;1; ;5
15149373;11678;1;110;1;1;0;2;1;4
15149373;11680;1;110;1;2;0;7;109;109
15151096;8424;9;310;1;1;0;7;33;41
15151096;8425;9;310;1;2;0;7;88;100
15151096;8427;9;310;1;4;0;7;216;217
15151096;8429;9;310;1;3;0;7;160;167
15151096;24316;9;310;1;5;0;7;100;103
15187654;8424;9;310;1;1;0;7;260;264
15187654;8429;9;310;1;3;0;7;215;222
15187654;8430;9;310;1;2;0;7;112;113
15191007;8424;9;310;1;5;0;7;201;207
15191007;8429;9;310;1;3;0;7;64;72
15191007;11678;9;310;1;4;0;7;49;55
15191007;24307;9;310;1;2;0;7;307;317
15191007;24327;9;310;1;1;0;7;133;141
15216318;11680;9;310;1;2;0;7;42;42
15216318;24319;9;310;1;3;1;1; ;1
15216318;24327;9;310;1;1;0;7;106;117
15226157;11680;0;10;5;3;0;7;91;105
15226157;24307;0;10;5;1;0;7;41;49
15226157;24329;0;10;5;2;0;7;47;49
15232046;8429;9;310;1;2;0;7;216;223
15232046;24307;9;310;1;1;0;7;147;161
15250505;11680;0;10;5;2;0;7;179;180
15250505;24305;0;10;5;1;0;7;68;71
15250505;24338;0;10;5;3;0;7;66;71
15253056;11680;-1;10;4;1;0;2;38;3
15253056;24307;-1;10;4;2;0;7;276;290
15253056;24338;-1;10;4;3;0;7;103;106
15273909;24305;-1;10;4;3;0;7;77;88
15273909;24329;-1;10;4;1;0;2;59;10
15273909;24338;-1;10;4;2;0;7;32;43
15290277;8437;-1;10;4;2;0;7;3;11
15290277;8441;-1;10;4;1;0;7;28;37
15290277;24302;-1;10;4;3;0;7;16;26
15291555;8444;0;10;5;1;0;7;52;52
15291555;24307;0;10;5;2;0;7;179;182
15304285;8441;-1;10;4;4;0;7;41;46
15304285;8442;-1;10;4;3;0;7;120;122
15304285;8458;-1;10;4;2;0;7;223;224
15304285;24307;-1;10;4;1;0;7;37;69
15304885;8424;9;310;1;1;0;7;127;134
15304885;8457;9;310;1;2;0;7;99;104
15304885;24316;9;310;1;3;0;7;283;283
15312530;8421;9;310;1;2;0;7;2;9
15312530;24300;9;310;1;1;0;7;110;113
15313854;11680;-1;10;4;1;0;7;89;103
15313854;24305;-1;10;4;3;0;7;185;189
15313854;24311;-1;10;4;4;0;7;62;64
15313854;24334;-1;10;4;2;0;7;43;43
15326306;8458;0;10;5;4;0;7;46;51
15326306;11680;0;10;5;1;0;7;40;59
15326306;24305;0;10;5;3;0;7;80;82
15326306;24307;0;10;5;2;0;7;103;107
15327358;8429;9;310;1;4;0;7;169;176
15327358;8457;9;310;1;2;0;7;35;48
15327358;11680;9;310;1;5;0;7;28;28
15327358;24319;9;310;1;3;0;7;82;84
15327358;24327;9;310;1;1;0;7;21;36
15332455;8424;9;310;1;2;0;7;142;149
15332455;8425;9;310;1;3;0;7;61;73
15332455;8457;9;310;1;1;0;7;76;82
15332455;11678;9;310;1;4;0;7;42;48
15342419;8436;0;10;5;6;0;7;27;30
15342419;8438;0;10;5;5;0;7;14;15
15342419;8450;0;10;5;4;0;7;1;1
15342419;11680;0;10;5;3;0;7;168;169
15342419;24307;0;10;5;1;0;7;138;141
15342419;24313;0;10;5;2;0;7;3;16
15342419;24338;0;10;5;7;1;1; ;1
15343186;8412;-1;10;4;2;0;7;45;54
15343186;8417;-1;10;4;1;0;2;6;3
15348870;8421;-1;10;4;2;0;7;50;59
15348870;24317;-1;10;4;1;0;2;32;5
15354927;8436;-1;10;4;3;0;7;82;82
15354927;8439;-1;10;4;4;0;7;94;94
15354927;8457;-1;10;4;2;0;7;83;86
15354927;24307;-1;10;4;1;0;7;133;160
15385417;8425;9;310;1;3;0;7;144;155
15385417;8427;9;310;1;2;0;7;230;230
15385417;8430;9;310;1;1;0;7;98;99
15385417;24316;9;310;1;4;0;7;69;73
15392487;8437;-1;10;4;2;0;7;34;36
15392487;11687;-1;10;4;1;0;2;6;1
15400849;8421;9;310;1;2;0;7;32;37
15400849;24300;9;310;1;1;0;7;73;78
15417276;8437;-1;10;4;3;0;7;37;39
15417276;8439;-1;10;4;2;0;7;60;60
15417276;8442;-1;10;4;1;0;7;67;73
15417276;11687;-1;10;4;4;0;7;3;11
15424063;11680;-1;10;4;3;0;7;230;232
15424063;24305;-1;10;4;2;0;7;139;146
15424063;24329;-1;10;4;1;0;7;103;103
15432036;11680;9;310;1;1;0;7;78;78
15432036;24307;9;310;1;3;0;7;77;92
15432036;24319;9;310;1;2;0;7;25;28
15434984;8425;9;310;1;3;0;7;67;79
15434984;8427;9;310;1;2;0;4;35;26
15434984;8430;9;310;1;4;0;7;78;79
15434984;24307;9;310;1;1;0;7;2;18
15434984;24316;9;310;1;5;0;7;266;267
15475719;8442;-1;10;4;4;0;7;59;66
15475719;11678;-1;10;4;3;0;7;21;28
15475719;24307;-1;10;4;1;0;7;165;190
15475719;24313;-1;10;4;5;0;7;34;44
15475719;24318;-1;10;4;2;0;7;116;121
15483297;8424;7;110;7;1;0;7;37;37
15483297;8444;7;110;7;8;1;1; ;1
15483297;8458;7;110;7;4;0;7;12;18
15483297;11678;7;110;7;3;0;7;16;18
15483297;24307;7;110;7;7;0;7;35;39
15483297;24311;7;110;7;2;0;7;2;2
15483297;24319;7;110;7;6;0;7;1;6
15483297;24327;7;110;7;5;0;7;39;40
15484544;8424;9;310;1;3;0;7;138;145
15484544;8425;9;310;1;1;0;7;59;71
15484544;24316;9;310;1;2;0;7;167;169
15487858;8424;9;310;1;2;0;7;186;192
15487858;8474;9;310;1;1;0;7;45;46
15495912;8455;7;110;7;1;0;7;14;19
15495912;8457;7;110;7;2;0;7;8;9
15495912;8458;7;110;7;3;1;1; ;6
15496608;8421;9;310;1;2;0;7;34;39
15496608;24300;9;310;1;1;0;7;130;132
15539411;24307;7;110;7;1;0;7;84;84
15539411;24313;7;110;7;3;1;1; ;1
15539411;24327;7;110;7;2;0;7;17;19
15551328;8435;-1;10;4;3;0;7;34;38
15551328;24302;-1;10;4;2;0;4;8;11
15551328;24318;-1;10;4;1;0;2;24;5
15573063;8442;-1;10;4;1;0;7;106;108
15573063;24307;-1;10;4;2;0;7;81;110
15573063;24313;-1;10;4;3;0;7;87;91
15573063;24338;-1;10;4;4;0;7;115;118
15578412;8442;-1;10;4;3;0;7;109;111
15578412;24307;-1;10;4;1;0;7;317;331
15578412;24313;-1;10;4;2;0;7;22;34
15580875;8424;9;310;1;2;0;7;231;236
15580875;8427;9;310;1;3;0;7;131;136
15580875;24316;9;310;1;1;0;7;222;223
15588625;8421;9;310;1;1;0;7;44;47
15588625;8422;9;310;1;3;0;7;18;20
15588625;24300;9;310;1;2;0;7;91;95
15590883;11678;-1;10;4;4;0;7;74;74
15590883;24305;-1;10;4;2;0;7;57;69
15590883;24307;-1;10;4;1;0;7;274;288
15590883;24311;-1;10;4;3;0;7;10;16
15590883;24338;-1;10;4;5;0;7;129;131
15619012;8455;0;10;5;2;0;7;7;29
15619012;8457;0;10;5;1;0;7;77;93
15619012;8458;0;10;5;3;0;7;62;65
15619464;8429;9;310;1;4;0;7;153;160
15619464;8454;9;310;1;5;0;7;17;38
15619464;24307;9;310;1;1;0;7;52;67
15619464;24319;9;310;1;3;0;7;88;90
15619464;24327;9;310;1;2;0;7;285;287
15622503;8411;9;310;1;1;0;7;62;66
15622503;24300;9;310;1;2;0;4;4;10
15626581;8455;0;10;5;1;0;7;71;83
15626581;8457;0;10;5;2;0;7;86;99
15626581;24305;0;10;5;3;0;7;70;73
15626581;24311;0;10;5;4;0;7;22;27
15636068;8455;9;310;1;2;0;7;12;19
15636068;8474;9;310;1;1;0;7;41;43
15636068;24307;9;310;1;3;0;7;82;96
15640312;11678;0;10;5;3;0;7;55;56
15640312;11680;0;10;5;1;0;7;10;31
15640312;24307;0;10;5;2;0;7;122;125
15644895;8436;-1;10;4;2;0;7;76;76
15644895;8441;-1;10;4;1;0;7;67;68
15652684;8424;9;310;1;3;0;7;279;283
15652684;8454;9;310;1;1;0;7;161;171
15652684;24307;9;310;1;2;0;7;191;204
15652684;24316;9;310;1;5;0;7;286;286
15652684;24329;9;310;1;4;0;7;35;45
15655536;8439;-1;10;4;3;0;7;100;100
15655536;8442;-1;10;4;4;0;7;130;131
15655536;8454;-1;10;4;2;0;7;37;43
15655536;24307;-1;10;4;1;0;7;182;204
15659759;24305;1;110;1;2;0;7;9;10
15659759;24327;1;110;1;1;0;7;28;54
15660460;8424;9;310;1;2;0;7;227;232
15660460;24307;9;310;1;1;0;7;366;376
15660460;24319;9;310;1;3;0;7;63;65
15660460;24327;9;310;1;5;0;4;6;13
15660460;24338;9;310;1;4;0;7;57;61
15664450;11680;-1;10;4;2;0;7;157;164
15664450;24307;-1;10;4;5;0;7;355;365
15664450;24311;-1;10;4;3;0;7;71;72
15664450;24329;-1;10;4;4;0;7;5;27
15664450;24334;-1;10;4;1;0;7;41;41
15669256;8435;-1;10;4;1;0;2;1;1
15669256;8442;-1;10;4;2;0;7;49;56
15669256;24313;-1;10;4;3;0;7;33;43
15675498;8442;-1;10;4;6;0;7;21;39
15675498;11678;-1;10;4;4;0;7;9;17
15675498;11680;-1;10;4;2;0;7;167;173
15675498;24305;-1;10;4;3;0;7;187;191
15675498;24307;-1;10;4;1;0;7;25;60
15675498;24338;-1;10;4;5;0;7;14;28
15675938;11680;-1;10;4;1;0;7;72;88
15675938;24305;-1;10;4;3;0;7;210;211
15675938;24307;-1;10;4;2;0;7;472;472
15683109;8454;1;110;1;3;0;7;24;32
15683109;11680;1;110;1;5;0;7;15;23
15683109;24305;1;110;1;6;0;7;37;38
15683109;24311;1;110;1;2;0;7;26;30
15683109;24319;1;110;1;1;0;7;9;23
15683109;24329;1;110;1;4;0;7;28;34
15683109;24338;1;110;1;7;0;7;59;60
15685247;11680;-1;10;4;2;0;7;185;191
