rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;habilitado_distancia
6671;1;111000000133;110;1;3;0;1;0;0;0;-38,5998;-72,784889;11;11;2;2;0;0;7;1;1
6673;1;111000000133;110;1;3;0;1;0;0;0;-38,696091;-73,011383;5;5;0;1;0;0;4;1;1
6674;1;111000000133;110;1;3;0;1;0;0;0;-38,83643;-73,014427;5;2;0;0;0;0;2;1;1
6678;1;111000000131;110;1;1;0;1;0;0;0;-38,547451;-72,789597;10;10;2;2;0;0;6;1;1
6678;7;711000000131;110;7;1;0;1;0;0;0;-38,547451;-72,789597;10;6;2;0;0;0;4;1;1
6679;-1;401000000131;10;4;1;0;1;0;0;0;-38,536339;-72,881668;15;9;0;0;0;0;9;1;1
6679;0;501000000131;10;5;1;0;1;0;0;0;-38,536339;-72,881668;10;8;2;1;0;0;5;1;1
6679;1;111000000133;110;1;3;0;1;0;0;0;-38,536339;-72,881668;15;13;2;0;0;0;11;1;1
6681;1;111000000131;110;1;1;0;1;0;0;0;-38,555611;-72,917458;9;9;0;2;0;0;7;1;1
6684;1;111000000133;110;1;3;0;1;0;0;0;-38,87294;-72,906189;10;8;1;0;0;0;7;1;1
6686;-1;401000000133;10;4;3;0;1;0;0;0;-38,8745;-73,058853;15;12;2;0;0;0;10;1;1
6686;0;501000000133;10;5;3;0;1;0;0;0;-38,8745;-73,058853;20;9;2;0;0;0;7;1;1
6686;1;111000000133;110;1;3;0;1;0;0;0;-38,8745;-73,058853;20;9;2;0;0;0;7;1;1
6686;7;711000000133;110;7;3;0;1;0;0;0;-38,8745;-73,058853;15;10;1;0;0;0;9;1;1
6688;-1;401000000131;10;4;1;0;1;0;0;0;-38,762699;-72,983139;10;8;2;1;0;0;5;1;1
6688;0;501000000131;10;5;1;0;1;0;0;0;-38,762699;-72,983139;15;11;2;1;0;0;8;1;1
6688;1;111000000133;110;1;3;0;1;0;0;0;-38,762699;-72,983139;20;16;2;0;0;0;14;1;0
6688;7;711000000133;110;7;3;0;1;0;0;0;-38,762699;-72,983139;20;15;0;0;0;0;15;1;0
6689;1;111000000133;110;1;3;0;1;0;0;0;-38,559761;-72,865097;5;5;0;1;0;0;4;1;1
6690;-1;401000000133;10;4;3;0;1;0;0;0;-38,735611;-73,025833;10;6;0;0;0;0;6;1;1
6690;0;501000000133;10;5;3;0;1;0;0;0;-38,735611;-73,025833;10;7;0;0;0;0;7;1;1
6690;1;111000000133;110;1;3;0;1;0;0;0;-38,735611;-73,025833;15;11;0;0;0;0;11;1;1
6690;7;711000000133;110;7;3;0;1;0;0;0;-38,735611;-73,025833;13;3;0;0;0;0;3;1;1
6691;1;111000000133;110;1;3;0;1;0;0;0;-38,74929;-72,948578;45;33;0;0;0;0;33;2;1
6691;7;711000000133;110;7;3;0;1;0;0;0;-38,74929;-72,948578;45;5;0;0;0;0;5;2;1
6692;-1;401000000131;10;4;1;0;1;0;0;0;-38,54755;-72,871887;15;9;0;0;0;0;9;1;1
6692;0;501000000131;10;5;1;0;1;0;0;0;-38,54755;-72,871887;10;1;0;0;0;0;1;1;1
6692;1;111000000133;110;1;3;0;1;0;0;0;-38,54755;-72,871887;30;26;0;2;0;0;24;1;1
6692;7;711000000133;110;7;3;0;1;0;0;0;-38,54755;-72,871887;30;24;0;0;0;0;24;1;1
6695;-1;401000000133;10;4;3;0;1;0;0;0;-38,751389;-73,03022;15;12;0;1;0;0;11;1;1
6695;0;501000000133;10;5;3;0;1;0;0;0;-38,751389;-73,03022;15;12;0;1;0;0;11;1;1
6695;1;111000000133;110;1;3;0;1;0;0;0;-38,751389;-73,03022;15;11;0;0;0;0;11;1;1
6695;7;711000000133;110;7;3;0;1;0;0;0;-38,751389;-73,03022;15;10;0;0;0;0;10;1;1
6699;-1;401000000133;10;4;3;0;1;0;0;0;-38,75732;-72,373909;24;24;0;4;0;0;20;2;1
6699;0;501000000133;10;5;3;0;1;0;0;0;-38,75732;-72,373909;18;13;0;0;0;0;13;2;1
6699;1;111000000133;110;1;3;0;1;0;0;0;-38,75732;-72,373909;11;7;0;0;0;0;7;2;1
6699;7;711000000133;110;7;3;0;1;0;0;0;-38,75732;-72,373909;24;19;0;1;0;0;18;2;1
6700;-1;401000000133;10;4;3;0;1;0;0;0;-38,602551;-72,848999;15;14;0;2;0;0;12;1;1
6700;0;501000000133;10;5;3;0;1;0;0;0;-38,602551;-72,848999;14;14;0;3;0;0;11;1;1
6700;1;111000000133;110;1;3;0;1;0;0;0;-38,602551;-72,848999;19;16;0;0;0;0;16;1;1
6700;7;711000000133;110;7;3;0;1;0;0;0;-38,602551;-72,848999;28;23;0;0;0;0;23;1;1
6701;1;111000000133;110;1;3;0;1;0;0;0;-38,84977;-73,006142;8;8;0;2;0;0;6;1;1
6702;-1;401000000131;10;4;1;0;1;0;0;0;-38,558311;-72,947769;10;4;0;0;0;0;4;1;1
6702;0;501000000131;10;5;1;0;1;0;0;0;-38,558311;-72,947769;10;7;0;0;0;0;7;1;1
6702;1;111000000133;110;1;3;0;1;0;0;0;-38,558311;-72,947769;7;1;0;0;0;0;1;1;1
6705;-1;401000000133;10;4;3;0;1;0;0;0;-38,578499;-72,850189;8;7;0;1;0;0;6;1;1
6705;0;501000000133;10;5;3;0;1;0;0;0;-38,578499;-72,850189;12;4;0;0;0;0;4;1;1
6705;1;111000000133;110;1;3;0;1;0;0;0;-38,578499;-72,850189;20;9;0;0;0;0;9;1;1
6705;7;711000000133;110;7;3;0;1;0;0;0;-38,578499;-72,850189;20;9;0;0;0;0;9;1;1
6708;7;711000000133;110;7;3;0;1;0;0;0;-38,416889;-72,781326;25;19;0;0;0;0;19;1;1
6708;9;131000000133;310;1;3;0;1;0;0;0;-38,416889;-72,781326;120;11;0;0;0;0;11;1;1
6709;-1;401000000131;10;4;1;0;1;0;0;0;-38,41391;-72,777397;16;0;0;0;0;0;0;2;1
6709;0;501000000131;10;5;1;0;1;0;0;0;-38,41391;-72,777397;34;17;4;0;0;0;13;2;1
6709;1;111000000133;110;1;3;0;1;0;0;0;-38,41391;-72,777397;45;8;1;0;0;0;7;2;1
6709;7;711000000133;110;7;3;0;1;0;0;0;-38,41391;-72,777397;38;4;0;0;0;0;4;2;1
6710;-1;401000000131;10;4;1;0;1;0;0;0;-38,395939;-72,844116;25;17;0;0;0;0;17;1;1
6710;0;501000000131;10;5;1;0;1;0;0;0;-38,395939;-72,844116;25;13;0;0;0;0;13;1;1
6710;1;111000000133;110;1;3;0;1;0;0;0;-38,395939;-72,844116;25;6;2;0;0;0;4;1;0
6710;7;711000000133;110;7;3;0;1;0;0;0;-38,395939;-72,844116;25;13;0;0;0;0;13;1;0
6711;-1;401000000131;10;4;1;0;1;0;0;0;-38,53149;-72,702873;15;15;0;3;0;0;12;1;1
6711;0;501000000131;10;5;1;0;1;0;0;0;-38,53149;-72,702873;15;10;0;0;0;0;10;1;1
6711;1;111000000133;110;1;3;0;1;0;0;0;-38,53149;-72,702873;15;7;2;0;0;0;5;1;1
6711;7;711000000133;110;7;3;0;1;0;0;0;-38,53149;-72,702873;15;9;1;0;0;0;8;1;1
6712;-1;401000000133;10;4;3;0;1;0;0;0;-38,469181;-72,850189;20;14;2;0;0;0;12;1;1
6712;0;501000000133;10;5;3;0;1;0;0;0;-38,469181;-72,850189;20;11;2;0;0;0;9;1;1
6712;1;111000000133;110;1;3;0;1;0;0;0;-38,469181;-72,850189;20;11;2;0;0;0;9;1;1
6712;7;711000000133;110;7;3;0;1;0;0;0;-38,469181;-72,850189;20;10;0;0;0;0;10;1;1
6714;-1;401000000131;10;4;1;0;1;0;0;0;-38,484459;-72,735748;10;7;0;0;0;0;7;1;1
6714;0;501000000131;10;5;1;0;1;0;0;0;-38,484459;-72,735748;10;8;0;0;0;0;8;1;1
6714;1;111000000133;110;1;3;0;1;0;0;0;-38,484459;-72,735748;15;11;0;0;0;0;11;1;0
6714;7;711000000133;110;7;3;0;1;0;0;0;-38,484459;-72,735748;20;13;0;0;0;0;13;1;0
6715;1;111000000133;110;1;3;0;1;0;0;0;-38,434441;-72,909073;4;4;0;1;0;0;3;1;1
6716;1;111000000133;110;1;3;0;1;0;0;0;-38,350971;-72,797577;32;32;0;5;0;0;27;1;1
6716;7;711000000133;110;7;3;0;1;0;0;0;-38,350971;-72,797577;42;38;0;3;0;0;35;1;1
6718;-1;401000000133;10;4;3;0;1;0;0;0;-38,384079;-72,717621;18;16;2;1;0;0;13;1;1
6718;0;501000000133;10;5;3;0;1;0;0;0;-38,384079;-72,717621;17;9;2;0;0;0;7;1;1
6718;1;111000000133;110;1;3;0;1;0;0;0;-38,384079;-72,717621;25;11;2;0;0;0;9;1;1
6718;7;711000000133;110;7;3;0;1;0;0;0;-38,384079;-72,717621;25;14;0;0;0;0;14;1;1
6719;1;111000000133;110;1;3;0;1;0;0;0;-38,47546;-72,861862;8;7;0;2;0;0;5;1;1
6721;1;111000000133;110;1;3;0;1;0;0;0;-38,36438;-72,868988;6;5;0;0;0;0;5;1;1
6721;7;711000000133;110;7;3;0;1;0;0;0;-38,36438;-72,868988;12;10;0;0;0;0;10;1;1
6722;1;111000000133;110;1;3;0;1;0;0;0;-38,561981;-72,7397;10;10;0;2;0;0;8;1;1
6725;1;111000000133;110;1;3;0;1;0;0;0;-38,55497;-72,789932;15;10;0;0;0;0;10;1;1
6725;7;711000000133;110;7;3;0;1;0;0;0;-38,55497;-72,789932;15;11;1;0;0;0;10;1;1
6726;1;111000000133;110;1;3;0;1;0;0;0;-38,45359;-72,623573;10;8;0;1;0;0;7;1;1
6726;7;711000000133;110;7;3;0;1;0;0;0;-38,45359;-72,623573;20;12;0;0;0;0;12;1;1
6728;1;111000000133;110;1;3;0;1;0;0;0;-38,43557;-72,860222;8;6;2;0;0;0;4;1;1
6731;1;111000000133;110;1;3;0;1;0;0;0;-38,519619;-72,759071;10;6;0;0;0;0;6;1;1
6731;7;711000000133;110;7;3;0;1;0;0;0;-38,519619;-72,759071;10;5;0;0;0;0;5;1;1
6732;-1;401000000131;10;4;1;0;1;0;0;0;-38,465691;-72,697212;13;7;0;0;0;0;7;1;1
6732;0;501000000131;10;5;1;0;1;0;0;0;-38,465691;-72,697212;12;9;0;0;0;0;9;1;1
6732;1;111000000133;110;1;3;0;1;0;0;0;-38,465691;-72,697212;15;7;0;0;0;0;7;1;1
6732;7;711000000133;110;7;3;0;1;0;0;0;-38,465691;-72,697212;30;25;0;0;0;0;25;1;1
6734;1;111000000133;110;1;3;0;1;0;0;0;-38,487049;-72,702766;12;12;0;2;0;0;10;1;1
6735;-1;401000000131;10;4;1;0;1;0;0;0;-38,431709;-72,977623;20;20;2;3;0;0;15;1;1
6735;0;501000000131;10;5;1;0;1;0;0;0;-38,431709;-72,977623;20;16;2;0;0;0;14;1;1
6735;1;111000000133;110;1;3;0;1;0;0;0;-38,431709;-72,977623;30;28;2;3;0;0;23;1;1
6735;7;711000000133;110;7;3;0;1;0;0;0;-38,431709;-72,977623;30;24;1;0;0;0;23;1;1
6736;1;111000000133;110;1;3;0;1;0;0;0;-38,550411;-72,7117;5;5;0;1;0;0;4;1;1
6737;-1;401000000131;10;4;1;0;1;0;0;0;-38,40284;-72,668648;10;7;0;0;0;0;7;1;1
6737;0;501000000131;10;5;1;0;1;0;0;0;-38,40284;-72,668648;10;7;0;0;0;0;7;1;1
6737;1;111000000133;110;1;3;0;1;0;0;0;-38,40284;-72,668648;15;11;0;0;0;0;11;1;1
6737;7;711000000133;110;7;3;0;1;0;0;0;-38,40284;-72,668648;10;7;0;0;0;0;7;1;1
6738;1;111000000133;110;1;3;0;1;0;0;0;-38,480209;-72,901657;10;10;0;2;0;0;8;1;1
6739;1;111000000133;110;1;3;0;1;0;0;0;-38,48999;-72,80172;15;15;0;3;0;0;12;1;1
6739;7;711000000133;110;7;3;0;1;0;0;0;-38,48999;-72,80172;20;15;0;0;0;0;15;1;1
6741;1;111000000133;110;1;3;0;1;0;0;0;-38,447762;-72,987953;15;15;0;3;0;0;12;1;1
6743;1;111000000133;110;1;3;0;1;0;0;0;-38,424461;-72,864929;6;5;1;0;0;0;4;1;1
6745;1;111000000133;110;1;3;0;1;0;0;0;-38,459999;-72,963593;4;4;0;1;0;0;3;1;1
6745;7;711000000133;110;7;3;0;1;0;0;0;-38,459999;-72,963593;12;5;0;0;0;0;5;1;1
6747;1;111000000133;110;1;3;0;1;0;0;0;-38,479389;-72,920387;20;19;0;3;0;0;16;1;1
6747;7;711000000133;110;7;3;0;1;0;0;0;-38,479389;-72,920387;20;18;0;2;0;0;16;1;1
6748;1;111000000133;110;1;3;0;1;0;0;0;-38,466381;-72,922081;5;5;0;1;0;0;4;1;1
6750;1;111000000133;110;1;3;0;1;0;0;0;-38,705101;-72,694672;18;17;0;2;0;0;15;1;1
6751;9;131000000133;310;1;3;0;1;0;0;0;-39,817619;-73,246964;225;5;2;0;0;0;3;1;1
6752;9;131000000133;310;1;3;0;1;0;0;0;-39,82925;-73,221237;245;10;0;0;0;0;10;1;1
6753;9;131000000133;310;1;3;0;1;0;0;0;-39,81601;-73,240768;140;85;4;0;0;0;81;1;1
6754;7;711000000133;110;7;3;0;1;0;0;0;-39,81567;-73,242622;80;0;0;0;0;0;0;2;1
6754;9;131000000133;310;1;3;0;1;0;0;0;-39,81567;-73,242622;180;2;2;0;0;0;0;2;1
6755;9;131000000133;310;1;3;0;1;0;0;0;-39,831871;-73,220757;210;106;0;0;0;0;106;2;0
6757;9;131000000133;310;1;3;0;1;0;0;0;-39,826889;-73,206703;90;86;6;13;0;0;67;1;0
6759;-1;401000000133;10;4;3;0;1;0;0;0;-39,815048;-73,24057;34;1;0;0;0;0;1;1;1
6759;0;501000000133;10;5;3;0;1;0;0;0;-39,815048;-73,24057;56;8;0;0;0;0;8;1;1
6759;1;111000000133;110;1;3;0;1;0;0;0;-39,815048;-73,24057;70;0;0;0;0;0;0;1;1
6759;7;711000000133;110;7;3;0;1;0;0;0;-39,815048;-73,24057;73;9;0;0;0;0;9;1;1
6762;-1;401000000113;10;4;3;0;1;0;0;1;-39,817471;-73,233093;78;8;2;0;0;0;6;1;1
6762;0;501000000113;10;5;3;0;1;0;0;1;-39,817471;-73,233093;82;10;2;0;0;0;8;1;1
6762;1;111000000113;110;1;3;0;1;0;0;1;-39,817471;-73,233093;120;40;2;0;0;0;38;1;1
6762;7;711000000113;110;7;3;0;1;0;0;1;-39,817471;-73,233093;140;61;2;0;0;0;59;1;1
6764;-1;401000000133;10;4;3;0;1;0;0;0;-39,817501;-73,235947;70;2;0;0;0;0;2;1;1
6764;0;501000000133;10;5;3;0;1;0;0;0;-39,817501;-73,235947;70;1;0;0;0;0;1;1;1
6764;1;111000000133;110;1;3;0;1;0;0;0;-39,817501;-73,235947;76;0;0;0;0;0;0;1;1
6764;7;711000000133;110;7;3;0;1;0;0;0;-39,817501;-73,235947;76;15;0;0;0;0;15;1;1
6765;-1;401000000133;10;4;3;0;1;0;0;0;-39,830971;-73,234993;35;28;0;3;0;0;25;1;1
6765;0;501000000133;10;5;3;0;1;0;0;0;-39,830971;-73,234993;35;23;0;0;0;0;23;1;1
6765;1;111000000133;110;1;3;0;1;0;0;0;-39,830971;-73,234993;35;19;1;0;0;0;18;1;0
6765;7;711000000133;110;7;3;0;1;0;0;0;-39,830971;-73,234993;35;17;0;0;0;0;17;1;0
6766;-1;401000000133;10;4;3;0;1;0;0;0;-39,83773;-73,215477;75;8;0;0;0;0;8;1;1
6766;0;501000000133;10;5;3;0;1;0;0;0;-39,83773;-73,215477;66;0;0;0;0;0;0;1;1
6766;1;111000000133;110;1;3;0;1;0;0;0;-39,83773;-73,215477;99;18;0;0;0;0;18;1;1
6766;7;711000000133;110;7;3;0;1;0;0;0;-39,83773;-73,215477;105;20;0;0;0;0;20;1;1
6766;9;131000000133;310;1;3;0;1;0;0;0;-39,83773;-73,215477;70;22;0;0;0;0;22;1;1
6767;-1;401000000133;10;4;3;0;1;0;0;0;-39,825851;-73,246964;30;17;2;0;0;0;15;2;1
6767;0;501000000133;10;5;3;0;1;0;0;0;-39,825851;-73,246964;30;8;0;0;0;0;8;2;1
6767;1;111000000133;110;1;3;0;1;0;0;0;-39,825851;-73,246964;35;5;1;0;0;0;4;2;1
6767;7;711000000133;110;7;3;0;1;0;0;0;-39,825851;-73,246964;35;17;0;0;0;0;17;2;1
6773;-1;401000000133;10;4;3;0;1;0;0;0;-39,807388;-73,215981;35;28;2;3;0;0;23;1;1
6773;0;501000000133;10;5;3;0;1;0;0;0;-39,807388;-73,215981;35;17;2;0;0;0;15;1;1
6773;1;111000000133;110;1;3;0;1;0;0;0;-39,807388;-73,215981;70;47;2;0;0;0;45;1;1
6773;7;711000000133;110;7;3;0;1;0;0;0;-39,807388;-73,215981;70;43;0;0;0;0;43;1;1
6774;-1;401000000131;10;4;1;0;1;0;0;0;-39,840172;-73,207787;30;15;0;0;0;0;15;1;1
6774;0;501000000131;10;5;1;0;1;0;0;0;-39,840172;-73,207787;30;12;0;0;0;0;12;1;1
6774;1;111000000131;110;1;1;0;1;0;0;0;-39,840172;-73,207787;35;15;0;0;0;0;15;1;1
6774;7;711000000131;110;7;1;0;1;0;0;0;-39,840172;-73,207787;36;12;0;0;0;0;12;1;1
6777;-1;401000000133;10;4;3;0;1;0;0;0;-39,823738;-73,213493;40;31;2;0;0;0;29;1;1
6777;0;501000000133;10;5;3;0;1;0;0;0;-39,823738;-73,213493;40;19;2;0;0;0;17;1;1
6777;1;111000000133;110;1;3;0;1;0;0;0;-39,823738;-73,213493;60;27;4;0;0;0;23;1;1
6777;7;711000000133;110;7;3;0;1;0;0;0;-39,823738;-73,213493;65;20;0;0;0;0;20;1;1
6780;-1;401000000133;10;4;3;0;1;0;0;0;-39,833118;-73,21106;50;27;4;0;0;0;23;1;1
6780;0;501000000133;10;5;3;0;1;0;0;0;-39,833118;-73,21106;60;33;3;0;0;0;30;1;1
6780;1;111000000133;110;1;3;0;1;0;0;0;-39,833118;-73,21106;50;9;3;0;0;0;6;1;1
6780;7;711000000133;110;7;3;0;1;0;0;0;-39,833118;-73,21106;60;29;0;0;0;0;29;1;1
6781;-1;401000000133;10;4;3;0;1;0;0;0;-39,81469;-73,259308;12;0;0;0;0;0;0;2;1
6781;0;501000000133;10;5;3;0;1;0;0;0;-39,81469;-73,259308;18;0;0;0;0;0;0;2;1
6781;1;111000000133;110;1;3;0;1;0;0;0;-39,81469;-73,259308;22;9;1;0;0;0;8;2;1
6781;7;711000000133;110;7;3;0;1;0;0;0;-39,81469;-73,259308;35;12;0;0;0;0;12;2;1
6785;-1;401000000133;10;4;3;0;1;0;0;0;-39,85006;-73,221123;39;19;2;0;0;0;17;1;1
6785;0;501000000133;10;5;3;0;1;0;0;0;-39,85006;-73,221123;39;26;2;0;0;0;24;1;1
6785;1;111000000133;110;1;3;0;1;0;0;0;-39,85006;-73,221123;50;22;4;0;0;0;18;1;1
6785;7;711000000133;110;7;3;0;1;0;0;0;-39,85006;-73,221123;30;6;0;0;0;0;6;1;1
6791;-1;401000000133;10;4;3;0;1;0;0;0;-39,873058;-73,398987;30;2;0;0;0;0;2;2;1
6791;0;501000000133;10;5;3;0;1;0;0;0;-39,873058;-73,398987;40;11;0;0;0;0;11;2;1
6791;1;111000000133;110;1;3;0;1;0;0;0;-39,873058;-73,398987;45;1;1;0;0;0;0;2;1
6791;7;711000000133;110;7;3;0;1;0;0;0;-39,873058;-73,398987;45;10;0;0;0;0;10;2;1
6793;-1;401000000133;10;4;3;0;1;0;0;0;-39,79229;-73,122467;13;10;2;0;0;0;8;1;1
6793;0;501000000133;10;5;3;0;1;0;0;0;-39,79229;-73,122467;10;3;1;0;0;0;2;1;1
6793;1;111000000133;110;1;3;0;1;0;0;0;-39,79229;-73,122467;14;10;1;0;0;0;9;1;1
6793;7;711000000133;110;7;3;0;1;0;0;0;-39,79229;-73,122467;14;10;1;0;0;0;9;1;1
6797;1;111000000133;110;1;3;0;1;0;0;0;-39,726082;-73,394722;25;24;2;3;0;0;19;1;1
6797;7;711000000133;110;7;3;0;1;0;0;0;-39,726082;-73,394722;25;15;1;0;0;0;14;1;1
6798;1;111000000133;110;1;3;0;1;0;0;0;-39,755699;-73,263496;5;5;0;1;0;0;4;2;1
6803;1;111000000133;110;1;3;0;1;0;0;0;-39,95816;-73,084976;6;6;1;1;0;0;4;1;1
6804;1;111000000133;110;1;3;0;1;0;0;0;-39,99501;-73,090233;5;5;0;1;0;0;4;1;1
6805;1;111000000133;110;1;3;0;1;0;0;0;-39,907059;-73,136497;10;10;0;2;0;0;8;1;1
6807;1;111000000133;110;1;3;0;1;0;0;0;-39,80582;-73,056557;5;2;2;0;0;0;0;1;1
6814;1;111000000133;110;1;3;0;1;0;0;0;-39,81139;-73,036186;15;13;2;1;0;0;10;1;1
6814;7;711000000133;110;7;3;0;1;0;0;0;-39,81139;-73,036186;20;13;1;0;0;0;12;1;1
6815;-1;401000000133;10;4;3;0;1;0;0;0;-39,845619;-73,391388;5;5;0;1;0;0;4;1;1
6815;0;501000000133;10;5;3;0;1;0;0;0;-39,845619;-73,391388;5;3;0;0;0;0;3;1;1
6815;1;111000000133;110;1;3;0;1;0;0;0;-39,845619;-73,391388;7;3;0;0;0;0;3;1;1
6816;-1;401000000131;10;4;1;0;1;0;0;0;-39,734421;-73,130524;10;8;0;1;0;0;7;1;1
6816;0;501000000131;10;5;1;0;1;0;0;0;-39,734421;-73,130524;10;7;0;1;0;0;6;1;1
6816;1;111000000133;110;1;3;0;1;0;0;0;-39,734421;-73,130524;15;12;0;3;0;0;9;1;1
6817;1;111000000133;110;1;3;0;1;0;0;0;-39,812691;-73,246437;6;5;2;0;0;0;3;1;1
6818;1;111000000133;110;1;3;0;1;0;0;0;-39,76379;-73,373123;8;2;0;0;0;0;2;2;1
6826;-1;401000000131;10;4;1;0;1;1;0;0;-39,828289;-73,210098;40;0;0;0;0;0;0;2;1
6826;0;501000000131;10;5;1;0;1;1;0;0;-39,828289;-73,210098;45;0;0;0;0;0;0;2;1
6826;1;111000000131;110;1;1;0;1;1;0;0;-39,828289;-73,210098;45;0;0;0;0;0;0;2;1
6826;7;711000000131;110;7;1;0;1;1;0;0;-39,828289;-73,210098;45;0;0;0;0;0;0;2;1
6826;9;131000000131;310;1;1;0;1;1;0;0;-39,828289;-73,210098;45;0;0;0;0;0;0;2;1
6828;7;711000000133;110;7;3;0;1;1;0;0;-39,82061;-73,241203;32;3;0;0;0;0;3;2;1
6828;9;131000000133;310;1;3;0;1;1;0;0;-39,82061;-73,241203;32;0;0;0;0;0;0;2;1
6829;0;501000000121;10;5;1;0;1;1;1;0;-39,814991;-73,237907;60;1;0;0;0;0;1;1;1
6829;1;111000000121;110;1;1;0;1;1;1;0;-39,814991;-73,237907;86;0;0;0;0;0;0;1;1
6829;7;711000000123;110;7;3;0;1;1;1;0;-39,814991;-73,237907;84;1;0;0;0;0;1;1;1
6829;9;131000000123;310;1;3;0;1;1;1;0;-39,814991;-73,237907;84;0;0;0;0;0;0;1;1
6830;-1;401000000111;10;4;1;0;1;0;0;1;-39,82616;-73,230186;70;0;0;0;0;0;0;2;1
6830;0;501000000111;10;5;1;0;1;0;0;1;-39,82616;-73,230186;70;0;0;0;0;0;0;2;1
6830;1;111000000111;110;1;1;0;1;0;0;1;-39,82616;-73,230186;96;0;0;0;0;0;0;2;1
6830;7;711000000111;110;7;1;0;1;0;0;1;-39,82616;-73,230186;105;3;0;0;0;0;3;2;1
6830;9;131000000111;310;1;1;0;1;0;0;1;-39,82616;-73,230186;74;0;0;0;0;0;0;2;1
6832;1;111000000131;110;1;1;0;1;1;0;0;-39,817131;-73,233849;70;0;0;0;0;0;0;1;1
6832;7;711000000111;110;7;1;0;1;1;0;1;-39,817131;-73,233849;45;1;0;0;0;0;1;1;1
6832;9;131000000111;310;1;1;0;1;1;0;1;-39,817131;-73,233849;45;1;0;0;0;0;1;1;1
6833;-1;401000000131;10;4;1;0;1;0;0;0;-39,80299;-73,209198;35;24;2;3;0;0;19;1;1
6833;0;501000000131;10;5;1;0;1;0;0;0;-39,80299;-73,209198;35;16;2;0;0;0;14;1;1
6833;1;111000000133;110;1;3;0;1;0;0;0;-39,80299;-73,209198;41;31;2;1;0;0;28;1;1
6833;7;711000000133;110;7;3;0;1;0;0;0;-39,80299;-73,209198;45;24;0;0;0;0;24;1;1
6834;-1;401000000133;10;4;3;0;1;0;0;0;-39,828259;-73,205551;10;0;0;0;0;0;0;1;1
6834;0;501000000133;10;5;3;0;1;0;0;0;-39,828259;-73,205551;35;19;0;0;0;0;19;1;1
6834;1;111000000133;110;1;3;0;1;0;0;0;-39,828259;-73,205551;35;7;0;0;0;0;7;1;1
6834;7;711000000133;110;7;3;0;1;0;0;0;-39,828259;-73,205551;35;8;0;0;0;0;8;1;1
6835;0;501000000131;10;5;1;0;1;1;0;0;-39,830872;-73,221642;40;0;0;0;0;0;0;1;1
6835;0;501000000132;10;5;2;0;1;1;0;0;-39,830872;-73,221642;40;0;0;0;0;0;0;1;1
6835;1;111000000132;110;1;2;0;1;1;0;0;-39,830872;-73,221642;80;1;0;0;0;0;1;1;1
6835;7;711000000131;110;7;1;0;1;1;0;0;-39,830872;-73,221642;80;0;0;0;0;0;0;1;1
6835;9;131000000131;310;1;1;0;1;1;0;0;-39,830872;-73,221642;88;1;0;0;0;0;1;1;1
6836;1;111000000132;110;1;2;0;1;0;0;0;-39,819752;-73,248978;40;1;0;0;0;0;1;1;1
6836;7;711000000131;110;7;1;0;1;0;0;0;-39,819752;-73,248978;42;1;0;0;0;0;1;1;1
6836;9;131000000131;310;1;1;0;1;0;0;0;-39,819752;-73,248978;40;0;0;0;0;0;0;1;1
6841;-1;401000000133;10;4;3;0;1;0;0;0;-39,828831;-73,248451;20;20;0;3;0;0;17;1;1
6841;0;501000000133;10;5;3;0;1;0;0;0;-39,828831;-73,248451;15;6;0;0;0;0;6;1;1
6841;1;111000000133;110;1;3;0;1;0;0;0;-39,828831;-73,248451;45;39;0;1;0;0;38;1;1
6846;9;131000000133;310;1;3;0;1;0;0;0;-39,537159;-72,958687;90;43;0;0;0;0;43;1;1
6848;1;111000000133;110;1;3;0;1;0;0;0;-40,244431;-72,219383;10;8;0;0;0;0;8;1;1
6852;-1;401000000133;10;4;3;0;1;0;0;0;-39,625721;-73,079529;20;16;2;0;0;0;14;1;1
6852;0;501000000133;10;5;3;0;1;0;0;0;-39,625721;-73,079529;25;18;2;1;0;0;15;1;1
6852;1;111000000133;110;1;3;0;1;0;0;0;-39,625721;-73,079529;35;26;2;0;0;0;24;1;1
6852;7;711000000133;110;7;3;0;1;0;0;0;-39,625721;-73,079529;35;21;0;0;0;0;21;1;1
6853;-1;401000000133;10;4;3;0;1;0;0;0;-39,435989;-73,211281;15;13;2;1;0;0;10;1;1
6853;0;501000000133;10;5;3;0;1;0;0;0;-39,435989;-73,211281;20;15;1;0;0;0;14;1;1
6853;1;111000000133;110;1;3;0;1;0;0;0;-39,435989;-73,211281;35;23;1;0;0;0;22;1;1
6853;7;711000000133;110;7;3;0;1;0;0;0;-39,435989;-73,211281;35;31;2;2;0;0;27;1;1
6853;9;131000000133;310;1;3;0;1;0;0;0;-39,435989;-73,211281;30;18;0;0;0;0;18;1;1
6855;1;111000000133;110;1;3;0;1;0;0;0;-39,463989;-73,238411;5;5;0;1;0;0;4;1;1
6857;-1;401000000133;10;4;3;0;1;0;0;0;-39,448059;-73,224243;10;6;0;0;0;0;6;1;1
