mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
642523;22363893;0;1;1
643076;6051522;0;1;0
644054;9290969;1;1;1
645283;13693272;1;1;1
647492;2037170;0;1;0
647492;12884928;0;1;0
647662;12823795;0;1;0
648169;1127390;1;1;0
650330;13913083;0;1;1
651055;22677234;0;1;0
651503;10500220;0;1;0
652724;13132507;0;1;1
652988;16482997;0;1;0
652988;18301745;0;1;0
657023;612132;0;1;1
658064;19109994;0;1;0
658788;19133008;0;1;1
659195;7382146;0;1;0
659707;8348868;0;1;0
662283;7071453;1;1;0
663623;10693632;0;1;1
664869;11580055;0;1;0
664869;17635829;0;1;1
666133;9119504;0;1;0
666133;14238918;0;1;0
666133;14950750;0;1;0
666814;13012766;0;1;1
668047;191094;0;1;1
668712;3195263;0;1;0
669008;13725981;0;1;0
673096;24155636;0;1;0
673528;12246530;0;1;0
675495;16034507;0;1;0
679260;20273088;0;1;1
679300;9102237;0;1;0
680471;24708173;0;1;1
681355;7405620;0;1;0
681931;9703633;0;1;0
682750;5782655;0;1;0
683090;24131776;0;1;1
683369;18104216;1;1;0
684617;12535737;1;1;0
685899;3982180;1;1;0
686526;5060697;1;1;1
687164;327716;0;1;0
687935;5121172;0;1;1
689390;19243649;0;1;1
690167;9059747;0;1;0
691033;21686892;0;1;0
691866;24016154;1;1;1
694492;20787652;0;1;0
694652;20125639;0;1;1
695276;22231556;1;1;1
695601;16183485;1;1;1
695706;11276351;0;1;0
695729;11942470;0;1;1
696173;1841849;0;1;0
697062;7514541;0;1;0
697317;3215101;0;1;1
697824;4015023;0;1;0
701301;7343016;0;1;0
701301;7562176;0;1;0
703910;1293497;0;1;0
705095;23107606;0;1;0
705334;20710720;0;1;0
705885;21197428;0;1;1
706221;7910731;0;1;0
706221;17148530;1;1;0
707142;8937735;0;1;0
707794;10054251;0;1;0
708168;20069591;0;1;1
708414;2110647;0;1;1
710173;13025475;0;1;0
711313;22636064;0;1;0
711827;22853773;0;1;0
711875;14134246;0;1;0
711875;16370592;0;1;0
714496;18142614;0;1;1
716759;6829226;1;1;0
717841;3590962;1;1;1
720678;9176202;0;1;0
721412;12913993;0;1;0
721493;15366936;0;1;0
721557;16789873;0;1;1
721557;24553560;0;1;1
724756;2428479;1;1;1
725125;13558014;0;1;1
725855;2604199;0;1;1
726216;3561223;0;1;1
726723;189496;0;1;0
727402;16749325;1;1;0
728214;5727617;0;1;1
730713;16006214;1;1;1
731724;19456054;0;1;1
733329;24407951;0;1;0
733396;4317434;0;1;0
733815;21874602;0;1;0
734308;3112439;0;1;0
739668;22296124;1;1;0
741658;3870934;0;1;1
744236;14731938;0;1;0
744598;19967397;0;1;1
745355;3356834;0;1;0
746726;3670594;0;1;1
747560;4384757;1;1;0
748051;74745;0;1;1
748051;7316922;0;1;0
749732;19785825;0;1;0
750406;21808767;1;1;0
752058;14961801;0;1;0
752745;5680129;0;1;1
752955;17932452;0;1;1
752955;17940146;0;1;1
753735;1351958;0;1;0
754145;10517439;0;1;0
754300;17592537;0;1;1
756684;6524756;0;1;1
758185;21515659;0;1;0
758731;5209539;0;1;0
760343;13921001;0;1;1
761154;10948039;0;1;0
761154;13555190;0;1;0
762316;18563451;0;1;0
762479;15182003;1;1;1
762886;19863039;0;1;0
764987;8901886;1;1;0
765834;11418843;0;1;0
766401;7390047;0;1;0
766401;9824684;0;1;0
772050;18929696;1;1;1
773038;7325107;0;1;1
775549;1510785;0;1;1
775693;9117490;1;1;0
777371;22331915;0;1;1
777566;14562298;1;1;1
778492;10638816;0;1;1
778954;15342731;1;1;0
779397;8005599;0;1;1
781859;20270869;0;1;1
781951;10216471;0;1;0
782231;20344291;0;1;0
784520;4834793;0;1;0
787379;16315490;0;1;0
788536;15759586;0;1;0
788536;16894726;0;1;0
788915;5114918;0;1;1
793880;24504869;0;1;0
795804;3668437;0;1;1
795804;22986188;0;1;1
798357;10495442;0;1;0
798357;23565486;0;1;0
800577;5680843;0;1;0
800577;12229237;1;1;0
800577;17676701;0;1;0
800602;22393249;1;1;0
801620;6474195;1;1;1
801735;665866;0;1;0
805151;4620769;0;1;0
805976;13064866;0;1;1
807182;11487142;0;1;0
810264;6616520;0;1;1
810612;23111329;0;1;0
811408;17296213;0;1;0
815277;2056611;1;1;1
815384;7021926;0;1;0
815545;4181573;0;1;1
815545;8050977;0;1;1
816101;9987457;0;1;0
817694;1345592;0;1;0
820536;10374921;0;1;0
821002;15210013;0;1;1
822577;403214;0;1;1
822577;14374634;0;1;1
822807;1712353;0;1;1
823800;9196542;0;1;1
823800;17106423;0;1;1
825179;15650462;0;1;1
825733;8767503;0;1;0
826070;20029749;0;1;0
826629;3440574;0;1;0
827371;4316849;1;1;0
833005;1636180;0;1;0
833005;20458176;0;1;0
834542;7641816;0;1;1
835317;13609219;0;1;1
835317;23130518;0;1;1
835559;5752728;0;1;1
837656;14088351;1;1;1
838391;10853297;0;1;1
838636;8829921;0;1;0
838768;19099939;0;1;0
838801;13830542;0;1;0
840002;17587614;0;1;1
840168;21012707;0;1;0
843372;23028211;0;1;0
844721;3464811;0;1;1
844762;8151746;1;1;0
846924;20148061;0;1;0
848925;23337204;0;1;0
849663;18088663;0;1;0
850064;988703;0;1;0
850485;22259246;0;1;1
850486;18806043;1;1;1
851029;20208420;0;1;1
853276;9393039;0;1;0
854157;16157961;0;1;1
855097;21211375;0;1;0
856519;496768;1;1;1
856933;5446452;0;1;1
859219;19405485;0;1;1
859829;3421367;0;1;1
859829;9725412;0;1;1
860050;22805788;0;1;0
861108;24379636;0;1;0
861802;7038602;0;1;0
862085;4794513;0;1;1
862318;19987920;1;1;1
862487;7696055;0;1;0
867363;17465801;0;1;0
869244;11664026;0;1;1
869431;8550895;0;1;1
870489;10916814;1;1;1
871478;22314759;0;1;0
872034;22477765;0;1;0
874316;16811886;0;1;0
874664;1069436;0;1;1
874664;11931470;0;1;1
874787;18991426;0;1;0
875644;20061766;1;1;0
877250;19636392;0;1;0
877576;17411050;0;1;1
877610;21268238;0;1;0
880027;20784121;0;1;1
881080;18787833;0;1;1
881236;24697956;0;1;1
881284;1949278;1;1;1
883947;6094814;0;1;0
884191;24873649;0;1;0
888832;10252724;0;1;0
888867;24686708;0;1;0
888934;6299483;0;1;1
889961;12849055;0;1;1
891230;14618082;0;1;1
